"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.677913640E0,2.302503884E-1,5.504934192E-1,-1.030698895E0
4.729907066E0,-4.769330099E-2,2.090197653E-1,-6.336364746E-1
4.781900325E0,-9.365022779E-1,-7.808690518E-2,5.893157125E-1
4.833893685E0,-4.459774494E-1,-7.078889608E-1,-9.445669055E-1
4.885886978E0,-1.913886547E0,3.715099096E-1,-1.797636002E-1
4.937880337E0,-2.083707333E0,-8.349488974E-1,-3.923446834E-1
4.989874061E0,-1.301799655E0,-2.532543421E0,4.152191579E-1
5.041867980E0,-7.945829630E-2,-2.821482658E0,1.056627631E0
5.093861306E0,9.712299109E-1,-3.255197048E0,1.888626099E0
5.145854733E0,1.822165132E0,-4.828175068E0,1.243552446E0
5.197847992E0,1.235123634E0,-7.018126965E0,-1.361787796E0
5.249842380E0,-7.031517625E-1,-5.199581146E0,-3.342212915E0
5.301841101E0,-2.497873783E0,1.112489462E0,-3.803416252E0
5.353837725E0,-1.934656024E0,2.301843882E0,-2.672704697E0
5.405831418E0,1.786734939E0,1.207263374E1,1.637560606E0
5.457824711E0,2.415926218E0,-2.459239721E0,2.153741598E0
5.509818037E0,2.464184523E0,-3.462891102E0,9.338437319E-1
5.561811363E0,1.373790145E0,7.890546322E-2,1.032193065E0
5.613804889E0,3.756363094E-1,1.421587229E0,1.092668653E0
5.665798082E0,-3.775605559E-1,1.906614304E0,5.770984292E-1
5.717791771E0,-1.030575395E0,1.177241206E0,-3.437766433E-2
5.769785759E0,-1.835695982E0,5.993626714E-1,-6.263061166E-1
5.821779018E0,-2.604164362E0,1.213893056E0,-1.158980608E0
5.873772310E0,-2.897990465E0,1.383713603E0,-1.567649364E0
5.925765937E0,-3.442882299E0,8.257065713E-2,-2.178514719E0
5.977759263E0,-3.971891642E0,-1.373732090E0,-2.392317533E0
6.029752355E0,-4.439814568E0,-1.094566703E0,-1.878579855E0
6.081745914E0,-4.246780872E0,1.168689132E0,-6.177539825E-1
6.133739802E0,-2.755048037E0,2.563905239E0,1.409406513E-1
6.185733590E0,-1.084331632E0,-2.112555206E-1,2.426539920E-2
6.237726816E0,2.137570232E-1,5.468282700E-1,8.012859821E-1
6.289720075E0,1.299264550E0,5.120089054E-1,6.681173444E-1
6.341714001E0,1.764743924E0,1.240771174E0,8.941375017E-1
6.393710323E0,2.139815092E0,7.856765985E-1,8.416031003E-1
6.445704118E0,2.128819466E0,6.213538051E-1,9.057439566E-1
6.497697378E0,1.849043369E0,3.641795218E-1,1.087781787E0
6.549690704E0,1.603475451E0,-4.696515203E-1,1.186741948E0
6.601684163E0,1.403111696E0,-6.968933940E-1,1.070066690E0
6.653677456E0,1.084850788E0,-4.494929910E-1,1.119546771E0
6.705670715E0,7.751421332E-1,-9.669996798E-3,1.768896461E0
6.757664669E0,1.011547089E0,-9.106962085E-1,2.115257025E0
6.809658424E0,1.448315620E0,-1.361514807E0,2.168402433E0
6.861651783E0,1.596755981E0,-1.332193255E0,2.011409998E0
6.913645143E0,1.856984496E0,-1.813555002E0,1.489120245E0
6.965638435E0,1.182589412E0,-9.241352677E-1,7.414212227E-1
7.017631728E0,1.001360863E-1,2.868726969E0,2.109759331E0
7.069625188E0,3.310431540E-1,6.136245251E0,6.198280334E0
7.121618480E0,1.103176713E0,-3.478162766E0,-5.881227553E-2
7.173612566E0,-9.200088382E-1,1.655548692E0,6.320763230E-1
7.225606156E0,-1.441076875E0,1.386157155E0,-1.612853527E0
7.277599548E0,-1.511326432E0,-5.961006284E-1,-3.849231243E0
7.329592808E0,-2.335994720E0,2.099647760E0,-3.133908033E0
7.381586465E0,-2.375700712E0,-7.469843626E-1,-1.650727034E0
7.433584885E0,-7.886728644E-1,-7.133867741E-1,-6.189756989E-1
7.485582408E0,9.797820449E-1,-3.714567661E0,-3.850143254E-1
7.537576301E0,1.771463394E0,-4.470208168E0,-3.899012506E-1
7.589569659E0,1.123946309E0,-7.397474289E0,-2.410643578E0
7.641562785E0,-6.548933983E-1,-4.960122108E0,-3.991562843E0
7.693556276E0,-1.867460847E0,2.248698711E0,-4.610369205E0
7.745549535E0,-1.237048030E0,-4.998710379E-2,-3.130242586E0
7.797542759E0,5.918826461E-1,1.240250111E1,2.338222980E0
7.849536218E0,2.731132746E0,-4.055430412E0,3.066985130E0
7.901530436E0,2.594298840E0,-4.490366936E0,1.191628933E0
7.953523761E0,1.550330162E0,-2.144644022E0,1.211176515E0
8.005517288E0,-1.662011594E-1,5.095654726E-1,8.483226299E-1
8.057510547E0,-2.188775778E0,2.031841755E0,7.444755435E-1
8.109503840E0,-4.267550468E0,1.761839271E0,-3.593579829E-1
8.161497199E0,-5.478896141E0,2.724562645E0,-1.119274259E0
8.213490458E0,-5.292582512E0,2.438678026E0,-2.399037123E0
8.265484049E0,-4.758075237E0,4.038857818E-1,-2.456458330E0
8.317478234E0,-4.375062466E0,5.168958902E-1,-2.137586594E0
8.369471559E0,-3.251070499E0,2.700128078E0,-7.955157757E-1
8.421464852E0,-2.041557550E0,2.527864218E0,-8.749282360E-1
8.473458476E0,-1.040349364E0,1.998854995E0,-2.976605892E-1
8.525454632E0,-2.230116278E-1,1.448789090E-1,-1.015728414E-1
8.577448860E0,1.483944356E-1,1.534310281E-1,4.347668588E-1
8.629442219E0,3.964057267E-1,2.212370634E-1,9.191829562E-1
8.681435612E0,7.122231126E-1,-1.678840965E-1,1.259434938E0
8.733429071E0,1.005438328E0,-3.713022172E-1,1.430477142E0
8.785422264E0,1.266277790E0,-4.067323804E-1,1.629619241E0
8.837415524E0,1.497795820E0,-1.550559253E-1,1.783557296E0
8.889408948E0,1.798341393E0,-6.791782975E-1,1.819598436E0
