"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.320443034E1,-7.889135361E0,-4.927417755E0,1.092028713E1
1.325642357E1,-9.680052757E0,-4.522785187E0,9.900326729E0
1.330841693E1,-8.420664787E0,-3.727885962E0,8.382355690E0
1.336041029E1,-7.230710030E0,-3.445361376E0,7.869981289E0
1.341240358E1,-7.913078308E0,-3.603383541E0,7.079870701E0
1.346439767E1,-8.830085754E0,-3.316070557E0,6.076669693E0
1.351639122E1,-8.684034348E0,-3.749434233E0,5.854001999E0
1.356838455E1,-8.454184532E0,-4.319271564E0,5.691191196E0
1.362037791E1,-7.838855743E0,-4.716721535E0,5.751048088E0
1.367237120E1,-6.438204765E0,-4.300117493E0,5.734288216E0
1.372436463E1,-6.395108223E0,-3.557892323E0,6.974522591E0
1.377635785E1,-8.882759094E0,-3.035940409E0,9.352037430E0
1.382835131E1,-8.243488312E0,-3.876330853E0,1.165772438E1
1.388034560E1,-6.486090660E0,-9.433442950E-1,1.160026169E1
1.393233919E1,-4.687990189E0,6.440598965E-1,1.061382008E1
1.398433232E1,-3.864359617E0,1.661626697E0,8.923461914E0
1.403632561E1,-3.165231228E0,3.361561775E0,8.442213058E0
1.408832013E1,-1.972882390E0,5.523591995E0,5.652883053E0
1.414031882E1,-1.956122518E0,3.395081758E0,6.878751755E0
1.419231578E1,-2.001613855E0,4.379128456E0,2.830032825E0
1.424430994E1,-1.216291547E0,2.032739401E0,1.733454943E0
1.429630346E1,-2.200338602E0,-5.695979595E0,4.259414673E0
1.434829679E1,-2.842004299E0,-8.425453186E0,3.074248791E0
1.440028998E1,-3.160442710E-1,1.361145210E1,1.519167328E1
1.445228338E1,9.696812630E0,1.099450970E1,-3.914639235E0
1.450427677E1,5.456552505E0,1.127703428E0,9.687235832E0
1.455627085E1,-1.788523316E0,-3.002420664E0,8.480521202E0
1.460826445E1,-1.690118599E1,-1.481816673E1,1.905842781E0
1.466025770E1,-2.061949539E1,-1.472478962E1,6.924242973E0
1.471225103E1,-1.362581825E1,-1.228502369E1,1.580700207E1
1.476424429E1,-1.819648933E1,-7.867587090E0,1.201447105E1
1.481623768E1,-1.503843975E1,-8.645726204E0,8.609811783E0
1.486823101E1,-1.209108734E1,-5.267404556E0,5.700768471E0
1.492022486E1,-3.263396502E0,-9.217957854E-1,3.351984739E0
1.497221862E1,1.048692346E0,2.695953369E0,1.738243461E0
1.502421191E1,3.672817469E0,4.999245644E0,-3.759011328E-1
1.507620547E1,4.630527496E0,7.910684109E0,-2.178790122E-1
1.512819876E1,2.827638626E0,6.316096783E0,1.539518714E0
1.518019308E1,2.576239586E0,-1.063058019E0,1.366652107E1
1.523219167E1,-1.808635139E1,3.079037428E0,-1.949897385E1
1.528418843E1,1.133928585E1,-2.490524673E1,1.505041122E1
1.533618199E1,-9.756669998E0,-9.411893845E0,2.853975534E0
1.538817541E1,-1.484450400E-1,-5.930618763E0,1.102324104E1
1.544016861E1,-3.067065954E0,-2.906649590E0,7.790970325E0
1.549216197E1,-4.364762783E0,-5.140508175E0,9.675264359E0
1.554415533E1,-5.504437923E0,-5.236279011E0,1.110943508E1
1.559614875E1,-5.502043724E0,-6.265817165E0,1.135365105E1
1.564814241E1,-5.880339146E0,-6.026389599E0,9.701601982E0
1.570013640E1,-6.352011204E0,-5.300924301E0,8.413481712E0
1.575212972E1,-5.418243885E0,-4.348002911E0,7.496474266E0
1.580412311E1,-6.402290821E0,-4.968120098E0,6.775797844E0
1.585611664E1,-7.738296032E0,-6.134131908E0,6.107795238E0
1.590810977E1,-5.954561234E0,-5.717528343E0,5.535563469E0
1.596010306E1,-5.703162670E0,-6.419050694E0,5.906675816E0
1.601209642E1,-4.898686409E0,-6.045543671E0,5.506832123E0
1.606409064E1,-4.977697372E0,-6.232297421E0,5.645699978E0
1.611608403E1,-4.498842239E0,-5.865973473E0,5.360781193E0
1.616807732E1,-4.209135056E0,-5.865973473E0,5.468523502E0
1.622007095E1,-4.211529255E0,-5.875550270E0,5.830059052E0
1.627206454E1,-4.017592907E0,-5.367964268E0,5.547534943E0
1.632406103E1,-4.790944099E0,-5.686402798E0,5.777385235E0
1.637605485E1,-5.032765865E0,-5.456552505E0,5.569083214E0
1.642804821E1,-5.379935265E0,-5.763019562E0,5.719922543E0
1.648004157E1,-5.245856285E0,-5.798933506E0,6.002447128E0
1.653203480E1,-5.209941864E0,-5.643305779E0,5.837242126E0
1.658402816E1,-5.631334305E0,-5.566689014E0,5.741470814E0
1.663602152E1,-6.320885658E0,-5.241067410E0,5.387118340E0
1.668801530E1,-7.319298267E0,-5.183605194E0,5.320078850E0
1.674000906E1,-6.198777676E0,-4.649681568E0,5.748653889E0
1.679200235E1,-6.804529190E0,-4.932206154E0,5.858790398E0
1.684399591E1,-6.850020409E0,-4.898686409E0,6.076669693E0
1.689403084E1,-8.142929077E0,-4.999245644E0,6.000052452E0
1.694602403E1,-5.700768471E0,-2.152452946E0,3.426207304E0
1.699801752E1,-7.704776287E0,-4.668835640E0,1.159068394E1
1.705001082E1,-5.569083214E0,-7.802941799E0,2.899466753E0
1.710200477E1,-4.288146019E0,-7.417463303E0,-4.237866402E-1
1.715399869E1,-3.830839634E0,-5.662459850E0,1.965699673E0
1.720599178E1,-5.166844845E0,-3.780560017E0,2.365543604E0
1.725798508E1,-9.790189743E0,-3.651269197E0,4.336031914E0
1.730997877E1,-9.488511086E0,-4.348002911E0,6.373559475E0
1.736197705E1,-8.961771011E0,-3.004814863E0,5.193181992E0
1.741397448E1,-8.293767929E0,-5.154873848E0,6.129343510E0
1.746596850E1,-1.459549904E1,-9.634561539E0,7.829278469E0
1.751796193E1,-1.134167957E1,-7.012830734E0,3.323253393E0
1.756995512E1,-1.037199879E1,-1.118844604E1,7.127756119E0
1.762194845E1,-9.349642754E0,-1.553884387E0,9.385557175E-1
1.767394188E1,1.534251308E1,-5.937801361E0,8.763046265E0
