,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
67,1.55965412153e+18,-4.28335762,-10.17566776,5.078257084
68,1.55965412159e+18,-5.152479172,-11.24590874,3.943370581
69,1.55965412164e+18,-3.076643229,-10.41030693,3.131711483
70,1.55965412169e+18,-3.306493521,-10.36242104,3.074248791
71,1.55965412174e+18,-2.67201066,-9.567522049,2.640885115
72,1.55965412179e+18,-2.24822402,-8.928250313,2.801301479
73,1.55965412185e+18,-2.231464148,-8.75586319,2.561874151
74,1.5596541219e+18,-2.276955366,-9.361614227,2.272166729
75,1.55965412195e+18,-2.612153769,-9.974549294,2.238646984
76,1.559654122e+18,-2.559479713,-9.986519814,2.394274712
77,1.55965412205e+18,-2.262589693,-9.804554939,2.418217659
78,1.55965412211e+18,-1.197137356,-9.699207306,2.430188894
79,1.55965412216e+18,-0.8068706393,-9.715967178,2.619336605
80,1.55965412221e+18,-0.7206767201,-9.390345573,1.936968327
81,1.55965412226e+18,-1.127703428,-9.273026466,1.477267504
82,1.55965412231e+18,-1.383890867,-9.490905762,1.687963724
83,1.55965412237e+18,-1.697540879,-9.445414543,1.491633177
84,1.55965412242e+18,-1.58979845,-9.725543976,1.565855742
85,1.55965412247e+18,-1.223474383,-10.04158878,1.668809533
86,1.55965412252e+18,-0.9529213905,-10.21158218,1.628106833
87,1.55965412257e+18,-1.091789365,-10.01046276,1.67599237
88,1.55965412263e+18,-1.168406129,-9.385557175,1.036720991
89,1.55965412268e+18,-0.9696813226,-9.373585701,1.82443738
90,1.55965412273e+18,-1.182771802,-9.194015503,1.659232497
91,1.55965412278e+18,-0.9122186899,-9.115004539,1.63289547
92,1.55965412283e+18,-1.087000728,-9.830892563,1.687963724
93,1.55965412289e+18,-1.110943556,-9.921875,1.625712633
94,1.55965412294e+18,-1.115732074,-9.768641472,1.714300752
95,1.55965412299e+18,-1.185166001,-9.579493523,1.438959122
96,1.55965412304e+18,-0.964892745,-9.596253395,1.750214934
97,1.55965412309e+18,-1.063058019,-9.601041794,1.625712633
98,1.55965412315e+18,-1.144463301,-9.534002304,1.750214934
99,1.5596541232e+18,-1.158828974,-9.591464996,1.585009933
100,1.55965412325e+18,-1.139674783,-9.680052757,1.580221415
101,1.5596541233e+18,-1.077423692,-9.577098846,1.508393168
102,1.55965412335e+18,-1.087000728,-9.684841156,1.405439258
103,1.55965412341e+18,-1.087000728,-9.725543976,1.35755384
