,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
85,1.55965472447e+18,-12.66331959,-9.986519814,8.336864471
86,1.55965472452e+18,-13.08471203,-4.106181145,8.174054146
87,1.55965472457e+18,-10.23552513,-7.201978683,10.19961071
88,1.55965472463e+18,-8.394327164,-4.206740856,4.575459003
89,1.55965472468e+18,-6.29933691,-1.359948039,2.880312681
90,1.55965472473e+18,-3.162837029,-0.2513988614,3.069460392
91,1.55965472478e+18,-2.130904675,-0.5147690773,3.689577579
92,1.55965472483e+18,-8.233911514,-1.848380208,15.09590244
93,1.55965472489e+18,-5.839636326,-0.1652049571,-11.67448425
94,1.55965472494e+18,4.182797909,-1.383890867,-7.61379385
95,1.55965472499e+18,1.31445682,2.200338602,-1.118126392
96,1.55965472504e+18,-2.50201726,-0.6033572555,-2.736656189
97,1.55965472509e+18,4.45574522,-18.54844666,16.75034714
98,1.55965472515e+18,-5.06867981,-23.5429039,29.22691345
99,1.5596547252e+18,-8.806142807,-9.651321411,16.01769829
100,1.55965472525e+18,-11.98095131,-6.122160912,10.8293047
101,1.5596547253e+18,-9.593858719,-5.772596359,9.004867554
102,1.55965472535e+18,-6.296942711,-5.727105141,5.782173634
103,1.55965472541e+18,-5.600208759,-4.012804508,4.790944099
104,1.55965472546e+18,-2.427794695,0.8691217303,6.727912426
105,1.55965472551e+18,-3.943370581,0.7470137477,7.034379482
106,1.55965472556e+18,-5.341627121,0.7278595567,3.663240433
107,1.55965472561e+18,-5.248250484,2.133298874,5.911464691
108,1.55965472567e+18,2.0351336,-1.443747759,-8.107014656
109,1.55965472572e+18,-0.4525179267,-3.423812866,-0.5171633363
110,1.55965472577e+18,2.897072554,2.554691315,-9.500482559
111,1.55965472582e+18,-4.695172787,-4.264203548,11.23633194
112,1.55965472587e+18,-2.762993097,-23.52135658,10.36002731
113,1.55965472593e+18,-2.43976593,-21.86691093,23.8733139
114,1.55965472598e+18,-8.564320564,-11.57631874,11.67687798
115,1.55965472603e+18,-10.30016994,-6.55313015,12.28502369
116,1.55965472608e+18,-9.433443069,-7.987300873,11.26745701
117,1.55965472613e+18,-9.550762177,-8.765439987,7.618582249
118,1.55965472619e+18,-4.290540695,-5.312895775,6.802134514
119,1.55965472624e+18,-2.233858347,-0.4189980924,2.79890728
120,1.55965472629e+18,-5.619362831,1.869928598,4.355185986
121,1.55965472634e+18,-2.861158371,1.910631299,-5.38711834
122,1.55965472639e+18,-0.4692778587,3.062277555,-2.949746609
123,1.55965472645e+18,6.241874218,0.03591412306,-8.130957603
124,1.5596547265e+18,4.877137661,3.433390141,-8.183630943
125,1.55965472655e+18,-0.5219519138,-1.132491946,-3.960130453
126,1.5596547266e+18,-6.653689861,-11.43984509,19.23560333
127,1.55965472665e+18,-3.332830429,-25.01298904,26.65067291
128,1.55965472671e+18,-10.52044392,-18.96505165,17.13103676
129,1.55965472676e+18,-13.23076248,-6.548341751,7.465348721
130,1.55965472681e+18,-11.34646797,-4.580247879,8.286584854
131,1.55965472686e+18,-9.684841156,-6.648900986,9.21795845
132,1.55965472691e+18,-8.937828064,-4.745452881,6.756643295
133,1.55965472697e+18,-6.572284222,-2.466103077,4.326454639
134,1.55965472702e+18,-6.567495823,0.4189980924,2.578634024
135,1.55965472707e+18,-4.295329094,-0.464489311,-0.2801301479
136,1.55965472712e+18,-1.429382086,0.632088542,0.3184385598
137,1.55965472717e+18,-1.352765322,0.9313728809,-2.020767927
138,1.55965472723e+18,3.677606106,-1.089395046,-2.274561167
139,1.55965472728e+18,1.240234375,1.08221221,-7.204372883
140,1.55965472733e+18,-2.616942406,-0.2705530524,6.091034889
141,1.55965472738e+18,-2.643279314,-6.256239891,15.16294193
142,1.55965472743e+18,-5.02797699,-18.03607178,26.31068611
143,1.55965472749e+18,-11.58589554,-7.977723598,19.53967667
144,1.55965472754e+18,-13.08231735,-3.735068798,11.3344965
145,1.55965472759e+18,-10.03201103,-4.829252243,10.85803604
146,1.55965472764e+18,-7.704776287,-2.985660791,6.258634567
147,1.55965472769e+18,-5.612180233,-1.338399649,4.450956821
148,1.55965472775e+18,-3.782954216,-0.2513988614,5.674431324
149,1.5596547278e+18,-5.389512539,2.43976593,4.92023468
150,1.55965472785e+18,-6.814105988,1.070240855,2.068653345
151,1.5596547279e+18,-6.203566074,0.2729473412,3.792531252
152,1.55965472795e+18,-5.178816319,-2.37272644,0.4309694767
153,1.55965472801e+18,3.251425266,-4.506025314,-9.2035923
154,1.55965472806e+18,3.77337718,-5.109382629,1.561067224
155,1.55965472811e+18,0.5506832004,0.07422251999,-2.317657948
156,1.55965472816e+18,3.071854591,-10.28819847,10.0966568
157,1.55965472821e+18,-4.422225475,-31.71216965,31.88934708
158,1.55965472827e+18,-9.641744614,-15.79263687,17.18849945
159,1.55965472832e+18,-10.41749001,-3.852388144,9.658504486
160,1.55965472837e+18,-9.591464996,-7.139727592,10.67128277
161,1.55965472842e+18,-7.884346962,-4.913052082,8.605023384
162,1.55965472847e+18,-7.063110828,-2.45892024,6.603409767
163,1.55965472853e+18,-4.012804508,-0.8332076073,7.82449007
164,1.55965472858e+18,-6.598621368,-0.102953814,6.143709183
165,1.55965472863e+18,-6.177228928,0.1795706153,3.062277555
166,1.55965472868e+18,-4.472505569,0.462095052,2.128510237
167,1.55965472873e+18,-2.681587696,-0.3375927508,-0.1053480953
168,1.55965472879e+18,1.216291547,-0.9002473354,-6.280182838
169,1.55965472884e+18,5.540351868,0.2753416002,-4.304905891
170,1.55965472889e+18,0.4357580245,2.181184292,-4.364762783
171,1.55965472894e+18,-4.225894928,-7.031985283,18.50295639
172,1.55965472899e+18,-5.236279011,-19.35771179,18.30183601
173,1.55965472905e+18,-11.72715759,-10.11102295,17.46144676
174,1.5596547291e+18,-10.83409309,-6.919454098,11.13577175
175,1.55965472915e+18,-8.865999222,-5.370358467,10.06313705
176,1.5596547292e+18,-9.129369736,-4.917840481,8.217150688
177,1.55965472925e+18,-7.862798691,-5.099805355,5.789356709
178,1.55965472931e+18,-5.473312378,-2.67201066,7.029590607
179,1.55965472936e+18,-6.598621368,-4.616161823,6.06230402
180,1.55965472941e+18,-3.091008663,-2.645673752,3.809291124
181,1.55965472946e+18,-7.357606411,-0.646454215,4.862771988
182,1.55965472951e+18,7.388731956,3.234665155,-8.480521202
183,1.55965472957e+18,-1.668809533,0.6727912426,-0.4788549542
184,1.55965472962e+18,-1.321639657,-0.3950553536,9.785401344
185,1.55965472967e+18,-6.605803967,-2.305686712,6.533976078
186,1.55965472972e+18,-8.889942169,-11.07352066,16.83893394
187,1.55965472977e+18,-9.086273193,-7.180429935,15.97699547
188,1.55965472983e+18,-10.50368404,-7.664073467,12.28741837
189,1.55965472988e+18,-8.444606781,-5.497254848,10.20918751
190,1.55965472993e+18,-8.444606781,-4.041535854,8.008849144
191,1.55965472998e+18,-6.907482624,-2.784541607,5.822876453
192,1.55965473003e+18,-6.160469055,-0.629694283,6.636929989
193,1.55965473009e+18,-3.919427872,4.771789551,5.928224564
194,1.55965473014e+18,-3.215511084,3.574652195,5.777385235
195,1.55965473019e+18,-8.140534401,-1.934574008,4.338426113
196,1.55965473024e+18,-8.892336845,-9.859623909,-3.778165579
197,1.55965473029e+18,6.232297421,-5.700768471,-7.783787251
198,1.55965473035e+18,3.701548815,1.874717116,-11.81574631
199,1.5596547304e+18,0.4764606953,-0.3088614643,1.726272106
200,1.55965473045e+18,-0.07901106775,-32.00905991,12.80458164
201,1.5596547305e+18,-4.125335693,-17.67214203,18.7950573
202,1.55965473055e+18,-7.242681503,-7.977723598,10.96338463
203,1.55965473061e+18,-8.296162605,-5.53316927,10.1014452
204,1.55965473066e+18,-11.12380123,-6.081458092,10.70959091
205,1.55965473071e+18,-10.11581135,-6.773403645,7.482108593
206,1.55965473076e+18,-7.22831583,-4.38870573,7.764633179
207,1.55965473081e+18,-4.64249897,-1.673598051,6.612987041
208,1.55965473087e+18,-8.28897953,-4.182797909,3.816473961
209,1.55965473092e+18,-3.313676357,-3.119740009,1.46290195
210,1.55965473097e+18,-1.29290843,-0.29689008,-2.880312681
211,1.55965473102e+18,2.221887112,1.185166001,-12.08869362
212,1.55965473107e+18,9.251478195,4.479688168,-7.367183685
213,1.55965473113e+18,-4.376734257,-3.696760416,5.925830364
214,1.55965473118e+18,-4.60419035,-21.42875862,16.04882431
215,1.55965473123e+18,-2.305686712,-18.31859589,24.11274147
216,1.55965473128e+18,-4.652075768,-8.518829346,16.20445251
217,1.55965473133e+18,-8.933039665,-6.677632332,10.26425648
218,1.55965473139e+18,-8.56671524,-4.539545059,9.107821465
219,1.55965473144e+18,-9.526819229,-5.985687256,8.164477348
220,1.55965473149e+18,-7.156487465,-5.791750908,8.07828331
221,1.55965473154e+18,-5.712739468,-3.785348415,4.477293968
222,1.55965473159e+18,-4.328848839,-2.478074312,5.444581032
223,1.55965473165e+18,-5.952167034,-0.4285751879,6.186806202
224,1.5596547317e+18,0.984046936,0.5387118459,-11.7175808
225,1.55965473175e+18,4.793338299,3.071854591,-4.968120098
226,1.5596547318e+18,1.472478986,-1.228263021,-1.968093872
227,1.55965473185e+18,-6.016812801,-5.820482254,11.13577175
228,1.55965473191e+18,-2.241041183,-19.84614372,13.64976025
229,1.55965473196e+18,-9.313729286,-24.44794083,21.15581131
230,1.55965473201e+18,-10.05356026,-8.442213058,12.00728798
231,1.55965473206e+18,-12.01447105,-6.237085819,8.324893951
232,1.55965473211e+18,-9.871595383,-6.914665699,8.863605499
233,1.55965473217e+18,-9.663292885,-4.841223717,7.642525196
234,1.55965473222e+18,-14.8876009,-4.743058205,0.5123748183
235,1.55965473227e+18,-7.319298267,-4.103786945,-1.71908927
236,1.55965473232e+18,-2.959323645,-1.300091267,0.8619389534
237,1.55965473237e+18,-3.991255999,0.4884320498,0.3639297783
238,1.55965473243e+18,0.6416656375,-0.8499675393,1.879505754
239,1.55965473248e+18,9.014444351,1.649655342,0.1556278616
240,1.55965473253e+18,10.84845924,-0.1460507661,-7.601822376
241,1.55965473258e+18,1.723877907,-5.449369431,1.699935079
242,1.55965473263e+18,-10.12778282,-16.30740547,15.16533661
243,1.55965473269e+18,3.292127848,-19.9897995,12.83810139
244,1.55965473274e+18,-9.869200706,-20.79667091,18.45267677
245,1.55965473279e+18,-10.46298122,-6.93860817,10.02243423
246,1.55965473284e+18,-13.03922081,-7.695199013,11.19323444
247,1.55965473289e+18,-9.747093201,-7.494080067,9.380768776
248,1.55965473295e+18,-7.175641537,-3.766194344,3.893090725
249,1.559654733e+18,-4.592218876,-2.420611858,4.168432236
250,1.55965473305e+18,-3.526766777,-3.340013266,4.764606953
251,1.5596547331e+18,-5.552323341,-6.974522591,-0.9696813226
252,1.55965473315e+18,-1.331216812,-2.77735877,2.185972929
253,1.55965473321e+18,-4.300117493,-3.612960577,-12.49811459
254,1.55965473326e+18,4.173221111,0.0837996155,-6.059909344
255,1.55965473331e+18,1.735849261,0.2921015322,2.224281311
256,1.55965473336e+18,-7.120573044,-3.397475958,10.50607777
257,1.55965473341e+18,-1.596981287,-15.17491341,12.21559048
258,1.55965473347e+18,-11.4805479,-19.88684654,20.07120514
259,1.55965473352e+18,-11.89475727,-9.931451797,11.94024849
260,1.55965473357e+18,-10.4749527,-7.874769688,8.602629662
261,1.55965473362e+18,-10.53241444,-9.871595383,10.6449461
262,1.55965473367e+18,-11.06633854,-9.261054993,3.723097324
263,1.55965473373e+18,-7.541965485,-4.89629221,1.987248063
264,1.55965473378e+18,-3.54113245,1.577827096,2.54511404
265,1.55965473383e+18,-3.703943014,2.423006058,1.793311834
266,1.55965473388e+18,-3.782954216,2.051893473,1.369525194
267,1.55965473393e+18,-0.4094209969,0.5746259689,3.20353961
268,1.55965473399e+18,5.614574432,2.648067951,-11.28661156
269,1.55965473404e+18,4.35039711,0.7518022656,1.491633177
270,1.55965473409e+18,0.03591412306,-2.128510237,5.250644684
271,1.55965473414e+18,1.687963724,-5.217124939,3.550709486
272,1.55965473419e+18,-6.644112587,-36.91492844,17.65298843
273,1.55965473425e+18,-8.571503639,-22.07521439,20.02092552
274,1.5596547343e+18,-9.167677879,-13.1014719,9.296969414
275,1.55965473435e+18,-11.23154354,-6.148497581,8.540378571
276,1.5596547344e+18,-11.4949131,-5.09262228,6.160469055
277,1.55965473445e+18,-10.16369629,-4.862771988,2.834821463
278,1.55965473451e+18,-6.65847826,-2.561874151,3.577046633
279,1.55965473456e+18,-6.337645531,-0.1652049571,1.395862222
280,1.55965473461e+18,-6.838048935,-0.4549122155,-0.9337671995
281,1.55965473466e+18,-3.296916485,-1.115732074,3.342407703
282,1.55965473471e+18,7.067899227,2.657644987,-5.308107376
283,1.55965473477e+18,9.445414543,0.7087053657,-4.972908974
284,1.55965473482e+18,4.826858044,1.0175668,-1.300091267
285,1.55965473487e+18,-9.093455315,-10.97056675,13.61863518
286,1.55965473492e+18,-3.600989342,-16.31458855,13.96101665
287,1.55965473497e+18,-13.63778973,-24.35695839,20.71526527
288,1.55965473503e+18,-6.993676662,-8.056735039,11.14774323
289,1.55965473508e+18,-7.884346962,-6.919454098,9.292180061
290,1.55965473513e+18,-7.345634937,-4.793338299,7.54675436
291,1.55965473518e+18,-10.36481571,-1.465296149,5.324867249
292,1.55965473523e+18,-7.82688427,-2.899466753,4.898686409
293,1.55965473528e+18,-2.214704275,-2.921015263,6.004841328
294,1.55965473534e+18,-3.806896925,-5.480494976,1.079817891
295,1.55965473539e+18,-1.446141958,0.3759011328,7.355212212
296,1.55965473544e+18,2.0351336,0.2298503816,-15.62743187
297,1.55965473549e+18,0.4764606953,1.721483588,-2.030344963
298,1.55965473554e+18,1.015172482,-1.977671027,10.83169937
299,1.5596547356e+18,-3.996044636,-8.59305191,8.636149406
300,1.55965473565e+18,-21.05525208,-26.22449112,13.53483582
301,1.5596547357e+18,-15.49335194,-8.413481712,9.320911407
302,1.55965473575e+18,-10.36721039,-10.2714386,12.43586349
303,1.5596547358e+18,-11.46139336,-5.889915943,7.170853138
304,1.55965473586e+18,-10.02243423,-5.45176363,6.526793003
305,1.55965473591e+18,-8.854028702,-4.884320736,1.857957244
306,1.55965473596e+18,-5.365570068,-3.579440832,2.023162127
307,1.55965473601e+18,-4.783761024,-3.040729046,1.288119793
308,1.55965473606e+18,-5.413455486,-3.026363373,0.8715160489
309,1.55965473612e+18,-4.450956821,0.4357580245,8.142929077
310,1.55965473617e+18,3.87872529,4.419831276,-9.73751545
311,1.55965473622e+18,12.30178356,5.056708336,-8.447001457
312,1.55965473627e+18,6.237085819,1.721483588,6.27539444
313,1.55965473632e+18,-9.2035923,-8.248276711,15.71601963
314,1.55965473638e+18,-2.394274712,-19.8054409,13.01767254
315,1.55965473643e+18,-12.74233055,-21.56762695,14.87323475
316,1.55965473648e+18,-9.790189743,-8.542772293,5.95695591
317,1.55965473653e+18,-9.586676598,-7.688016415,7.752661705
318,1.55965473658e+18,-7.173247337,-6.246663094,6.304125786
319,1.55965473664e+18,-5.825270653,-5.224307537,7.740690231
320,1.55965473669e+18,-5.62175703,-4.958543301,10.31453609
321,1.55965473674e+18,-4.223500729,-4.685595989,3.402264595
322,1.55965473679e+18,-8.906702042,3.007209063,-2.518777132
323,1.55965473684e+18,2.571451187,2.023162127,-13.50610447
324,1.5596547369e+18,10.55875206,2.33441782,5.966532707
325,1.55965473695e+18,1.063058019,1.793311834,-8.739103317
326,1.559654737e+18,-4.120546818,-2.956929445,6.500456333
327,1.55965473705e+18,-7.805335999,-14.47578526,15.15097141
328,1.5596547371e+18,-3.634509087,-22.10155106,23.71529198
329,1.55965473716e+18,-10.41749001,-13.06316376,14.12382698
330,1.55965473721e+18,-9.634561539,-5.188393593,6.988888264
331,1.55965473726e+18,-9.890748978,-6.778192043,7.012830734
332,1.55965473731e+18,-7.855615616,-4.613767624,5.442186832
333,1.55965473736e+18,-7.309720993,-1.173194647,5.183605194
334,1.55965473742e+18,-6.131737709,2.018373728,2.26737833
335,1.55965473747e+18,-5.372752666,2.542719841,1.0606637
336,1.55965473752e+18,-4.410254002,0.3447755575,1.007989645
337,1.55965473757e+18,-4.060689926,-2.609759569,4.28335762
338,1.55965473762e+18,3.270579338,-5.899493217,-4.28575182
339,1.55965473768e+18,3.37113905,-2.116539001,-11.708004
340,1.55965473773e+18,0.9720755816,-8.425453186,8.023215294
341,1.55965473778e+18,5.437397957,-22.06324196,11.13337803
342,1.55965473783e+18,-9.924268723,-24.33061981,17.58115959
343,1.55965473788e+18,-8.933039665,-10.12059975,13.91552544
344,1.55965473794e+18,-9.883566856,-7.417463303,12.02883625
345,1.55965473799e+18,-12.50050831,-7.575485706,9.402317047
346,1.55965473804e+18,-10.9945097,-6.799740314,3.519583941
