,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
55,1.55965592691e+18,3.086220264,-2.358360767,4.620950222
56,1.55965592696e+18,0.7541965842,-1.089395046,6.768614769
57,1.55965592702e+18,-1.752609134,1.455719113,7.910684109
58,1.55965592707e+18,-3.026363373,-0.2633702159,10.55396366
59,1.55965592712e+18,3.921822071,-9.526819229,9.153312683
60,1.55965592717e+18,10.66409969,-10.63776302,8.561926842
61,1.55965592722e+18,13.2618885,-8.418270111,12.32812119
62,1.55965592728e+18,11.873209,-7.790970325,10.53480911
63,1.55965592733e+18,7.960963726,-5.047131062,8.154899597
64,1.55965592738e+18,2.559479713,-2.274561167,5.746259689
65,1.55965592743e+18,0.5099805593,0.2801301479,2.782147408
66,1.55965592748e+18,2.858764172,0.2370332032,-2.250618219
67,1.55965592754e+18,3.802108288,1.82204318,-2.406246185
68,1.55965592759e+18,1.31445682,-5.382329941,1.019961119
69,1.55965592764e+18,3.701548815,-3.828445435,2.437371731
70,1.55965592769e+18,12.75909042,-16.42472458,12.99372959
71,1.55965592774e+18,4.043930054,-12.28262997,6.373559475
72,1.5596559278e+18,10.67607117,-11.43266201,9.622590065
73,1.55965592785e+18,6.526793003,-3.787742853,7.72153616
74,1.5596559279e+18,6.342433929,-3.624932051,4.630527496
75,1.55965592795e+18,7.01761961,-6.672843933,4.886714935
76,1.559655928e+18,7.958569527,-3.981678963,3.589017868
77,1.55965592806e+18,9.510059357,-4.130124092,4.221106529
78,1.55965592811e+18,11.6553297,-2.205127001,3.809291124
79,1.55965592816e+18,10.54917526,-0.5004034638,3.210722446
80,1.55965592821e+18,8.035185814,-1.000806928,3.210722446
81,1.55965592826e+18,4.783761024,-0.9170072675,3.876330853
82,1.55965592832e+18,-0.481249243,-1.551490068,1.9944309
83,1.55965592837e+18,-9.320911407,2.688770533,-3.778165579
84,1.55965592842e+18,1.968093872,-9.28499794,1.946545362
85,1.55965592847e+18,14.76788712,-13.38639069,12.30896664
86,1.55965592852e+18,-14.59071064,-17.57158279,-6.009629726
87,1.55965592858e+18,5.672037125,-16.13262367,4.060689926
88,1.55965592863e+18,5.877944469,-9.732727051,6.337645531
89,1.55965592868e+18,5.727105141,-11.8301115,3.706337452
