"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.330296076E0,-1.096441269E0,-1.053249836E-1,-3.547919273E0
5.390288606E0,-7.182645798E-1,-3.852891922E-2,-2.425343037E0
5.450281170E0,-6.794786453E-1,6.417016983E-1,-2.681852818E0
5.510274402E0,1.335062981E-1,7.751202583E-1,-1.912478447E0
5.570267600E0,3.299473763E0,1.382701397E0,-1.104997635E0
5.630260764E0,4.641558170E0,2.060668707E0,2.824834347E0
5.690253894E0,8.329564095E0,3.916564703E0,4.363384247E0
5.750246859E0,1.774765778E1,6.916376591E0,5.573058128E0
5.810239224E0,3.068008995E1,1.684220123E1,-5.581964016E0
5.870231555E0,1.407079411E1,-6.102864742E-1,-1.537947297E0
5.930224052E0,-1.225207806E0,-2.151125717E1,-8.450331688E0
5.990216516E0,-1.072929573E1,-3.385153198E1,-7.755738735E0
6.050209146E0,-1.104571223E0,-1.050205612E1,-9.453087807E0
6.110201644E0,4.808260918E0,2.124159336E0,-7.200439930E0
6.170194208E0,-7.337031364E-1,-2.102862358E0,-6.118105888E0
6.230186472E0,-3.045624971E0,-2.883427143E0,-6.901477814E0
6.290178936E0,-1.889534235E0,-5.722828388E0,-2.618799686E0
6.350171366E0,-3.402519464E0,-9.780607224E0,1.540479660E-1
6.410163962E0,-1.698853850E0,-9.524333954E0,4.711087227E0
6.470156393E0,2.384908199E-1,-4.647679806E0,3.843973160E0
6.530149692E0,5.600440502E-2,-2.382221460E0,6.661237717E0
6.590143924E0,-8.615218401E-1,-1.297769547E0,4.843447685E0
6.650138524E0,-1.474095345E0,-6.641309261E-1,3.135690689E-1
6.710132990E0,-4.146619320E0,1.574396729E0,-4.999691963E0
6.770127523E0,-6.601250648E0,3.571678162E0,-8.385481834E-1
6.830121287E0,-4.113554001E0,6.614344597E0,-1.352189302E0
6.890113986E0,-4.218071938E0,5.526065826E0,6.105735302E-1
6.950106418E0,-3.109270096E0,3.386134863E0,7.608203888E-1
7.010098948E0,-1.023965836E0,2.754112959E0,-1.253600955E0
7.070091478E0,-2.576485634E0,3.594784737E-1,-2.670082331E0
7.130084008E0,-4.379692078E-1,-1.686205864E-1,-1.967740893E0
7.190076538E0,5.928258896E-1,-1.374521732E0,-1.653416634E0
7.250068836E0,1.560020924E0,-6.454045177E-1,-1.509951234E0
7.310061167E0,1.433141708E0,-4.201304913E-1,-5.785582066E-1
7.370053631E0,7.949771881E-1,6.243737936E-1,2.032576084E0
7.430046161E0,-3.242357254E0,1.148249865E0,2.425618887E0
7.490038625E0,-2.440339088E0,3.201929092E0,1.904782534E0
7.550031221E0,-4.017045975E0,3.855710745E0,1.320403337E0
7.610024186E0,-3.482502937E0,3.293965578E0,9.937734604E-1
7.670018218E0,-8.680238724E-1,6.869094372E-1,-2.983827591E-1
7.730012482E0,-1.828739643E0,-1.214663982E0,-5.068571568E-1
7.790006878E0,1.198115349E0,-1.258001804E0,-9.376859665E-1
7.850001142E0,2.588500261E0,1.228861809E-1,8.913249969E-1
7.909995039E0,-1.789896488E0,1.013052940E0,6.087923050E-1
7.969987671E0,-3.724484921E0,-9.803228378E-1,1.786042213E0
8.029980002E0,-1.291194439E0,-3.017786980E0,-1.334748507E0
8.089972433E0,-8.431844711E-1,-3.382035255E0,-1.302118301E-1
8.149965029E0,-2.171759605E-1,-2.630187988E0,-1.997683167E0
8.209957527E0,2.023552895E0,-2.124820232E0,-1.114176869E0
8.269950057E0,4.732365608E0,-1.796297073E0,-1.598243833E0
8.329942587E0,3.683404446E0,-5.308740616E0,-2.877864838E0
8.389934952E0,5.087561131E0,-8.153652191E0,-2.995380163E0
8.449927216E0,1.680051565E0,-9.378963470E0,-6.288128853E0
8.509919679E0,2.401066542E0,-2.322684479E1,-2.782699108E0
8.569912243E0,-1.142886543E1,4.577044487E0,-4.796133518E0
8.629904773E0,2.566103458E0,5.258002281E0,-7.086170197E0
8.689897437E0,-3.721878052E0,4.008656979E0,-5.192784786E0
8.749890736E0,-2.765159607E-1,5.272394180E0,-2.403481960E0
8.809883900E0,-5.365697861E0,4.201124191E0,-2.091649294E0
8.869876997E0,-3.337036133E0,4.530054092E0,1.584671736E-1
8.929870127E0,-4.044883728E0,2.367098331E0,4.578036666E-1
8.989863058E0,-3.236584663E0,1.717054129E0,1.287820816E0
9.049855423E0,-4.212510109E0,-3.140776753E-1,9.623129964E-1
