,Time (s),X (µT),Y (µT),Z (µT)
91,1.55965434272e+18,-41.92907715,24.86490631,36.82214355
92,1.55965434297e+18,-37.93684387,26.49332428,38.22952271
93,1.55965434322e+18,-35.10426331,33.36875153,37.88739014
94,1.55965434347e+18,-32.15246582,33.35800934,38.6151123
95,1.55965434372e+18,-42.87330627,19.58600616,41.44268799
96,1.55965434397e+18,-44.3677063,21.75518036,46.8097229
97,1.55965434422e+18,-29.0223999,34.68158722,42.30535889
98,1.55965434447e+18,-35.38415527,35.93967438,39.3538208
99,1.55965434472e+18,-28.91218567,32.05219269,38.05477905
100,1.55965434497e+18,-26.06869507,26.97866058,45.83447266
101,1.55965434522e+18,-27.97462463,29.92003632,38.53112793
102,1.55965434547e+18,-15.80430603,28.17459869,39.71243286
103,1.55965434571e+18,-20.88999939,26.37404633,44.12106323
104,1.55965434596e+18,-17.23210144,28.89875031,38.56121826
105,1.55965434621e+18,-17.34994507,25.36447906,40.67456055
106,1.55965434646e+18,-18.01559448,23.29668427,37.82705688
107,1.55965434671e+18,-16.77949524,30.86470795,37.18884277
108,1.55965434696e+18,-10.78411865,25.07779694,41.78375244
109,1.55965434721e+18,-31.43743896,11.32007599,44.3951416
110,1.55965434746e+18,-25.34077454,21.11722565,56.40707397
111,1.55965434771e+18,-8.873199463,29.42365265,47.98150635
112,1.55965434796e+18,-18.01338196,25.61063385,49.60427856
113,1.55965434821e+18,-19.45994568,20.86717987,48.35525513
114,1.55965434846e+18,-25.77282715,26.90473175,63.17340088
115,1.55965434871e+18,-15.37709045,25.14669037,44.96514893
116,1.55965434896e+18,-16.12112427,27.51873016,43.81494141
117,1.55965434921e+18,-18.77810669,22.81084442,45.17459106
118,1.55965434946e+18,-21.31936646,24.7779007,46.84906006
119,1.55965434971e+18,-15.36264038,21.93465424,42.50158691
120,1.55965434996e+18,-10.27996826,25.36154938,37.85894775
121,1.55965435021e+18,-16.91027832,23.05902863,38.90994263
122,1.55965435046e+18,-18.32926941,25.31346893,38.66467285
123,1.55965435071e+18,-13.01618958,21.13008881,41.10614014
124,1.55965435096e+18,-15.73153687,21.88311005,40.80914307
125,1.55965435121e+18,-12.9901123,22.43795013,38.98864746
126,1.55965435146e+18,-4.322662354,19.8806839,40.42810059
127,1.55965435171e+18,-5.521499634,23.42006683,41.55401611
128,1.55965435196e+18,1.465103149,22.77437592,41.03485107
129,1.5596543522e+18,-1.224624634,26.67188263,41.70437622
130,1.55965435245e+18,-9.127319336,19.37680817,40.63000488
131,1.5596543527e+18,14.50233459,24.46639252,37.71530151
132,1.55965435295e+18,12.59114075,21.31949615,39.92205811
133,1.5596543532e+18,12.05384827,18.63436127,34.45275879
134,1.55965435345e+18,16.01965332,21.66161346,33.16143799
135,1.5596543537e+18,8.625198364,19.6687088,35.76376343
136,1.55965435395e+18,15.56611633,21.25530243,39.84378052
137,1.5596543542e+18,15.01037598,18.73265839,37.93029785
138,1.55965435445e+18,19.15408325,20.36197662,33.29626465
139,1.5596543547e+18,16.62176514,19.51586151,30.46075439
140,1.55965435495e+18,13.99653625,19.49600983,34.90301514
141,1.5596543552e+18,21.0292511,16.74793243,30.7545166
142,1.55965435545e+18,13.38993835,17.68126678,32.57421875
143,1.5596543557e+18,19.14273071,18.29766083,31.13531494
144,1.55965435595e+18,16.13539124,15.03292084,25.18896484
145,1.5596543562e+18,23.08338928,17.59862518,28.91534424
146,1.55965435645e+18,16.93347168,16.4323349,31.58850098
147,1.5596543567e+18,20.27407837,14.28388214,29.35559082
148,1.55965435695e+18,28.98213196,19.39330292,26.0045166
149,1.5596543572e+18,26.17156982,19.87456512,26.38275146
150,1.55965435745e+18,26.37918091,27.55731964,24.85955811
151,1.5596543577e+18,12.57437134,16.47705841,19.62432861
152,1.55965435795e+18,15.35960388,16.49533844,24.28570557
153,1.5596543582e+18,10.74137878,18.59809113,40.21307373
154,1.55965435844e+18,26.42988586,29.75286102,46.79974365
155,1.55965435869e+18,20.47201538,26.67409515,42.21606445
156,1.55965435894e+18,16.96533203,19.3555069,31.7359314
157,1.55965435919e+18,30.29083252,29.7078476,38.31481934
158,1.55965435944e+18,17.39605713,21.5510788,32.66625977
159,1.55965435969e+18,36.24241638,42.27439117,53.17895508
160,1.55965435994e+18,19.19232178,21.08382416,30.9619751
161,1.55965436019e+18,33.83413696,37.63661957,40.14068604
162,1.55965436044e+18,23.7624054,28.93907928,33.79699707
163,1.55965436069e+18,16.10998535,21.68958282,32.12738037
164,1.55965436094e+18,24.81561279,38.62944794,51.20727539
165,1.55965436119e+18,17.93548584,20.32059479,33.75836182
166,1.55965436144e+18,26.72460938,30.58629608,32.2869873
167,1.55965436169e+18,17.66244507,27.8965683,44.73416138
168,1.55965436194e+18,19.21624756,24.10582733,42.96166992
169,1.55965436219e+18,21.28330994,27.20998383,44.9786377
170,1.55965436244e+18,29.98937988,36.41373444,52.87402344
171,1.55965436269e+18,22.18287659,26.48719025,41.36309814
172,1.55965436294e+18,17.75132751,23.57845306,36.44390869
173,1.55965436319e+18,46.77217102,57.01830292,61.13269043
174,1.55965436344e+18,18.62567139,25.0240097,38.02789307
175,1.55965436369e+18,25.30213928,27.83652496,36.19024658
176,1.55965436394e+18,34.61050415,39.2921524,50.61395264
177,1.55965436419e+18,43.34368896,48.27280426,49.44552612
178,1.55965436444e+18,27.45143127,37.94722748,42.0267334
179,1.55965436469e+18,19.22373962,19.87947845,33.80337524
180,1.55965436493e+18,29.84896851,30.43254852,49.73959351
181,1.55965436518e+18,21.93507385,18.66382599,35.47229004
182,1.55965436543e+18,26.47132874,29.60413361,28.35241699
183,1.55965436568e+18,30.53500366,33.97203827,45.88500977
184,1.55965436593e+18,18.02629089,20.65070343,27.00744629
185,1.55965436618e+18,20.32420349,18.62885284,31.82110596
186,1.55965436643e+18,23.37834167,26.08422089,34.33227539
187,1.55965436668e+18,9.948196411,17.27587128,26.47473145
188,1.55965436693e+18,7.532989502,11.63588715,29.19061279
189,1.55965436718e+18,14.51660156,15.36205292,35.13500977
190,1.55965436743e+18,13.59770203,18.22199249,33.65563965
191,1.55965436768e+18,8.842895508,16.07422638,31.2645874
192,1.55965436793e+18,14.5748291,16.3813858,31.12976074
193,1.55965436818e+18,12.89816284,20.10097504,45.85839844
194,1.55965436843e+18,10.3422699,16.17162323,35.05401611
195,1.55965436868e+18,16.35093689,20.99013519,32.54260254
196,1.55965436893e+18,19.56161499,25.73145294,38.53259277
197,1.55965436918e+18,17.88955688,26.91439056,46.64068604
198,1.55965436943e+18,15.47027588,18.4154892,36.01119995
199,1.55965436968e+18,13.24301147,19.44617462,31.72210693
200,1.55965436993e+18,20.50427246,27.38544464,43.56671143
201,1.55965437018e+18,29.1633606,35.03658295,54.60101318
202,1.55965437043e+18,25.61701965,27.39995575,43.16955566
203,1.55965437068e+18,25.92523193,26.4074173,48.09768677
204,1.55965437093e+18,17.12313843,16.60988617,41.02511597
205,1.55965437117e+18,42.35499573,40.704216,75.0071106
206,1.55965437142e+18,19.96252441,19.66278839,42.56781006
207,1.55965437167e+18,24.10687256,17.92128754,38.57403564
208,1.55965437192e+18,38.28947449,34.0976944,56.95062256
209,1.55965437217e+18,25.00816345,22.91971588,41.01928711
210,1.55965437242e+18,39.09947205,38.29821014,49.43939209
211,1.55965437267e+18,29.46757507,28.05895233,34.94970703
212,1.55965437292e+18,31.60935974,27.14342499,39.81518555
213,1.55965437317e+18,22.91026306,21.31761932,37.69769287
214,1.55965437342e+18,29.78988647,30.96274567,41.63104248
215,1.55965437367e+18,29.41363525,28.03781891,40.82617188
216,1.55965437392e+18,22.72561646,20.31432343,30.38879395
217,1.55965437417e+18,32.150177,29.12581635,40.27050781
218,1.55965437442e+18,29.71757507,30.22380829,39.10049438
219,1.55965437467e+18,18.23847961,25.87288666,36.88201904
220,1.55965437492e+18,23.14700317,23.17780304,31.81323242
221,1.55965437517e+18,26.7875824,20.20456696,32.04968262
222,1.55965437542e+18,45.70527649,44.4461441,61.76239014
223,1.55965437567e+18,25.65739441,28.31732941,37.8180542
224,1.55965437592e+18,25.43592834,24.6929245,35.69763184
225,1.55965437617e+18,24.95092773,24.12253571,29.09661865
226,1.55965437642e+18,38.28108215,36.31577301,48.47155762
227,1.55965437667e+18,29.15008545,25.67644501,36.16278076
228,1.55965437692e+18,30.58831787,29.35407257,34.75531006
229,1.55965437717e+18,22.35221863,22.04579926,34.12145996
230,1.55965437741e+18,21.46458435,25.70717621,34.72900391
231,1.55965437766e+18,19.84907532,17.92404938,31.79013062
232,1.55965437791e+18,24.12141418,18.61225128,27.94171143
233,1.55965437816e+18,61.19778442,60.71440887,70.66998291
234,1.55965437841e+18,22.6955719,21.73238373,35.40969849
235,1.55965437866e+18,19.07637024,12.02819061,31.31591797
236,1.55965437891e+18,40.13549805,38.55547333,53.99606323
237,1.55965437916e+18,30.52684021,27.41408539,52.10876465
238,1.55965437941e+18,35.61994934,32.77060699,38.27301025
239,1.55965437966e+18,17.52398682,23.19498444,36.87463379
240,1.55965437991e+18,10.88244629,17.29576874,41.70953369
241,1.55965438016e+18,12.69737244,18.39376068,33.0246582
242,1.55965438041e+18,37.12158203,45.05168915,61.1031189
243,1.55965438066e+18,16.82675171,19.71601105,32.19717407
244,1.55965438091e+18,20.46263123,15.77947235,19.61083984
245,1.55965438116e+18,27.93362427,29.68027496,44.48291016
246,1.55965438141e+18,22.79560852,24.86638641,38.94918823
247,1.55965438166e+18,23.6081543,27.37407684,38.80950928
248,1.55965438191e+18,24.26490784,19.98090363,35.27185059
249,1.55965438216e+18,36.47702026,30.64264679,39.81106567
250,1.55965438241e+18,30.55311584,33.69947052,52.50305176
251,1.55965438266e+18,23.37860107,16.52442169,33.00860596
252,1.55965438291e+18,44.41993713,35.24575043,33.71987915
253,1.55965438316e+18,21.41775513,23.78983307,42.34646606
254,1.55965438341e+18,23.59210205,18.15013885,24.65130615
255,1.55965438366e+18,39.11447144,36.51226044,46.74853516
256,1.5596543839e+18,19.13038635,21.96251678,34.62481689
257,1.55965438415e+18,35.29180908,44.92198944,59.63342285
258,1.5596543844e+18,21.46177673,25.63330841,35.96142578
259,1.55965438465e+18,21.22775269,21.92343903,30.79022217
260,1.5596543849e+18,27.35818481,28.50614166,37.94232178
261,1.55965438515e+18,93.69842529,80.46324921,88.16577148
262,1.5596543854e+18,15.5478363,17.19690704,32.11865234
263,1.55965438565e+18,30.22865295,25.6437912,29.18945312
264,1.5596543859e+18,19.42900085,18.91002655,38.96789551
265,1.55965438615e+18,20.7338562,20.97959137,32.00787354
266,1.5596543864e+18,27.82414246,29.21585846,45.42547607
267,1.55965438665e+18,19.96130371,20.99295807,31.07125854
268,1.5596543869e+18,53.92852783,49.31249237,55.4597168
269,1.55965438715e+18,18.3339386,19.74126434,35.47601318
270,1.5596543874e+18,21.23088074,19.54340363,39.9074707
271,1.55965438765e+18,73.62789917,70.26978302,86.72241211
272,1.5596543879e+18,26.31544495,27.23952484,45.78497314
273,1.55965438815e+18,28.42645264,26.94364166,38.39099121
274,1.5596543884e+18,27.05386353,25.03256989,35.59014893
275,1.55965438865e+18,47.24099731,47.32048798,72.69338989
276,1.5596543889e+18,21.66815186,19.73145294,32.61837769
277,1.55965438915e+18,40.63656616,34.65413666,40.95910645
278,1.5596543894e+18,26.14619446,28.22388458,39.95223999
279,1.55965438965e+18,38.11254883,39.14791107,65.29718018
280,1.5596543899e+18,32.56506348,35.68158722,46.90252686
281,1.55965439014e+18,19.72880554,20.16236115,35.18347168
282,1.55965439039e+18,32.34254456,25.74724579,34.62518311
283,1.55965439064e+18,30.74212646,36.93151093,50.10671997
284,1.55965439089e+18,21.8780365,18.028862,33.12158203
285,1.55965439114e+18,33.62802124,34.4355545,36.32714844
286,1.55965439139e+18,23.97964478,24.10486603,36.73175049
287,1.55965439164e+18,23.32958984,26.95607758,39.13745117
288,1.55965439189e+18,31.35305786,36.88832855,52.73880005
289,1.55965439214e+18,19.19372559,16.1374588,33.31539917
290,1.55965439239e+18,28.41719055,23.11724091,32.33816528
291,1.55965439264e+18,43.51252747,37.63970184,58.3147583
292,1.55965439289e+18,57.49981689,55.72046661,65.8984375
293,1.55965439314e+18,27.37390137,27.61464691,44.02236938
294,1.55965439339e+18,24.4854126,21.25705719,32.75695801
295,1.55965439364e+18,103.8552246,92.65880585,86.3961792
296,1.55965439389e+18,15.72123718,18.8312912,30.38446045
297,1.55965439414e+18,12.58154297,20.79653168,35.10910034
298,1.55965439439e+18,19.85690308,20.33078766,35.56164551
299,1.55965439464e+18,35.19805908,24.85591888,33.22225952
300,1.55965439489e+18,18.82603455,27.77176666,39.77252197
301,1.55965439514e+18,15.82199097,19.51543427,34.01873779
302,1.55965439539e+18,85.81915283,74.67124176,79.36608887
303,1.55965439564e+18,25.6308136,25.29595184,38.42834473
304,1.55965439589e+18,32.18055725,34.26845551,41.10302734
305,1.55965439614e+18,28.87573242,29.56256866,34.50341797
306,1.55965439638e+18,30.77766418,25.97638702,33.4725647
307,1.55965439663e+18,76.51293945,62.86717987,70.800354
308,1.55965439688e+18,23.18359375,32.4549942,48.48431396
309,1.55965439713e+18,27.68551636,23.68726349,31.86526489
310,1.55965439738e+18,37.82296753,30.8015976,31.68511963
311,1.55965439763e+18,24.94664001,22.70580292,34.79827881
312,1.55965439788e+18,54.87640381,55.44678497,72.32849121
313,1.55965439813e+18,37.63917542,32.00278473,40.67181396
314,1.55965439838e+18,35.77825928,31.44586945,32.90985107
315,1.55965439863e+18,21.60585022,17.61751556,29.73880005
316,1.55965439888e+18,30.18704224,22.80956268,26.84094238
317,1.55965439913e+18,45.06584167,45.28232574,69.01980591
318,1.55965439938e+18,31.08607483,25.13391876,39.73016357
319,1.55965439963e+18,35.24453735,25.31110382,33.65576172
320,1.55965439988e+18,44.46162415,38.86450958,58.73614502
321,1.55965440013e+18,24.72384644,19.33740997,37.55102539
322,1.55965440038e+18,26.03172302,17.02674103,42.04772949
323,1.55965440063e+18,30.14031982,19.32543182,43.91790771
324,1.55965440088e+18,30.65301514,23.31478119,46.53497314
325,1.55965440113e+18,37.04722595,31.41231537,44.99578857
326,1.55965440138e+18,23.11932373,21.6037674,30.65164185
327,1.55965440163e+18,49.07650757,41.28940582,53.86114502
328,1.55965440188e+18,26.06277466,22.42124176,37.20120239
329,1.55965440213e+18,84.53735352,71.70146942,86.2220459
330,1.55965440238e+18,22.45677185,13.14876556,32.34820557
331,1.55965440262e+18,22.68894958,10.75092316,30.86279297
332,1.55965440287e+18,83.1315918,64.0451889,96.29394531
333,1.55965440312e+18,31.71269226,19.01796722,42.34692383
334,1.55965440337e+18,39.7278595,25.23238373,36.30737305
335,1.55965440362e+18,20.56503296,15.7567215,34.24511719
336,1.55965440387e+18,42.02494812,45.40125275,76.89434814
337,1.55965440412e+18,20.6322937,19.46772003,35.82556152
338,1.55965440437e+18,29.63713074,24.34925079,27.47607422
339,1.55965440462e+18,33.67881775,29.77300262,40.77679443
340,1.55965440487e+18,27.47157288,23.80728912,56.86825562
341,1.55965440512e+18,31.35888672,31.72710419,44.21676636
342,1.55965440537e+18,25.91249084,18.87403107,35.25195312
343,1.55965440562e+18,30.97438049,26.88083649,41.77081299
344,1.55965440587e+18,31.34880066,30.79557037,51.21359253
345,1.55965440612e+18,44.51799011,40.27623749,62.53869629
346,1.55965440637e+18,28.37818909,24.24689484,34.04229736
347,1.55965440662e+18,46.54223633,38.46212006,59.15942383
348,1.55965440687e+18,22.77993774,15.48183441,29.64178467
349,1.55965440712e+18,21.71409607,17.44794464,46.06265259
350,1.55965440737e+18,43.82102966,35.52509308,63.68383789
351,1.55965440762e+18,32.41664124,21.11740875,33.62554932
352,1.55965440787e+18,35.30058289,27.31056976,36.8815918
353,1.55965440812e+18,11.04296875,13.54161835,34.78240967
354,1.55965440837e+18,41.15379333,40.1908493,90.70404053
355,1.55965440862e+18,20.75215149,15.57202911,36.28826904
356,1.55965440886e+18,34.98120117,25.77359772,26.27746582
357,1.55965440911e+18,22.50907898,15.259758,37.65612793
358,1.55965440936e+18,20.29437256,22.64858246,55.39291382
359,1.55965440961e+18,37.92811584,33.60938263,49.70550537
360,1.55965440986e+18,23.28196716,18.7811203,33.37463379
361,1.55965441011e+18,44.59962463,37.53177643,47.18304443
362,1.55965441036e+18,16.90481567,21.63799286,42.51611328
363,1.55965441061e+18,18.31561279,21.54122162,44.199646
364,1.55965441086e+18,24.12358093,20.77799225,34.32720947
365,1.55965441111e+18,26.15487671,22.08463287,35.28338623
366,1.55965441136e+18,35.46966553,33.59316254,41.98587036
367,1.55965441161e+18,31.61361694,29.77103424,36.81707764
368,1.55965441186e+18,72.87554932,65.0789566,81.44927979
369,1.55965441211e+18,30.85231018,21.87757111,30.89804077
370,1.55965441236e+18,38.5814209,25.88513947,25.86230469
371,1.55965441261e+18,32.46762085,30.31665802,39.44567871
372,1.55965441286e+18,24.59054565,22.77677155,36.03063965
373,1.55965441311e+18,76.22409058,64.8813858,85.05105591
374,1.55965441336e+18,16.51483154,15.74648285,29.03546143
375,1.55965441361e+18,25.94136047,19.07701874,31.62225342
376,1.55965441386e+18,21.64309692,17.54509735,42.33465576
377,1.55965441411e+18,32.18382263,31.55886078,54.81536865
378,1.55965441436e+18,29.41197205,25.25655365,37.72412109
379,1.55965441461e+18,20.65631104,17.6568222,28.29937744
380,1.55965441486e+18,28.46342468,26.00434113,45.55322266
381,1.5596544151e+18,21.46360779,20.450737,38.83154297
382,1.55965441535e+18,31.53218079,30.93473053,52.00756836
383,1.5596544156e+18,29.97065735,28.13843536,40.10162354
384,1.55965441585e+18,23.17095947,25.01229095,34.47869873
385,1.5596544161e+18,22.78359985,21.14542389,33.97241211
386,1.55965441635e+18,32.55392456,36.53020477,69.85211182
387,1.5596544166e+18,25.41421509,27.32585907,40.37347412
388,1.55965441685e+18,28.19276428,18.15457916,29.77764893
389,1.5596544171e+18,72.9263916,67.46265411,74.66137695
390,1.55965441735e+18,23.70207214,20.01355743,34.7147522
391,1.5596544176e+18,31.35861206,34.39789581,61.60766602
392,1.55965441785e+18,23.1300354,27.15450287,46.25628662
393,1.5596544181e+18,20.63002014,21.2767868,38.92199707
394,1.55965441835e+18,23.20066833,23.42308807,34.24505615
395,1.5596544186e+18,111.5174866,100.9500198,106.6785278
396,1.55965441885e+18,23.88757324,27.07769012,42.86669922
397,1.5596544191e+18,27.30375671,25.87090302,42.66854858
398,1.55965441935e+18,26.68217468,27.54866791,45.59994507
399,1.5596544196e+18,46.48791504,45.53992462,77.74987793
400,1.55965441985e+18,29.00346375,28.93128204,53.84024048
401,1.5596544201e+18,30.73922729,22.48331451,36.42749023
402,1.55965442035e+18,36.28497314,30.09626007,50.0630188
403,1.5596544206e+18,49.50622559,44.17794037,66.21112061
404,1.55965442085e+18,86.62539673,75.32540131,91.49017334
405,1.5596544211e+18,28.94381714,26.85497284,45.61392212
406,1.55965442134e+18,33.47877502,27.57517242,47.4072876
407,1.55965442159e+18,31.92984009,26.6802597,39.30627441
408,1.55965442184e+18,147.116333,122.3364639,113.1159058
409,1.55965442209e+18,19.30387878,22.93350983,34.32449341
410,1.55965442234e+18,31.34579468,25.28926849,33.55535889
411,1.55965442259e+18,25.88195801,20.7901535,45.64422607
412,1.55965442284e+18,25.81192017,27.84412384,45.66784668
413,1.55965442309e+18,55.04400635,49.95821381,76.83343506
414,1.55965442334e+18,24.94319153,24.73862457,33.17633057
415,1.55965442359e+18,47.83171082,42.07645416,51.37835693
416,1.55965442384e+18,33.86062622,33.91422272,47.18859863
417,1.55965442409e+18,21.10177612,23.64911652,40.96801758
418,1.55965442434e+18,64.01580811,58.34316254,72.58117676
419,1.55965442459e+18,40.71414185,38.25722504,46.58105469
420,1.55965442484e+18,38.4861145,35.52390289,43.22558594
421,1.55965442509e+18,28.1918335,24.48564911,34.01425171
422,1.55965442534e+18,121.0596924,106.7331772,108.602417
423,1.55965442559e+18,25.95951843,21.69391632,28.73699951
424,1.55965442584e+18,21.91828918,18.74198151,22.97485352
425,1.55965442609e+18,27.09144592,24.5541153,32.08599854
426,1.55965442634e+18,39.15449524,37.08107758,58.82553101
427,1.55965442659e+18,62.92626953,57.19901276,65.20285034
428,1.55965442684e+18,24.6612854,22.58396149,32.0083313
429,1.55965442709e+18,29.61024475,18.61421967,26.68896484
430,1.55965442734e+18,24.3963623,21.45818329,37.71154785
431,1.55965442759e+18,41.21798706,37.23361969,52.67318726
432,1.55965442783e+18,32.40489197,28.64467621,48.02441406
433,1.55965442808e+18,25.28115845,24.1891861,39.74575806
434,1.55965442833e+18,44.77334595,39.86077118,58.7532959
435,1.55965442858e+18,21.32949829,16.29166412,29.79858398
436,1.55965442883e+18,120.9134216,104.8204727,110.1513062
437,1.55965442908e+18,28.14660645,20.26425934,42.02130127
438,1.55965442933e+18,30.56269836,25.95775604,40.32498169
439,1.55965442958e+18,40.0496521,29.36121368,45.50775146
440,1.55965442983e+18,85.81072998,75.62992096,85.58026123
441,1.55965443008e+18,33.95333862,31.6754837,48.04418945
442,1.55965443033e+18,35.75205994,27.88515472,38.54901123
443,1.55965443058e+18,40.92631531,34.72098541,47.73138428
444,1.55965443083e+18,65.04193115,58.50258636,77.84381104
445,1.55965443108e+18,34.11836243,32.60323334,46.69775391
446,1.55965443133e+18,32.42866516,25.29576874,33.49755859
447,1.55965443158e+18,42.60821533,35.44304657,44.39257812
448,1.55965443183e+18,25.13504028,23.81920624,41.70648193
449,1.55965443208e+18,87.89593506,79.39562225,98.77011108
450,1.55965443233e+18,30.99861145,23.80092621,37.9074707
451,1.55965443258e+18,51.19458008,38.55683136,46.00396729
452,1.55965443283e+18,30.90379333,27.62654877,40.72314453
453,1.55965443308e+18,42.75770569,38.259758,50.03457642
454,1.55965443333e+18,32.0610199,33.78119659,53.94763184
455,1.55965443358e+18,45.05535889,41.76598358,61.34973145
456,1.55965443383e+18,28.70545959,29.59539032,48.88873291
457,1.55965443407e+18,28.73554993,25.10485077,35.0055542
458,1.55965443432e+18,20.67901611,25.53566742,45.41668701
459,1.55965443457e+18,33.69874573,31.55806732,44.11236572
460,1.55965443482e+18,27.60899353,26.23793793,44.80047607
