,Time (s),X (µT),Y (µT),Z (µT)
35,1.55965453574e+18,3.396133423,-23.50195312,38.74798584
36,1.55965453599e+18,4.676437378,-21.66766357,38.48339844
37,1.55965453624e+18,5.621185303,-19.91717529,42.21447754
38,1.55965453649e+18,9.535202026,-24.73774719,39.63476562
39,1.55965453674e+18,-1.191085815,-29.95594788,30.29315186
40,1.55965453699e+18,-0.7445678711,-28.23791504,32.66687012
41,1.55965453724e+18,1.733230591,-28.45196533,33.80999756
42,1.55965453749e+18,-2.691055298,-29.36636353,34.96380615
43,1.55965453774e+18,3.151779175,-23.71380615,37.94696045
44,1.55965453799e+18,4.712356567,-21.31352234,38.7779541
45,1.55965453823e+18,6.728118896,-18.74578857,40.4697876
46,1.55965453848e+18,8.073806763,-17.25401306,41.54074097
47,1.55965453873e+18,17.07666016,-19.10313416,42.92019653
48,1.55965453898e+18,10.83171082,-98.78849792,29.16925049
49,1.55965453923e+18,-19.45109558,-74.53375244,27.50598145
50,1.55965453948e+18,0.09814453125,-29.52685547,38.75909424
51,1.55965453973e+18,-13.99894714,-59.24661255,32.08526611
52,1.55965453998e+18,-14.57858276,-58.88755798,33.43139648
53,1.55965454023e+18,-15.45523071,-61.087677,33.46801758
54,1.55965454048e+18,-14.0015564,-58.50617981,33.69345093
55,1.55965454073e+18,-11.25256348,-54.59727478,36.38299561
56,1.55965454098e+18,5.860015869,-18.15419006,39.26251221
57,1.55965454123e+18,6.093170166,-17.17909241,39.01193237
58,1.55965454148e+18,7.959625244,-18.14129639,38.54229736
59,1.55965454173e+18,5.364379883,-18.10354614,40.68041992
60,1.55965454198e+18,0.6172180176,-26.83015442,27.12115479
61,1.55965454223e+18,-2.439239502,-29.31988525,25.37805176
62,1.55965454248e+18,-1.913818359,-30.69610596,25.67840576
63,1.55965454273e+18,-1.106002808,-27.72151184,27.41711426
64,1.55965454298e+18,1.384796143,-23.80488586,30.17999268
65,1.55965454323e+18,4.508468628,-24.6887207,30.99273682
66,1.55965454348e+18,0.3683319092,-22.22705078,33.60394287
67,1.55965454373e+18,6.088088989,-24.40765381,32.5848999
68,1.55965454398e+18,1.58605957,-28.08451843,25.75463867
69,1.55965454423e+18,3.585113525,-23.81298828,31.12719727
70,1.55965454448e+18,5.46257019,-20.76849365,33.43395996
71,1.55965454473e+18,30.34182739,-23.79026794,20.34143066
72,1.55965454498e+18,-14.72550964,-95.58963013,17.39233398
73,1.55965454523e+18,-13.89176941,-87.46905518,18.08050537
74,1.55965454547e+18,-19.91720581,-93.07940674,5.757324219
75,1.55965454572e+18,-20.58042908,-90.04212952,8.536010742
76,1.55965454597e+18,-20.25140381,-87.07897949,7.692932129
77,1.55965454622e+18,-17.86483765,-84.40371704,8.965515137
78,1.55965454647e+18,-18.42446899,-82.14718628,11.62109375
79,1.55965454672e+18,-18.04760742,-80.41752625,13.11871338
80,1.55965454697e+18,-17.50041199,-80.42250061,13.15319824
81,1.55965454722e+18,-16.66453552,-78.87202454,14.87689209
82,1.55965454747e+18,-16.50222778,-77.71347046,17.14556885
83,1.55965454772e+18,-14.74209595,-76.29162598,19.77801514
84,1.55965454797e+18,-15.32667542,-74.42485046,20.7409668
85,1.55965454822e+18,-13.99804688,-74.16239929,21.62683105
86,1.55965454847e+18,-21.08473206,-87.57397461,1.148803711
87,1.55965454872e+18,-19.89176941,-88.59619141,1.236755371
88,1.55965454897e+18,-16.73553467,-87.39833069,6.72479248
89,1.55965454922e+18,-16.71276855,-83.41513062,12.45587158
90,1.55965454947e+18,-17.81874084,-59.1934967,10.15838623
91,1.55965454972e+18,-8.255401611,-31.57499695,2.189331055
92,1.55965454997e+18,-2.590377808,-9.663879395,1.059509277
93,1.55965455022e+18,0.07495117188,-9.247085571,-7.671447754
94,1.55965455047e+18,8.411407471,-9.533935547,-0.3833618164
95,1.55965455072e+18,7.625015259,-5.344558716,4.443725586
96,1.55965455097e+18,6.489303589,-2.881469727,5.648864746
97,1.55965455122e+18,6.550262451,-2.127182007,5.402648926
98,1.55965455147e+18,6.121383667,-2.962860107,3.704040527
99,1.55965455172e+18,6.650726318,-2.017456055,4.225646973
100,1.55965455197e+18,6.283538818,-1.595611572,6.065429688
101,1.55965455222e+18,5.614379883,-1.393783569,5.675598145
102,1.55965455247e+18,5.470657349,-1.266799927,4.72442627
103,1.55965455271e+18,6.000762939,-1.062774658,4.61541748
104,1.55965455296e+18,6.277267456,-0.5446472168,4.571289062
105,1.55965455321e+18,6.215744019,-0.03567504883,4.570678711
106,1.55965455346e+18,4.599487305,-0.7836761475,6.525878906
107,1.55965455371e+18,5.936477661,0.7298583984,4.585449219
108,1.55965455396e+18,6.379089355,0.6876373291,3.88104248
109,1.55965455421e+18,6.696868896,1.775192261,3.999633789
110,1.55965455446e+18,6.758651733,1.346435547,3.874145508
111,1.55965455471e+18,7.196121216,1.944091797,4.555725098
112,1.55965455496e+18,6.033905029,3.013244629,4.35333252
113,1.55965455521e+18,6.878463745,2.155838013,5.024902344
114,1.55965455546e+18,6.447525024,1.697021484,3.784545898
115,1.55965455571e+18,6.699829102,2.101119995,4.237854004
116,1.55965455596e+18,7.771377563,1.286148071,5.645324707
117,1.55965455621e+18,6.368270874,2.183670044,4.422241211
118,1.55965455646e+18,6.51008606,2.364532471,3.671691895
119,1.55965455671e+18,6.900222778,3.218841553,4.147644043
120,1.55965455696e+18,6.87677002,4.228439331,4.240539551
121,1.55965455721e+18,8.093383789,1.963684082,5.202270508
122,1.55965455746e+18,7.193756104,4.269393921,4.407531738
123,1.55965455771e+18,7.800247192,3.623474121,3.015930176
124,1.55965455796e+18,7.144088745,3.33001709,3.467895508
125,1.55965455821e+18,7.408172607,3.310882568,3.672851562
126,1.55965455846e+18,7.663635254,3.356430054,4.697631836
127,1.55965455871e+18,7.295684814,3.130508423,5.273681641
128,1.55965455896e+18,7.401412964,3.198867798,3.991760254
129,1.55965455921e+18,7.61114502,3.170928955,3.966247559
130,1.55965455946e+18,7.761810303,3.011367798,4.377258301
131,1.55965455971e+18,7.729766846,3.800628662,4.421081543
132,1.55965455995e+18,6.692825317,0.4173126221,6.458679199
133,1.5596545602e+18,7.374481201,3.701187134,4.581787109
134,1.55965456045e+18,7.441055298,3.251724243,3.932495117
135,1.5596545607e+18,7.779800415,3.237426758,4.410949707
136,1.55965456095e+18,6.74520874,2.57901001,4.135070801
137,1.5596545612e+18,7.545501709,2.167602539,4.597839355
138,1.55965456145e+18,7.391830444,4.473968506,4.284729004
139,1.5596545617e+18,7.271224976,2.765914917,3.545654297
140,1.55965456195e+18,7.564804077,3.811782837,3.229797363
141,1.5596545622e+18,7.653747559,3.203201294,4.604980469
142,1.55965456245e+18,9.160964966,3.870346069,6.553039551
143,1.5596545627e+18,7.882324219,4.247879028,5.125305176
144,1.55965456295e+18,8.460769653,4.530548096,3.679260254
145,1.5596545632e+18,7.970626831,5.076889038,3.901794434
146,1.55965456345e+18,7.620727539,5.153747559,4.416870117
147,1.5596545637e+18,9.503555298,1.847213745,6.321289062
148,1.55965456395e+18,7.409484863,4.864593506,4.712280273
149,1.5596545642e+18,7.424179077,5.327590942,5.170410156
150,1.55965456445e+18,4.659484863,3.910583496,6.54498291
151,1.5596545647e+18,7.637573242,3.83946228,1.602478027
152,1.55965456495e+18,10.68209839,0.7235717773,7.325195312
153,1.5596545652e+18,8.157669067,4.925643921,4.096252441
154,1.55965456545e+18,7.868499756,4.202087402,3.214416504
155,1.5596545657e+18,8.282211304,4.504821777,3.68347168
156,1.55965456595e+18,8.208938599,4.672317505,4.672058105
157,1.5596545662e+18,7.952011108,1.14630127,10.43829346
158,1.55965456645e+18,8.378234863,3.832687378,4.564331055
159,1.5596545667e+18,7.967376709,4.871932983,3.883850098
160,1.55965456695e+18,7.809753418,4.950271606,2.950378418
161,1.55965456719e+18,7.994628906,2.962692261,4.784179688
162,1.55965456744e+18,9.728057861,-1.527542114,10.36236572
163,1.55965456769e+18,6.768692017,1.007156372,7.132019043
164,1.55965456794e+18,9.247055054,3.272079468,8.010620117
165,1.55965456819e+18,8.392227173,3.515838623,10.21716309
166,1.55965456844e+18,5.446228027,3.073074341,8.717590332
167,1.55965456869e+18,4.862716675,3.298522949,5.634643555
168,1.55965456894e+18,6.237915039,8.340835571,2.702819824
169,1.55965456919e+18,8.708816528,6.239456177,-0.1129760742
170,1.55965456944e+18,10.82116699,5.614318848,2.405822754
171,1.55965456969e+18,8.854354858,3.686172485,5.60168457
172,1.55965456994e+18,4.6015625,0.9360351562,8.131896973
173,1.55965457019e+18,4.944046021,2.249572754,6.050964355
174,1.55965457044e+18,8.574539185,1.163146973,7.73815918
175,1.55965457069e+18,7.440002441,1.737838745,9.000183105
176,1.55965457094e+18,7.689193726,1.589172363,7.074401855
177,1.55965457119e+18,6.722839355,-4.081344604,11.6050415
178,1.55965457144e+18,7.302902222,1.147949219,7.316162109
179,1.55965457169e+18,7.485305786,0.1179962158,6.346984863
180,1.55965457194e+18,7.03817749,0.1009063721,7.047485352
181,1.55965457219e+18,7.617401123,0.08381652832,6.782897949
182,1.55965457244e+18,4.700973511,-1.805557251,8.622253418
183,1.55965457269e+18,7.148391724,-0.08885192871,7.625366211
184,1.55965457294e+18,7.121810913,0.4909667969,6.789001465
185,1.55965457319e+18,7.134124756,0.2707824707,7.126403809
186,1.55965457344e+18,8.91015625,-3.559585571,7.57220459
187,1.55965457369e+18,6.898651123,-0.2683410645,7.588317871
188,1.55965457394e+18,6.212020874,-0.6844024658,8.130310059
189,1.55965457419e+18,7.633605957,0.7454071045,7.306152344
190,1.55965457444e+18,7.289627075,-0.1428070068,7.882263184
191,1.55965457468e+18,8.251983643,0.1519012451,8.184509277
192,1.55965457493e+18,5.8644104,0.258895874,8.82421875
193,1.55965457518e+18,7.136901855,1.399093628,6.491333008
194,1.55965457543e+18,8.221984863,-0.469909668,8.186462402
195,1.55965457568e+18,8.924835205,-0.2729949951,9.478393555
196,1.55965457593e+18,4.642074585,-0.3144073486,13.62683105
197,1.55965457618e+18,1.759277344,-1.454727173,3.103942871
198,1.55965457643e+18,7.122451782,-6.226516724,9.513366699
199,1.55965457668e+18,7.989807129,0.1784515381,8.020324707
200,1.55965457693e+18,6.944580078,0.4052581787,7.36126709
201,1.55965457718e+18,6.965530396,0.9173736572,7.347106934
202,1.55965457743e+18,7.343826294,0.8491210938,7.278686523
203,1.55965457768e+18,7.559341431,0.6172637939,7.680480957
204,1.55965457793e+18,7.054656982,0.6880645752,7.750976562
205,1.55965457818e+18,7.144241333,0.7142944336,7.399841309
206,1.55965457843e+18,7.371124268,2.079498291,6.165222168
207,1.55965457868e+18,6.997756958,1.51902771,6.07635498
208,1.55965457893e+18,5.31463623,1.112014771,7.702148438
209,1.55965457918e+18,7.189361572,2.66305542,6.341247559
210,1.55965457943e+18,6.905792236,3.137741089,4.819946289
211,1.55965457968e+18,8.312408447,2.334121704,6.601867676
212,1.55965457993e+18,6.88973999,2.847457886,5.979187012
213,1.55965458018e+18,7.768920898,2.444503784,6.285522461
214,1.55965458043e+18,8.977828979,0.3587646484,9.458007812
215,1.55965458068e+18,6.731536865,1.455352783,11.57922363
216,1.55965458093e+18,8.72668457,-0.7353820801,16.28399658
217,1.55965458118e+18,4.158889771,-2.329299927,17.80352783
218,1.55965458143e+18,1.286056519,-4.978225708,12.79846191
219,1.55965458168e+18,1.918746948,-8.685287476,8.737121582
220,1.55965458192e+18,2.783615112,-3.775634766,13.14208984
221,1.55965458217e+18,0.5575866699,-6.395095825,9.066711426
222,1.55965458242e+18,8.528915405,-4.390930176,10.49603271
223,1.55965458267e+18,2.11958313,-4.772033691,9.190734863
224,1.55965458292e+18,7.913955688,-9.284729004,10.43438721
225,1.55965458317e+18,0.2479858398,-7.064285278,10.19958496
226,1.55965458342e+18,5.550308228,-9.824234009,4.56048584
227,1.55965458367e+18,10.51620483,-12.63494873,17.1675415
228,1.55965458392e+18,10.7872467,-9.627655029,21.79205322
229,1.55965458417e+18,0.9152069092,-6.63192749,17.83221436
230,1.55965458442e+18,4.992156982,-6.975357056,8.031677246
231,1.55965458467e+18,5.897262573,-9.469238281,15.83758545
232,1.55965458492e+18,1.257644653,-2.916305542,9.922485352
233,1.55965458517e+18,5.674682617,-4.129211426,14.6786499
234,1.55965458542e+18,0.4269714355,-8.996398926,12.59454346
235,1.55965458567e+18,5.490219116,-11.85032654,14.58850098
236,1.55965458592e+18,1.254714966,-12.2020874,14.76678467
237,1.55965458617e+18,2.178070068,-6.669525146,19.5411377
238,1.55965458642e+18,4.212188721,-12.40727234,14.50769043
239,1.55965458667e+18,9.839111328,-14.40667725,15.31671143
240,1.55965458692e+18,-3.636901855,-13.62901306,18.45782471
241,1.55965458717e+18,1.229949951,-21.36203003,10.83062744
242,1.55965458742e+18,6.830490112,-21.92958069,12.40246582
243,1.55965458767e+18,4.31237793,-14.9225769,18.57489014
244,1.55965458792e+18,1.468887329,-1.637481689,15.38446045
245,1.55965458817e+18,5.812561035,-18.44093323,8.714660645
246,1.55965458842e+18,1.638534546,-12.64112854,16.06719971
247,1.55965458867e+18,4.888000488,-11.01533508,17.32476807
248,1.55965458892e+18,-4.566299438,-19.41619873,17.36053467
249,1.55965458917e+18,5.834671021,-22.23335266,13.80487061
250,1.55965458941e+18,3.448913574,-15.77723694,15.7098999
251,1.55965458966e+18,4.795928955,-22.19487,18.82885742
252,1.55965458991e+18,-7.825881958,-10.2827301,23.98986816
253,1.55965459016e+18,-2.944503784,-17.39372253,16.27618408
254,1.55965459041e+18,2.493011475,-13.40356445,16.8114624
255,1.55965459066e+18,3.489486694,-24.90097046,11.09753418
256,1.55965459091e+18,11.76098633,-8.764175415,17.7053833
257,1.55965459116e+18,-1.027084351,-19.03852844,7.455444336
258,1.55965459141e+18,-5.672058105,-16.32321167,15.44586182
259,1.55965459166e+18,2.52281189,-11.19984436,31.56838989
260,1.55965459191e+18,-0.9038696289,-12.25569153,16.23907471
261,1.55965459216e+18,2.349716187,-15.08226013,17.35736084
262,1.55965459241e+18,1.884078979,-34.96037292,24.37347412
263,1.55965459266e+18,9.010818481,-12.41989136,14.79284668
264,1.55965459291e+18,0.3071746826,-23.40779114,16.00946045
265,1.55965459316e+18,-2.089233398,-18.64337158,-0.6633911133
266,1.55965459341e+18,-3.646102905,-18.78678894,11.45727539
267,1.55965459366e+18,0.8101348877,-15.48504639,10.18365479
268,1.55965459391e+18,1.968765259,-15.13851929,14.22387695
269,1.55965459416e+18,4.207641602,-34.85992432,23.86700439
270,1.55965459441e+18,-0.5001373291,-23.35990906,40.5423584
271,1.55965459466e+18,-6.346954346,-17.96186829,36.75756836
272,1.55965459491e+18,12.41334534,-21.17118835,26.64959717
273,1.55965459516e+18,-1.741104126,-44.08348083,25.61566162
274,1.55965459541e+18,-1.738189697,-48.88301086,8.691467285
275,1.55965459566e+18,-3.736862183,-38.11854553,1.296813965
276,1.55965459591e+18,-6.319442749,-44.89981079,4.385070801
277,1.55965459616e+18,-21.94645691,-42.45547485,10.36260986
278,1.55965459641e+18,-3.648895264,-43.80038452,17.60772705
279,1.55965459665e+18,1.963027954,-39.23971558,16.94647217
280,1.5596545969e+18,-5.104171753,-41.66639709,20.18731689
281,1.55965459715e+18,-10.94046021,-33.56672668,28.14642334
282,1.5596545974e+18,-4.793457031,-41.28132629,23.09179688
283,1.55965459765e+18,-6.744216919,-35.94338989,20.70141602
284,1.5596545979e+18,-1.132568359,-43.99226379,15.57617188
285,1.55965459815e+18,-7.247085571,-44.9775238,18.10235596
286,1.5596545984e+18,-4.87638855,-45.37927246,19.21722412
287,1.55965459865e+18,-0.3467407227,-54.89660645,15.57220459
288,1.5596545989e+18,-5.686264038,-41.5743866,21.22650146
289,1.55965459915e+18,-7.018585205,-45.81707764,8.43927002
290,1.5596545994e+18,-18.44699097,-50.61320496,9.194030762
291,1.55965459965e+18,-6.2449646,-49.6615448,5.135925293
292,1.5596545999e+18,-9.608627319,-50.39672852,5.680908203
293,1.55965460015e+18,-4.415817261,-55.73445129,3.274597168
294,1.5596546004e+18,-10.38658142,-45.90103149,9.090270996
295,1.55965460065e+18,-6.039001465,-43.32113647,5.949279785
296,1.5596546009e+18,-5.839660645,-42.82551575,15.3972168
297,1.55965460115e+18,-8.394744873,-40.026474,7.812805176
298,1.5596546014e+18,-0.8676605225,-42.71702576,9.259887695
299,1.55965460165e+18,-11.91305542,-45.9066925,-3.188049316
300,1.5596546019e+18,-9.317779541,-48.12695312,6.941650391
301,1.55965460215e+18,-9.820831299,-41.91836548,3.114440918
302,1.5596546024e+18,-3.567901611,-40.30101013,4.24810791
303,1.55965460265e+18,-11.25221252,-43.34944153,7.984802246
304,1.5596546029e+18,-3.634857178,-40.39930725,4.703125
305,1.55965460315e+18,-10.38284302,-38.53807068,5.224975586
306,1.5596546034e+18,-0.1669769287,-28.73226929,3.858459473
307,1.55965460365e+18,1.293319702,-48.91178894,-4.895690918
308,1.5596546039e+18,0.6417999268,-39.68119812,0.9108886719
309,1.55965460414e+18,-4.095916748,-36.45674133,6.383850098
310,1.55965460439e+18,-4.975860596,-33.48599243,6.902648926
311,1.55965460464e+18,-3.766387939,-33.29750061,7.193664551
312,1.55965460489e+18,-3.209060669,-32.31556702,9.30657959
313,1.55965460514e+18,-2.993331909,-30.37304688,12.51715088
314,1.55965460539e+18,-0.577911377,-30.41429138,11.58032227
315,1.55965460564e+18,-2.316223145,-39.53009033,2.442626953
316,1.55965460589e+18,-5.195343018,-38.22492981,5.609191895
317,1.55965460614e+18,-8.363296509,-37.84399414,5.112915039
318,1.55965460639e+18,-7.885452271,-39.18684387,2.966003418
319,1.55965460664e+18,-9.03175354,-39.91642761,1.790893555
320,1.55965460689e+18,-11.97921753,-38.02384949,1.355224609
321,1.55965460714e+18,-9.883804321,-41.66697693,-3.763366699
322,1.55965460739e+18,-11.64071655,-50.72912598,2.929870605
323,1.55965460764e+18,-15.36637878,-52.66278076,-2.514404297
324,1.55965460789e+18,-14.83668518,-56.4009552,-4.629943848
325,1.55965460814e+18,-15.51690674,-58.25559998,-0.6625366211
326,1.55965460839e+18,-15.15582275,-66.73573303,6.757751465
327,1.55965460864e+18,-12.01425171,-58.92163086,1.941955566
328,1.55965460889e+18,-12.46681213,-51.39120483,9.419921875
329,1.55965460914e+18,-16.49108887,-54.4356842,7.414428711
330,1.55965460939e+18,-11.52275085,-50.17733765,4.105163574
331,1.55965460964e+18,-10.50454712,-52.16003418,4.748718262
332,1.55965460989e+18,-12.01028442,-47.64703369,2.990905762
333,1.55965461014e+18,-9.939361572,-48.19117737,3.127746582
334,1.55965461039e+18,-9.265228271,-48.43203735,0.7132568359
335,1.55965461064e+18,-11.52035522,-48.77015686,2.243286133
336,1.55965461089e+18,-12.98789978,-51.61437988,4.219177246
337,1.55965461114e+18,-11.56854248,-49.65774536,4.013183594
338,1.55965461139e+18,-12.48002625,-50.85031128,3.046264648
339,1.55965461163e+18,-11.34989929,-49.88291931,4.109313965
340,1.55965461188e+18,-11.37350464,-48.98152161,5.101074219
341,1.55965461213e+18,-10.22225952,-50.5585022,6.155944824
342,1.55965461238e+18,-11.83218384,-49.17073059,6.918273926
343,1.55965461263e+18,-10.46591187,-47.32475281,5.94909668
344,1.55965461288e+18,-9.95715332,-46.44267273,7.116760254
345,1.55965461313e+18,-10.0092926,-45.72999573,7.54095459
346,1.55965461338e+18,-9.246368408,-45.02012634,7.900939941
347,1.55965461363e+18,-8.256622314,-46.73347473,6.99798584
348,1.55965461388e+18,-9.612319946,-45.02035522,10.0378418
349,1.55965461413e+18,-8.002822876,-45.29707336,7.22833252
350,1.55965461438e+18,-9.396377563,-45.39405823,7.338195801
351,1.55965461463e+18,-8.664123535,-43.62918091,7.809204102
352,1.55965461488e+18,-8.420928955,-41.24716187,7.60357666
353,1.55965461513e+18,-13.22439575,-44.60099792,5.802429199
354,1.55965461538e+18,-7.44859314,-40.40820312,4.684020996
355,1.55965461563e+18,-7.243942261,-40.61276245,6.639526367
356,1.55965461588e+18,-8.193908691,-40.06678772,6.714660645
357,1.55965461613e+18,-6.830108643,-40.28749084,6.446838379
358,1.55965461638e+18,-6.083709717,-39.43363953,8.754699707
359,1.55965461663e+18,-6.151031494,-37.68667603,9.973449707
360,1.55965461688e+18,-4.796829224,-38.75688171,9.622375488
361,1.55965461713e+18,-9.278488159,-46.11849976,-0.6687011719
362,1.55965461738e+18,-10.23402405,-45.67004395,0.5689086914
363,1.55965461763e+18,-8.697158813,-42.73226929,2.091674805
364,1.55965461788e+18,-6.265930176,-46.15751648,3.364135742
365,1.55965461813e+18,-8.017684937,-39.08363342,4.016479492
366,1.55965461838e+18,-7.743438721,-39.00950623,2.132141113
367,1.55965461863e+18,-6.948379517,-38.73538208,1.31640625
368,1.55965461888e+18,-5.945297241,-37.1859436,4.148986816
369,1.55965461913e+18,-5.330718994,-36.00331116,6.911437988
370,1.55965461937e+18,-5.221740723,-35.77891541,7.739135742
371,1.55965461962e+18,-3.798278809,-37.0337677,8.35369873
372,1.55965461987e+18,-8.137924194,-46.60714722,-4.443237305
373,1.55965462012e+18,-10.60287476,-46.53294373,-3.350769043
374,1.55965462037e+18,-10.16081238,-45.64413452,-1.903259277
375,1.55965462062e+18,-9.191329956,-46.18809509,0.1524047852
376,1.55965462087e+18,-9.848083496,-42.98425293,0.009033203125
377,1.55965462112e+18,-9.305206299,-41.38354492,0.5368041992
378,1.55965462137e+18,-8.80607605,-40.4602356,0.3238525391
379,1.55965462162e+18,-7.388305664,-39.67726135,1.754455566
380,1.55965462187e+18,-7.752182007,-38.80239868,2.870056152
381,1.55965462212e+18,-8.969223022,-39.86210632,5.151733398
382,1.55965462237e+18,-6.894073486,-39.15509033,4.027404785
383,1.55965462262e+18,-6.57572937,-38.59593201,6.3828125
384,1.55965462287e+18,-6.513198853,-38.52017212,6.91204834
385,1.55965462312e+18,-5.255355835,-37.20379639,8.118713379
386,1.55965462337e+18,-5.071640015,-35.83251953,8.517272949
387,1.55965462362e+18,-4.917572021,-34.05917358,7.160461426
388,1.55965462387e+18,-1.181808472,-37.79428101,4.942810059
389,1.55965462412e+18,-10.8818512,-43.69953918,-6.382568359
390,1.55965462437e+18,-11.11904907,-42.69386292,-4.686828613
391,1.55965462462e+18,-9.616607666,-41.90782166,-1.023498535
392,1.55965462487e+18,-9.562301636,-41.38699341,3.248901367
393,1.55965462512e+18,-7.513748169,-39.92166138,3.073913574
394,1.55965462537e+18,-8.108062744,-40.9874115,2.77935791
395,1.55965462562e+18,-7.224090576,-39.73173523,3.812683105
396,1.55965462587e+18,-6.474472046,-36.74536133,5.15838623
397,1.55965462612e+18,-5.5365448,-34.67219543,6.1484375
398,1.55965462637e+18,-4.794067383,-33.80355835,6.813659668
399,1.55965462662e+18,-2.454559326,-37.43502808,5.617919922
400,1.55965462687e+18,-10.30770874,-44.08148193,-3.30682373
401,1.55965462711e+18,-10.1353302,-44.05407715,-0.4641723633
402,1.55965462736e+18,-9.049835205,-44.23242188,1.403747559
403,1.55965462761e+18,-2.990905762,-42.96842957,3.211242676
404,1.55965462786e+18,-0.3014068604,-31.50526428,9.38885498
405,1.55965462811e+18,-3.601348877,-32.64334106,7.831176758
406,1.55965462836e+18,-3.814025879,-31.61038208,8.272521973
407,1.55965462861e+18,-3.434356689,-30.00862122,9.132507324
408,1.55965462886e+18,-2.192245483,-27.74380493,10.08416748
409,1.55965462911e+18,-1.273376465,-26.60604858,11.35314941
410,1.55965462936e+18,-0.7031555176,-25.33895874,10.96191406
411,1.55965462961e+18,-0.3427429199,-24.88447571,10.93029785
412,1.55965462986e+18,1.638153076,-23.23428345,12.91583252
413,1.55965463011e+18,14.2399292,-26.53988647,13.20947266
414,1.55965463036e+18,-13.97187805,-68.68988037,-0.7460327148
415,1.55965463061e+18,-17.06585693,-63.50393677,-4.184387207
416,1.55965463086e+18,-12.60089111,-50.44642639,1.234680176
417,1.55965463111e+18,-11.19404602,-47.91059875,3.027160645
418,1.55965463136e+18,-9.191757202,-45.42240906,7.858215332
419,1.55965463161e+18,-8.023284912,-42.78424072,10.64520264
420,1.55965463186e+18,-5.658889771,-34.85070801,8.834899902
421,1.55965463211e+18,6.157058716,-6.327728271,12.26861572
422,1.55965463236e+18,7.074234009,-1.069671631,9.812927246
423,1.55965463261e+18,5.792037964,-0.6260528564,10.97711182
424,1.55965463286e+18,10.66464233,-1.790161133,15.95037842
425,1.55965463311e+18,3.425552368,-4.534637451,2.851745605
426,1.55965463336e+18,3.435836792,-6.309509277,1.233337402
427,1.55965463361e+18,3.493850708,-6.365020752,1.504272461
428,1.55965463386e+18,3.760955811,-6.203842163,3.299804688
429,1.55965463411e+18,7.719421387,-3.803512573,10.85870361
430,1.55965463436e+18,5.965835571,-4.525466919,5.072998047
431,1.55965463461e+18,5.398803711,-4.896362305,4.601745605
432,1.55965463485e+18,5.52116394,-4.243606567,5.605102539
433,1.5596546351e+18,6.519180298,-3.75680542,6.620422363
434,1.55965463535e+18,10.52539062,-4.622146606,6.980773926
435,1.5596546356e+18,-2.499572754,-29.519104,3.708679199
436,1.55965463585e+18,-1.625808716,-26.71139526,0.3870239258
437,1.5596546361e+18,-3.864746094,-27.62017822,-2.720031738
438,1.55965463635e+18,-4.177719116,-26.85646057,-2.48059082
439,1.5596546366e+18,-3.841339111,-25.72868347,-2.091491699
440,1.55965463685e+18,-2.600845337,-24.53112793,2.322143555
441,1.5596546371e+18,-2.927490234,-24.65362549,0.7842407227
442,1.55965463735e+18,-2.898406982,-24.04824829,-0.9020996094
