,Time (s),X (µT),Y (µT),Z (µT)
212,1.55965414491e+18,-27.32293701,26.93473053,-9.620544434
213,1.55965414516e+18,-19.42623901,31.31327057,-11.45672607
214,1.55965414541e+18,-30.84555054,20.07648468,-9.685852051
215,1.55965414566e+18,-30.6368866,21.84099579,-10.4442749
216,1.55965414591e+18,-13.32702637,31.40607452,-12.64916992
217,1.55965414616e+18,-2.299316406,32.64272308,-15.69329834
218,1.55965414641e+18,-23.05848694,26.47064972,-8.217956543
219,1.55965414666e+18,-32.80575562,11.39057159,-6.618225098
220,1.55965414691e+18,-18.90771484,26.13303375,-13.71594238
221,1.55965414716e+18,0.9672851562,31.41016388,-16.59991455
222,1.55965414741e+18,-19.41041565,24.69670868,-14.90252686
223,1.55965414766e+18,-32.54719543,7.560340881,-7.805419922
224,1.55965414791e+18,-24.01200867,21.28501129,-13.98809814
225,1.55965414816e+18,-2.175125122,31.22464752,-16.61071777
226,1.55965414841e+18,-20.59474182,22.85289764,-16.50933838
227,1.55965414866e+18,-35.16703796,6.940284729,-7.792419434
228,1.55965414891e+18,-28.16973877,17.36061859,-15.73925781
229,1.55965414915e+18,-1.852005005,29.43958282,-21.62353516
230,1.5596541494e+18,-6.239578247,27.20920563,-25.16156006
231,1.55965414965e+18,-34.16772461,10.20795441,-16.82183838
232,1.5596541499e+18,-36.96302795,-3.119789124,-9.135314941
233,1.55965415015e+18,-35.62954712,9.760108948,-9.942321777
234,1.5596541504e+18,-24.61131287,19.30413055,-25.98022461
235,1.55965415065e+18,-6.633178711,27.02257538,-31.62280273
236,1.5596541509e+18,-12.01530457,25.99292755,-23.10992432
237,1.55965415115e+18,-27.30836487,17.52217865,-11.2635498
238,1.5596541514e+18,-25.0058136,22.40772247,-5.838623047
239,1.55965415165e+18,-17.6656189,29.75913239,2.386962891
240,1.5596541519e+18,-14.08886719,31.35419464,2.421813965
241,1.55965415215e+18,-4.838607788,36.88463593,8.24230957
242,1.5596541524e+18,-13.27047729,31.25322723,9.166442871
243,1.55965415265e+18,-19.76196289,24.76839447,15.0413208
244,1.5596541529e+18,-2.688034058,35.12186432,11.23065186
245,1.55965415315e+18,2.030014038,33.73816681,14.99481201
246,1.5596541534e+18,-11.44825745,32.58055878,11.04333496
247,1.55965415365e+18,-24.33432007,20.62625885,13.38592529
248,1.5596541539e+18,-5.69140625,33.04767609,12.22747803
249,1.55965415415e+18,3.795913696,32.62552643,14.71765137
250,1.5596541544e+18,-3.104858398,33.45635223,7.436279297
251,1.55965415465e+18,-18.06286621,22.56969452,14.49395752
252,1.5596541549e+18,-11.43644714,28.85822296,11.39605713
253,1.55965415515e+18,2.739074707,31.72251129,13.14569092
254,1.55965415539e+18,1.064086914,34.03557587,3.048278809
255,1.55965415564e+18,-19.65899658,21.26062775,12.23443604
256,1.55965415589e+18,-18.17288208,23.78185272,9.313476562
257,1.55965415614e+18,2.470794678,31.71749115,9.653503418
258,1.55965415639e+18,3.062210083,31.89000702,2.327392578
259,1.55965415664e+18,-20.40435791,16.95703888,3.719299316
260,1.55965415689e+18,-24.46656799,14.16239166,6.065368652
261,1.55965415714e+18,-18.58782959,21.31472015,-3.93548584
262,1.55965415739e+18,-13.45121765,24.30089569,-9.104675293
263,1.55965415764e+18,-28.3714447,18.36943817,4.669677734
264,1.55965415789e+18,-32.78277588,0.7529373169,15.44445801
265,1.55965415814e+18,-34.23310852,12.87572479,10.47088623
266,1.55965415839e+18,-31.32861328,22.46846771,-0.9025878906
267,1.55965415864e+18,-28.44235229,25.66558075,-10.57537842
268,1.55965415889e+18,-37.26930237,11.88629913,0.2256469727
269,1.55965415914e+18,-36.4130249,8.40348053,1.847717285
270,1.55965415939e+18,-33.14299011,17.49692535,-1.815795898
271,1.55965415964e+18,-22.30935669,29.54158783,-9.121765137
272,1.55965415989e+18,-21.56536865,27.99674225,-9.212097168
273,1.55965416014e+18,-29.22969055,15.48473358,-2.112426758
274,1.55965416039e+18,-31.32846069,9.980522156,-3.536315918
275,1.55965416064e+18,-20.63645935,23.28548431,-9.488464355
276,1.55965416089e+18,-8.907531738,30.08724213,-10.68035889
277,1.55965416114e+18,-16.39868164,24.94956207,-12.45159912
278,1.55965416138e+18,-31.24975586,12.10424042,-8.673461914
279,1.55965416163e+18,-30.51719666,12.61191559,-11.9173584
280,1.55965416188e+18,-7.977859497,28.32566071,-18.3994751
281,1.55965416213e+18,-9.838790894,29.1969986,-19.92248535
282,1.55965416238e+18,-34.7097168,20.05252838,-16.08837891
283,1.55965416263e+18,-34.69718933,7.029014587,-2.183288574
284,1.55965416288e+18,-27.890625,19.52559662,-12.3659668
285,1.55965416313e+18,-9.180648804,30.89550018,-16.36956787
286,1.55965416338e+18,-20.92877197,21.74227142,-14.46490479
287,1.55965416363e+18,-33.00119019,2.184593201,-13.84716797
288,1.55965416388e+18,-28.50508118,13.06024933,-18.6807251
289,1.55965416413e+18,-8.440093994,23.936409,-22.95965576
290,1.55965416438e+18,-28.48699951,14.55095673,-25.33331299
291,1.55965416463e+18,-32.94221497,4.473777771,-10.26159668
292,1.55965416488e+18,-29.63084412,10.77335358,-13.07098389
293,1.55965416513e+18,-20.88357544,23.43087006,-16.84503174
294,1.55965416538e+18,-13.15350342,33.55425262,-11.84674072
295,1.55965416563e+18,3.297607422,33.98032379,-17.46154785
296,1.55965416588e+18,-21.02484131,25.67168427,-12.95074463
297,1.55965416613e+18,-21.08239746,29.12776947,-3.142272949
298,1.55965416638e+18,-14.72097778,35.35900116,3.153442383
299,1.55965416663e+18,-6.180969238,35.60884857,15.49731445
300,1.55965416688e+18,-0.7127532959,38.82405853,13.84564209
301,1.55965416713e+18,-15.62480164,36.10164642,11.58129883
302,1.55965416738e+18,-26.58287048,25.77419281,17.0411377
303,1.55965416762e+18,-11.99357605,32.90061188,18.19842529
304,1.55965416787e+18,-5.829696655,31.19937897,20.7310791
305,1.55965416812e+18,-8.247695923,37.94747162,17.53179932
306,1.55965416837e+18,-24.33880615,25.6138382,16.92578125
307,1.55965416862e+18,-14.74659729,32.8599472,19.40234375
308,1.55965416887e+18,-5.02230835,31.89813995,26.47686768
309,1.55965416912e+18,-1.564575195,39.15110016,12.5446167
310,1.55965416937e+18,-20.39588928,27.86051178,16.64819336
311,1.55965416962e+18,-18.22987366,29.97257233,16.06121826
312,1.55965416987e+18,2.725921631,38.0807724,15.01025391
313,1.55965417012e+18,-0.6382446289,38.76148224,10.09661865
314,1.55965417037e+18,-15.44949341,31.23491669,12.67248535
315,1.55965417062e+18,-15.23887634,31.10968781,11.28051758
316,1.55965417087e+18,-2.820220947,36.34233856,9.700012207
317,1.55965417112e+18,-0.8995819092,35.9457016,10.89025879
318,1.55965417137e+18,-7.695373535,34.43064117,10.31719971
319,1.55965417162e+18,-18.0769043,27.08113861,16.7833252
320,1.55965417187e+18,-13.01832581,29.72354889,17.2442627
321,1.55965417212e+18,-12.24798584,31.8756485,13.23370361
322,1.55965417237e+18,-14.30014038,33.00475311,9.378723145
323,1.55965417262e+18,-24.73667908,26.77469635,12.23724365
324,1.55965417287e+18,-33.9173584,6.55216217,20.24572754
325,1.55965417312e+18,-34.31126404,12.53235626,16.39630127
326,1.55965417337e+18,-34.02859497,23.06147003,3.064208984
327,1.55965417362e+18,-22.6530304,32.61865997,-11.1416626
328,1.55965417386e+18,-32.64645386,22.99947357,-18.21838379
329,1.55965417411e+18,-40.41661072,5.990272522,-5.027526855
330,1.55965417436e+18,-38.60888672,11.22176361,-11.9776001
331,1.55965417461e+18,-16.57804871,37.9668045,-9.934997559
332,1.55965417486e+18,-9.976974487,37.95616913,-11.1463623
333,1.55965417511e+18,-34.13702393,16.73331451,-6.313049316
334,1.55965417536e+18,-37.62394714,7.174201965,-4.157775879
335,1.55965417561e+18,-18.30682373,29.4449234,-13.62969971
336,1.55965417586e+18,1.982940674,34.85109711,-11.93927002
337,1.55965417611e+18,-20.29760742,25.59676361,-14.6350708
338,1.55965417636e+18,-35.54541016,1.549934387,-8.564453125
339,1.55965417661e+18,-31.02322388,11.88201141,-17.28808594
340,1.55965417686e+18,-2.787384033,29.87407684,-24.00665283
341,1.55965417711e+18,-12.88096619,25.29007721,-27.93078613
342,1.55965417736e+18,-35.26757812,7.532279968,-9.912902832
343,1.55965417761e+18,-32.61685181,7.632850647,-13.92840576
344,1.55965417786e+18,-8.838623047,28.15331268,-24.62677002
345,1.55965417811e+18,-10.03775024,23.77632904,-27.85546875
346,1.55965417836e+18,-32.57104492,10.06223297,-14.3928833
347,1.55965417861e+18,-31.94671631,9.754478455,-18.1027832
348,1.55965417886e+18,-9.25982666,24.8907547,-28.25256348
349,1.55965417911e+18,2.536270142,24.64348602,-31.08782959
350,1.55965417936e+18,-23.28701782,6.686500549,-31.02514648
351,1.55965417961e+18,-27.95317078,-0.05864715576,-16.15002441
352,1.55965417985e+18,-25.40904236,11.20212555,-15.1517334
353,1.5596541801e+18,-17.39451599,21.67136383,-18.2701416
354,1.55965418035e+18,-5.859359741,30.44403839,-14.98724365
355,1.5596541806e+18,-15.14407349,31.61019135,-12.22589111
356,1.55965418085e+18,-19.63546753,30.66733551,-4.635681152
357,1.5596541811e+18,-10.29826355,36.76111603,-0.9912719727
358,1.55965418135e+18,-2.120132446,38.15196991,8.871276855
359,1.5596541816e+18,8.089172363,36.30280304,12.83966064
360,1.55965418185e+18,-7.0078125,38.08473969,4.152832031
361,1.5596541821e+18,-21.63676453,29.48662567,8.234191895
362,1.55965418235e+18,-5.823516846,35.72982025,10.00299072
363,1.5596541826e+18,3.196533203,29.9838028,20.08862305
364,1.55965418285e+18,-0.1777496338,35.83592987,10.29974365
365,1.5596541831e+18,-20.36976624,26.26232147,13.7175293
366,1.55965418335e+18,-13.86598206,29.85260773,12.88067627
367,1.5596541836e+18,3.747329712,30.83066559,15.65979004
368,1.55965418385e+18,3.158477783,32.90190887,10.89984131
369,1.5596541841e+18,-15.48962402,27.25492096,9.160339355
370,1.55965418435e+18,-18.05369568,24.40836334,9.536315918
371,1.5596541846e+18,3.419021606,32.01288605,10.14855957
372,1.55965418485e+18,6.599182129,32.10478973,10.34442139
373,1.5596541851e+18,-6.702896118,31.57741547,5.576843262
374,1.55965418535e+18,-21.23426819,22.39444733,9.250305176
375,1.5596541856e+18,-13.99357605,28.80944061,8.405700684
376,1.55965418584e+18,-4.930328369,31.36138153,13.20623779
377,1.55965418609e+18,-7.279266357,32.57935333,6.178894043
378,1.55965418634e+18,-29.30389404,13.96030426,8.153686523
379,1.55965418659e+18,-28.18264771,14.57543182,12.87402344
380,1.55965418684e+18,-26.17805481,23.18968964,8.977661133
381,1.55965418709e+18,-29.13551331,24.14209747,0.3627929688
382,1.55965418734e+18,-28.45057678,27.9532547,3.562133789
383,1.55965418759e+18,-33.10646057,9.172721863,16.97894287
384,1.55965418784e+18,-27.10029602,12.00060272,22.45880127
385,1.55965418809e+18,-25.56005859,20.47241974,22.52655029
386,1.55965418834e+18,-38.44125366,20.25591278,2.621887207
387,1.55965418859e+18,-33.37141418,21.36365509,-0.7180175781
388,1.55965418884e+18,-29.38743591,7.745826721,-0.6185302734
389,1.55965418909e+18,-28.03253174,9.679740906,-4.853759766
390,1.55965418934e+18,-16.537323,26.48741913,-7.440185547
391,1.55965418959e+18,-8.886505127,28.31003571,-8.839172363
392,1.55965418984e+18,-20.92051697,20.48760223,-10.71295166
393,1.55965419009e+18,-27.80073547,12.93965912,-13.43035889
394,1.55965419034e+18,-7.402420044,25.05597687,-19.3493042
395,1.55965419059e+18,2.239379883,27.92870331,-17.66693115
396,1.55965419084e+18,-19.45088196,24.57741547,-17.0947876
397,1.55965419109e+18,-33.95176697,12.85449982,-8.884460449
398,1.55965419134e+18,-17.83894348,26.98278046,-18.55847168
399,1.55965419159e+18,4.452606201,34.3822403,-16.15203857
400,1.55965419184e+18,-12.85736084,30.07683563,-21.47277832
401,1.55965419208e+18,-33.85572815,18.43306732,-6.290405273
402,1.55965419233e+18,-27.03025818,23.99517059,-14.87017822
403,1.55965419258e+18,0.4954528809,37.16483307,-13.65374756
404,1.55965419283e+18,-4.457901001,35.14838409,-17.98272705
405,1.55965419308e+18,-31.80505371,18.65973663,-14.84210205
406,1.55965419333e+18,-36.64851379,10.0541153,-11.64202881
407,1.55965419358e+18,-11.79159546,31.55764008,-22.24890137
408,1.55965419383e+18,7.322097778,35.06122589,-20.62078857
409,1.55965419408e+18,-33.18353271,16.60895538,-19.99969482
410,1.55965419433e+18,-36.97859192,-2.088874817,-3.508544922
411,1.55965419458e+18,-35.7754364,4.245185852,-3.104980469
412,1.55965419483e+18,-28.92030334,19.18831635,-12.3112793
413,1.55965419508e+18,-16.71426392,31.54785919,-18.74932861
414,1.55965419533e+18,-6.439025879,31.88446808,-21.26898193
415,1.55965419558e+18,-25.23999023,22.21213531,-11.28710938
416,1.55965419583e+18,-19.90008545,27.63121796,-8.29119873
417,1.55965419608e+18,-10.20849609,35.10227203,-2.082641602
