,Time (s),X (µT),Y (µT),Z (µT)
872,1.55965377366e+18,-4.143005371,4.717918396,-44.01116943
873,1.55965377391e+18,-9.413803101,2.487449646,-42.94976807
874,1.55965377416e+18,0.009887695312,3.941551208,-44.02874756
875,1.5596537744e+18,2.57043457,7.229774475,-43.43267822
876,1.55965377465e+18,-1.223297119,5.479789734,-43.80145264
877,1.5596537749e+18,-2.230789185,5.129524231,-43.87866211
878,1.55965377515e+18,2.044998169,7.545188904,-43.55194092
879,1.5596537754e+18,6.78352356,10.742836,-42.72424316
880,1.55965377565e+18,3.16444397,5.10610199,-44.05548096
881,1.5596537759e+18,0.1269073486,8.106971741,-43.37554932
882,1.55965377615e+18,3.152603149,7.234992981,-43.67663574
883,1.5596537764e+18,8.179656982,13.11348724,-42.01983643
884,1.55965377665e+18,6.555053711,6.468482971,-43.33447266
885,1.5596537769e+18,5.201187134,11.41222382,-42.83746338
886,1.55965377715e+18,4.62588501,10.20957184,-43.26226807
887,1.5596537774e+18,10.7709198,9.846885681,-42.22839355
888,1.55965377765e+18,8.684783936,9.105751038,-42.96514893
889,1.5596537779e+18,10.07177734,13.15869904,-41.81311035
890,1.55965377815e+18,6.558868408,10.98209381,-43.30218506
891,1.5596537784e+18,5.905410767,10.9199295,-42.95379639
892,1.55965377865e+18,6.323257446,8.987327576,-43.56268311
893,1.5596537789e+18,8.132263184,8.574653625,-43.46112061
894,1.55965377915e+18,5.579727173,7.715278625,-43.81689453
895,1.5596537794e+18,7.119567871,4.387443542,-43.96929932
896,1.55965377965e+18,10.18280029,6.440742493,-43.39050293
897,1.5596537799e+18,7.681976318,7.395103455,-43.55853271
898,1.55965378015e+18,7.281738281,11.50817108,-43.1194458
899,1.5596537804e+18,9.363555908,6.663627625,-43.9677124
900,1.55965378065e+18,13.01831055,8.310508728,-42.29632568
901,1.55965378089e+18,11.1824646,5.707679749,-43.44952393
902,1.55965378114e+18,9.832199097,10.52291107,-42.69226074
903,1.55965378139e+18,12.034729,7.809822083,-43.06414795
904,1.55965378164e+18,14.97515869,10.54143524,-41.89001465
905,1.55965378189e+18,14.16743469,4.601707458,-42.79510498
906,1.55965378214e+18,14.1726532,4.430091858,-42.79693604
907,1.55965378239e+18,10.72721863,4.287132263,-43.92822266
908,1.55965378264e+18,13.85592651,5.21698761,-43.27947998
909,1.55965378289e+18,11.51777649,1.919792175,-44.22088623
910,1.55965378314e+18,11.49177551,8.462348938,-43.29644775
911,1.55965378339e+18,11.25804138,8.057014465,-43.4251709
912,1.55965378364e+18,13.5912323,6.6717453,-43.3682251
913,1.55965378389e+18,20.36445618,8.14138031,-40.2802124
914,1.55965378414e+18,20.84196472,6.836372375,-41.02124023
915,1.55965378439e+18,25.01464844,9.176216125,-37.8137207
916,1.55965378464e+18,23.63316345,5.786750793,-39.465271
917,1.55965378489e+18,24.18551636,5.764778137,-38.82598877
918,1.55965378514e+18,23.0660553,7.159172058,-39.76702881
