,acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),bar_X (hPa),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (muT),mag_Y (muT),mag_Z (muT),loc_Latitude (degree),loc_Longitude (degree),loc_Height (m),loc_Velocity (m/s),loc_Direction (degree),loc_Horizontal Accuracy (m),loc_Vertical Accuracy (degree),labelNothing,labelWalking,labelClimbingstairs,labelBiking,labelTrain,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6
2019-06-04 13:05:04.750,-0.0649253964116,-0.0472150000047,9.89634414364,1009.937515,-0.000246368183621,-0.000503834527966,-6.47485724833e-05,-32.0150161691,-1.52275173511,-24.3307184466,52.334518903,4.86749638783,-3.12896832613,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388690321477,-0.326966907948,-0.286961720695,-0.256637104913,-0.047903945475,0.0900035534861
2019-06-04 13:05:05.000,-0.0697432393007,-0.0461075703314,9.89296411891,1009.937515,-0.000401140177656,0.0011286550874,0.000161010787771,-32.1732072979,-1.29917468703,-24.1658763675,52.334518902,4.867496388,-3.1289882182,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388637075802,-0.326588766882,-0.287444226958,-0.256430525347,-0.0477745566683,0.0903817337221
2019-06-04 13:05:05.250,-0.0712933078947,-0.0509810598998,9.87898171383,1009.937515,0.00100231929156,0.000145125294367,0.000424236384884,-32.0912728819,-1.41300667867,-24.0402707435,52.334518901,4.86749638817,-3.12900811027,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388422499573,-0.326321612345,-0.287490339558,-0.256189336808,-0.0478528729499,0.0904470367306
2019-06-04 13:05:05.500,-0.0700957749284,-0.0571737103185,9.88329109012,1009.9365995,0.000855233529393,-0.000498036615932,0.000332866509293,-32.2336434137,-1.51572841264,-24.141142174,52.3345189,4.86749638833,-3.12902800233,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388586269003,-0.326630107544,-0.287504116697,-0.256065087122,-0.048163129343,0.0909405008026
2019-06-04 13:05:05.750,-0.0703384439149,-0.0586958879168,9.89174521222,1009.935684,0.000663162287129,0.000505047006875,-0.00038967366226,-32.4856930526,-1.46189195381,-24.2666547673,52.334518899,4.8674963885,-3.1290478944,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388877975463,-0.3269527248,-0.287662095529,-0.256001074717,-0.0483755595712,0.0915238956295
2019-06-04 13:05:06.000,-0.0724687108266,-0.0503205552813,9.9001044726,1009.9347685,1.38213885023e-05,0.000633622202352,5.85449405082e-05,-32.28345536,-1.53180268492,-24.1579393019,52.334518898,4.86749638867,-3.12906778647,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388602760689,-0.326834283719,-0.287422135963,-0.25615088793,-0.0482609986367,0.0910265537266
2019-06-04 13:05:06.250,-0.0693761632407,-0.0374209746207,9.88351518065,1009.933853,-0.00148534768603,0.00014903066686,0.000731628069103,-32.1581986034,-1.45267281584,-24.1367748121,52.334518897,4.86749638883,-3.12908767853,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388541040435,-0.326541723855,-0.287443197687,-0.255931368244,-0.0479297304886,0.0905597357895
2019-06-04 13:05:06.500,-0.0632916743651,-0.0324922589614,9.85541166804,1009.9329185,-0.000503600439714,-0.000618678526623,0.000178136440962,-32.2684764035,-1.39491518406,-24.3091649728,52.334518896,4.867496389,-3.1291075706,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388849115,-0.326547576525,-0.287608586034,-0.25547251494,-0.0478847421295,0.09074363074
2019-06-04 13:05:06.750,-0.0570934926557,-0.0450820935743,9.86205967631,1009.931984,0.00126539050247,-0.00065420929439,-0.000878683461426,-32.0782826415,-1.56418584914,-24.3681810634,52.334518895,4.86749638917,-3.12912746267,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.3887458964,-0.326631202316,-0.287350105791,-0.255545670787,-0.0477657856902,0.0902664572774
2019-06-04 13:05:07.000,-0.0521136866827,-0.0550381878717,9.86359533666,1009.9310495,0.000435852441727,0.000600373074893,-0.00137239840513,-31.7769961393,-1.4732764857,-24.2972186436,52.334518894,4.86749638933,-3.12914735473,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388493224991,-0.326170313543,-0.287366532778,-0.255610568433,-0.0469779075543,0.0891300786502
2019-06-04 13:05:07.250,-0.057524440423,-0.046745751633,9.84940643924,1009.930115,-0.00106209231084,-7.62857285186e-05,-0.000273595981698,-31.7644395902,-1.1864465306,-24.207394484,52.334518893,4.8674963895,-3.1291672468,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388460702409,-0.32565080917,-0.287704171907,-0.255486055531,-0.0464115943186,0.0887094583525
2019-06-04 13:05:07.500,-0.0635458817716,-0.0443086329686,9.86635413093,1009.92862725,-0.000430458681707,-0.00204463263867,0.000226033547675,-32.1310485547,-1.23722227936,-24.1435367934,52.334518892,4.86749638967,-3.12918713887,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388546180606,-0.325961450607,-0.287929254439,-0.255293754963,-0.0471536283213,0.0901019656745
2019-06-04 13:05:07.750,-0.0649994536722,-0.048384306744,9.88170124095,1009.9271395,0.000411117761972,-0.00146673549229,-0.000211621750097,-32.3517377073,-1.52744034334,-24.2224904708,52.334518891,4.86749638983,-3.12920703093,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388668425764,-0.326568031616,-0.287795604717,-0.255158088236,-0.0479787796082,0.0911369391882
2019-06-04 13:05:08.000,-0.0740299571564,-0.0468204596255,9.87463361393,1009.92565175,-0.00088963167256,0.000701602079996,0.000472292474792,-32.0713635948,-1.61415492714,-24.360030458,52.33451889,4.86749639,-3.129226923,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388671623221,-0.326596928022,-0.287395047091,-0.255490190747,-0.0474947338301,0.089856363952
2019-06-04 13:05:08.250,-0.0717296597232,-0.0573484700469,9.87471066843,1009.924164,-0.000978435071254,0.00116608621717,-0.00035074967133,-32.0308033391,-1.50987407734,-24.3212763408,52.334518889,4.86749639017,-3.12924681507,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388605602635,-0.326302846152,-0.287635928589,-0.255337675908,-0.0470752190185,0.0895570511173
2019-06-04 13:05:08.500,-0.0625190512555,-0.0687201662214,9.87592890204,1009.923752,0.000515354675727,-0.000153696814045,-0.00103216600382,-32.1878906693,-1.49401346221,-24.3141128664,52.334518888,4.86749639033,-3.12926670713,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388665160335,-0.326291962726,-0.287929809314,-0.254980886062,-0.047236945078,0.0902187744931
2019-06-04 13:05:08.750,-0.075032261745,-0.0592416094576,9.87872041312,1009.92334,-0.000192775767985,0.000154772213905,0.0012458583704,-32.1155520106,-1.55013728736,-24.5184352035,52.334518887,4.8674963905,-3.1292865992,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388875949466,-0.326687455447,-0.287480090344,-0.255523797059,-0.047179364231,0.0895632499539
2019-06-04 13:05:09.000,-0.0733374642269,-0.0521366331926,9.87954435042,1009.922928,-0.000461688406197,0.00147739205532,0.000819343195942,-32.3293868989,-1.58573503358,-24.459258724,52.334518886,4.86749639067,-3.12930649127,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.38891258875,-0.326800762139,-0.28767260599,-0.255173294751,-0.0476566779601,0.0904931992352
2019-06-04 13:05:09.250,-0.0551365657366,-0.0598417235911,9.86950283533,1009.922516,0.000946649213768,0.000252656461496,-0.00152652682069,-32.5638378869,-1.58041351569,-24.1272801543,52.334518885,4.86749639083,-3.12932638333,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388617137982,-0.326281951073,-0.288423967832,-0.254047530287,-0.0481164749906,0.0920902264784
2019-06-04 13:05:09.500,-0.0734878683754,-0.0644312249374,9.87801947206,1009.922104,0.000981513902021,-0.000774981753244,-0.000375937216755,-32.4224109373,-1.51109838903,-24.1615141655,52.334518884,4.867496391,-3.1293462754,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388598067549,-0.326243113945,-0.288210213495,-0.254715549558,-0.0476749850483,0.0911403688573
2019-06-04 13:05:09.750,-0.0941575681344,-0.0624436590613,9.8861270681,1009.922104,0.000808523503407,-0.000281866464186,0.0005938390202,-32.1871148892,-1.40662068032,-24.4257660166,52.334518883,4.86749639117,-3.12936616747,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388830404476,-0.326497002481,-0.287654610008,-0.255813324231,-0.046971723173,0.0894406059973
2019-06-04 13:05:10.000,-0.0774903982126,-0.060111771189,9.86379143681,1009.922104,-0.000407119724338,-0.000575733040841,-0.000468625988356,-31.9727776458,-1.28449733274,-24.4691534866,52.334518882,4.86749639133,-3.12938605953,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.3888048557,-0.326095337905,-0.287739196147,-0.255466136282,-0.046344277769,0.0886830589445
2019-06-04 13:05:10.250,-0.0607982183291,-0.056548581211,9.85609211521,1009.922104,-0.00286679604102,0.000293639915103,-0.000261548004182,-32.1764965651,-1.38209182834,-24.4498857042,52.334518881,4.8674963915,-3.1294059516,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.38887123294,-0.326212702493,-0.288010331813,-0.254721478666,-0.0468779036213,0.0898067752724
2019-06-04 13:05:10.500,-0.0565393052002,-0.0551417247994,9.86222472159,1009.922104,-0.00119251314651,0.00105580450026,0.000248412289302,-32.4560040055,-1.64655170226,-24.3955906898,52.33451888,4.86749639167,-3.12942584367,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388886203281,-0.326623775284,-0.288061215306,-0.254293290821,-0.0479192476984,0.0913558381711
2019-06-04 13:05:10.750,-0.0563710535562,-0.0564151008124,9.85148095916,1009.92242825,0.00236943850813,-0.000344010489721,-0.000375704551421,-32.3538394133,-1.62084623723,-24.2430672578,52.334518879,4.86749639183,-3.12944573573,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388653542104,-0.326223941885,-0.28814719145,-0.254173585496,-0.047797333693,0.0912525357146
2019-06-04 13:05:11.000,-0.0637964608387,-0.050543712951,9.85533099011,1009.9227525,0.00148853512069,-0.000595326372757,-8.29207411364e-05,-32.4756715751,-1.58141825645,-24.2431855864,52.334518878,4.867496392,-3.1294656278,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388740427465,-0.326349982418,-0.288175342789,-0.254300628264,-0.0479789340473,0.0915472542533
2019-06-04 13:05:11.250,-0.0680510029802,-0.04389442521,9.86828893924,1009.92307675,-0.00113137844723,-0.000275930612842,0.000686605593021,-32.4174060737,-1.63035946161,-24.3134075787,52.334518877,4.86749639217,-3.12948551987,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388782449968,-0.3266316317,-0.287877883944,-0.254683067513,-0.048014541711,0.0912372704843
2019-06-04 13:05:11.500,-0.066865871967,-0.0510844708642,9.86289573919,1009.923401,-0.000981918042275,-0.000103475843051,-0.000427368278846,-32.1386050565,-1.44964374459,-24.2880913992,52.334518876,4.86749639233,-3.12950541193,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388641306628,-0.326163536844,-0.287884446706,-0.254921587717,-0.0471554436491,0.0900057164062
2019-06-04 13:05:11.750,-0.0672732561324,-0.0641014111504,9.86117585016,1009.9245835,0.000483206491784,0.000953478755403,-0.000716338424601,-32.400410147,-1.52076465598,-24.2822514995,52.334518875,4.8674963925,-3.129525304,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388769852794,-0.326336687992,-0.288147322065,-0.254689605889,-0.0476676810125,0.0910380047315
2019-06-04 13:05:12.000,-0.0678742366164,-0.0673328774238,9.86762235809,1009.925766,-2.21428189652e-05,-4.51761248048e-05,0.000837986634702,-32.3490457478,-1.62241049524,-24.2274428265,52.334518874,4.86749639267,-3.12954519607,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388651057798,-0.326401167968,-0.288014489332,-0.254835762,-0.0478485583819,0.0910929064327
2019-06-04 13:05:12.250,-0.0654405932852,-0.0553488541999,9.87608329056,1009.9269485,-0.00127642685285,-0.000988122956663,-0.00029050818073,-32.0584633949,-1.39470149326,-24.2256314803,52.334518873,4.86749639283,-3.12956508813,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388542113257,-0.326167152177,-0.287762953509,-0.255392316533,-0.0471172752277,0.0898206044369
2019-06-04 13:05:12.500,-0.0615636490472,-0.0452891835345,9.87987531443,1009.928131,-0.000249758086072,0.00110733385683,-0.00151847313574,-32.2415092915,-1.63806994254,-24.3651128261,52.334518872,4.867496393,-3.1295849802,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388767649282,-0.326845525693,-0.287476566222,-0.255344475089,-0.0479852722234,0.0907550499258
2019-06-04 13:05:12.750,-0.0634793168839,-0.0570368215189,9.86096401584,1009.9292755,0.000456401723213,0.00181375740527,0.000710578371459,-32.0938455194,-1.82041941693,-24.3839368706,52.334518871,4.86749639317,-3.12960487227,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388695105855,-0.32676964805,-0.287340951815,-0.255297509334,-0.0479803759416,0.0904282310221
2019-06-04 13:05:13.000,-0.0633706207357,-0.0626622542541,9.85409559756,1009.93042,-0.000975550777113,0.000440813976986,0.000441286705965,-32.0513657894,-1.33427093004,-24.3875282248,52.33451887,4.86749639333,-3.12962476433,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388804056282,-0.3262098178,-0.287761085139,-0.255516671912,-0.0469556123042,0.0895482445338
2019-06-04 13:05:13.250,-0.059016034469,-0.0449697373189,9.8788205513,1009.9315645,-0.000949443617367,-0.000187140270185,-0.00192474355262,-32.4633308481,-1.26257676541,-24.295133554,52.334518869,4.8674963935,-3.1296446564,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388919340613,-0.326603639446,-0.287964487248,-0.255410994981,-0.0478302599251,0.0912223253305
2019-06-04 13:05:13.500,-0.0686840640397,-0.0427615934814,9.88656700646,1009.932709,0.000376167655462,-3.59840828491e-05,-7.31433366806e-06,-32.3160205444,-1.56611777216,-23.983026298,52.334518868,4.86749639367,-3.12966454847,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388389322984,-0.32649204729,-0.287700464474,-0.255521931969,-0.0483910896477,0.0915133926725
2019-06-04 13:05:13.750,-0.0781303639286,-0.0565172679654,9.87490027109,1009.932709,0.00050667365528,0.000425482856244,0.0021922128369,-32.076273871,-1.65397583712,-24.0554398936,52.334518867,4.86749639383,-3.12968444053,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388342335794,-0.326372723212,-0.287480108666,-0.255814205221,-0.0479588851183,0.0904807442091
2019-06-04 13:05:14.000,-0.0729723787451,-0.0579430440327,9.87007932056,1009.932709,0.000495070351732,0.000128465737128,0.000679827856778,-32.1522992853,-1.72447889303,-24.2825253189,52.334518866,4.867496394,-3.1297043326,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388649896198,-0.326760988815,-0.287349034977,-0.255779469413,-0.0481136108018,0.0906147557959
2019-06-04 13:05:14.250,-0.0759159914029,-0.0624348742709,9.86244016654,1009.932709,0.000316912261248,-0.000183779923318,-0.000507698016051,-32.1824951586,-1.62508586781,-24.1300704131,52.334518865,4.86749639417,-3.12972422467,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388511256975,-0.32637195565,-0.287672834644,-0.255569134868,-0.0479692203224,0.0907568468745
2019-06-04 13:05:14.500,-0.0808590637942,-0.0669121982527,9.85731494423,1009.932709,-0.000496606645733,0.000234298293912,-0.000363204266527,-32.3631690524,-1.53199981616,-24.1900398419,52.334518864,4.86749639433,-3.12974411673,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388719178506,-0.326416860771,-0.287916527389,-0.255497854558,-0.0479858405052,0.091075666259
2019-06-04 13:05:14.750,-0.0705108868803,-0.0511012106695,9.86543614781,1009.93148825,-0.000347974387167,-0.000538388004817,-9.19132452353e-05,-32.3490844625,-1.62875320379,-24.4112067702,52.334518863,4.8674963945,-3.1297640088,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388937644355,-0.326931377937,-0.287518005844,-0.255553090902,-0.0481918790171,0.0910265549099
2019-06-04 13:05:15.000,-0.058665991279,-0.04514589539,9.8758307502,1009.9302675,-3.04588975062e-05,-0.00156714648221,0.000399238717671,-32.2089028371,-1.58913860478,-24.2489752961,52.334518862,4.86749639467,-3.12978390087,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388632664188,-0.326635891534,-0.287550985649,-0.255362244624,-0.0480092881207,0.090864444091
2019-06-04 13:05:15.250,-0.0539437372922,-0.0606460394797,9.87975317158,1009.92904675,-0.000755513113786,-0.00121803850135,0.000180687012816,-32.2957333151,-1.55639551562,-24.0601731522,52.334518861,4.86749639483,-3.12980379293,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388429627794,-0.326281909156,-0.28802294075,-0.254899312111,-0.0479752640678,0.0913617246274
2019-06-04 13:05:15.500,-0.0595055051848,-0.0638561892425,9.8711586555,1009.927826,-0.000855534531269,1.0501199732e-05,0.000610864690588,-32.1105506649,-1.5236817302,-24.1033686239,52.33451886,4.867496395,-3.129823685,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388392280946,-0.326076531713,-0.287937557878,-0.255025835195,-0.0474538233257,0.0904444743018
2019-06-04 13:05:15.750,-0.0702030836455,-0.0586825237951,9.85539922404,1009.9267274,-3.52785872768e-05,0.00102478519571,0.00172693373053,-32.0861977044,-1.47653771405,-24.1445558028,52.3345188598,4.86749639503,-3.12984178097,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388462607001,-0.325951907286,-0.287940855924,-0.255043126801,-0.0472368105149,0.0900632836739
2019-06-04 13:05:16.000,-0.0741130226434,-0.0585917816259,9.85178740097,1009.9256288,0.000648218114295,-9.21160373672e-05,0.000701016272256,-32.4084705238,-1.73743512693,-24.0543109427,52.3345188597,4.86749639507,-3.12985987693,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388468489117,-0.326220069986,-0.288129869555,-0.254474344035,-0.0482591126842,0.091707921081
2019-06-04 13:05:16.250,-0.0835493577714,-0.046544989753,9.86173076644,1009.9245302,0.000705184424901,-0.000861122183662,-0.000136117160121,-32.266117936,-1.89915838701,-24.0698140455,52.3345188595,4.8674963951,-3.1298779729,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388363527432,-0.326452355217,-0.287662947737,-0.254838639194,-0.0484029259074,0.0913222560066
2019-06-04 13:05:16.500,-0.0911265649162,-0.0366687326226,9.87045624763,1009.9234316,-0.000427876414868,0.000960667658625,0.00075038478327,-32.1977098472,-1.65762670982,-24.2840682985,52.3345188593,4.86749639513,-3.12989606887,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388641308652,-0.326594140613,-0.287476283385,-0.255413605573,-0.0477494501313,0.0902386187953
2019-06-04 13:05:16.750,-0.0725929337917,-0.0515894815147,9.87563680667,1009.922333,-0.000877658869857,0.000909128323579,0.000490152729524,-32.4550373587,-1.45462427157,-24.284529233,52.3345188592,4.86749639517,-3.12991416483,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.38879191782,-0.32644704254,-0.288120737967,-0.254805146902,-0.0476386857978,0.0910119503704
2019-06-04 13:05:17.000,-0.055504430145,-0.0655572880768,9.88138440276,1009.9209025,0.000644275263063,-0.000550179290987,-0.000141607491059,-32.3130202231,-1.42951868718,-24.1977874109,52.334518859,4.8674963952,-3.1299322608,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388563736766,-0.326105692434,-0.288289655168,-0.25448189612,-0.0472777984025,0.0907740098951
2019-06-04 13:05:17.250,-0.0608935130688,-0.0626298475174,9.88582088669,1009.919472,0.00113893371321,0.000647188923127,-0.000316922968146,-32.190483601,-1.42303107306,-24.307314934,52.3345188588,4.86749639523,-3.12995035677,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388621503384,-0.326203878743,-0.28804465416,-0.254784119717,-0.046971253615,0.0900449897521
2019-06-04 13:05:17.500,-0.0640614851593,-0.0621649741547,9.88485461116,1009.9180415,5.74371553021e-05,0.00144902460822,-0.00039522005121,-32.2861682914,-1.42487204482,-24.225779193,52.3345188587,4.86749639527,-3.12996845273,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388568528625,-0.326100984847,-0.288257619755,-0.254514678572,-0.0470712041505,0.0904101076103
2019-06-04 13:05:17.750,-0.0635417631686,-0.0641232947613,9.87106242285,1009.916611,-0.000400083150022,-0.000103522364171,0.000695880576602,-32.1195524983,-1.53343461704,-24.0291401384,52.3345188585,4.8674963953,-3.1299865487,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388208913056,-0.325641975266,-0.288345695612,-0.254114879161,-0.0469736011983,0.0902549182961
2019-06-04 13:05:18.000,-0.0668364251293,-0.0536230704818,9.85559436991,1009.91523775,-0.000620759583975,-0.000531599570916,0.00084948531629,-31.9948396114,-1.62449040108,-24.068886715,52.3345188583,4.86749639533,-3.13000464467,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388182169959,-0.325600616867,-0.288148921294,-0.254011891927,-0.0469091142742,0.0898663645916
2019-06-04 13:05:18.250,-0.0623628756011,-0.037829935029,9.86034681841,1009.9138645,-0.000531664504391,0.000898586477739,-0.000689389324658,-32.0844140628,-1.48018177291,-24.1678208479,52.3345188582,4.86749639537,-3.13002274063,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388373764257,-0.325738556112,-0.288168366286,-0.253967847698,-0.0468214009257,0.0898959109239
2019-06-04 13:05:18.500,-0.0584158152424,-0.0283462959716,9.87262617548,1009.91249125,-0.000158438095971,0.0012571999375,-0.000996659179714,-32.0690249883,-1.3526798263,-24.1966398039,52.334518858,4.8674963954,-3.1300408366,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388402887165,-0.325757034894,-0.288137220058,-0.25406332366,-0.0465987227836,0.0896480678938
2019-06-04 13:05:18.750,-0.0652286905039,-0.0245743243551,9.88030923701,1009.911118,-0.000973243345488,0.000200367721995,-0.000296322053218,-31.9558959231,-1.38343333997,-24.187304243,52.3345188578,4.86749639543,-3.13005893257,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388308676259,-0.325761273435,-0.287945420036,-0.254294457698,-0.046452049961,0.0891835230384
2019-06-04 13:05:19.000,-0.06996225251,-0.031870184913,9.88376268088,1009.9107365,-0.000468200256608,-7.91609320631e-05,-0.00010048876582,-31.9197623179,-1.41643013871,-24.1432037146,52.3345188577,4.86749639547,-3.13007702853,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388219268478,-0.325692765998,-0.287947092824,-0.254378525123,-0.0463996456944,0.0890692983788
2019-06-04 13:05:19.250,-0.0687084438485,-0.0454171627147,9.87049567224,1009.910355,0.00229630150748,-0.000142476530011,-0.000210479903302,-32.0089979,-1.54579772333,-24.1188755059,52.3345188575,4.8674963955,-3.1300951245,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388210242968,-0.325635420486,-0.288131925983,-0.253983247935,-0.0466668265009,0.0896183275207
2019-06-04 13:05:19.500,-0.0696088051997,-0.0425641343409,9.86241133792,1009.9099735,0.00176649729333,-0.000298501473764,-3.93069058897e-05,-32.113606121,-1.62108476225,-24.2526250181,52.3345188573,4.86749639553,-3.13011322047,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388426628531,-0.325904552799,-0.288079563879,-0.253868851378,-0.0469083324383,0.0899041784899
2019-06-04 13:05:19.750,-0.0715395881016,-0.0331546575402,9.87063784614,1009.909592,-0.00136982529738,0.00062162294109,0.000446993548957,-32.1236019989,-1.53751938317,-24.3653137717,52.3345188572,4.86749639557,-3.13013131643,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388589817956,-0.326107313727,-0.287964974865,-0.254105397803,-0.0467539702008,0.0895894139061
2019-06-04 13:05:20.000,-0.0689225503454,-0.0392844835487,9.86979789325,1009.909592,-0.00104811620402,0.000204645196756,0.000575788018829,-32.0350552197,-1.64408512788,-24.1199481086,52.334518857,4.8674963956,-3.1301494124,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.38820643959,-0.325754235723,-0.288092931554,-0.253817682806,-0.0468688050735,0.0898193796568
2019-06-04 13:05:20.250,-0.0637277775113,-0.0427262941034,9.8772595924,1009.909592,0.000453308829042,-0.001780988521,0.000639885994333,-32.046342551,-1.77062987251,-24.0555928928,52.3345188568,4.86749639563,-3.13016750837,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388083610962,-0.325830237638,-0.288041218375,-0.253711979954,-0.0471949452825,0.0902469508619
2019-06-04 13:05:20.500,-0.0597006080438,-0.0366409995796,9.88065779513,1009.909592,-0.000285850196872,-0.00145384138543,0.000606372524625,-32.3254885251,-1.59391247891,-24.3946296927,52.3345188567,4.86749639567,-3.13018560433,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388696274437,-0.326378754242,-0.288085468288,-0.253832622587,-0.0472348145886,0.0905412488467
2019-06-04 13:05:20.750,-0.0560937417648,-0.0419378217057,9.85141624073,1009.909592,-0.000993780314515,0.000134935603348,-3.76808799183e-05,-32.3939797626,-1.43286164436,-24.3894576384,52.3345188565,4.8674963957,-3.1302037003,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388797318205,-0.325962147067,-0.288552627979,-0.253314301527,-0.0468945766535,0.0905757569739
2019-06-04 13:05:21.000,-0.0574991293492,-0.0508783304017,9.84198567174,1009.910126,-0.00109237296337,-0.000413981147529,-0.000508289206222,-32.1266085356,-1.48501907193,-24.2442219221,52.3345188563,4.86749639573,-3.13022179627,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388468997466,-0.325522548554,-0.288508662514,-0.253332473047,-0.046534965652,0.0898903815843
2019-06-04 13:05:21.250,-0.0619212946765,-0.0512553984563,9.85984276801,1009.91066,-0.0004764359965,-0.00163481035318,-0.000629079688237,-32.1349488192,-1.52724188461,-24.2844142599,52.3345188562,4.86749639577,-3.13023989223,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388498847638,-0.325806424739,-0.288280117953,-0.253746726804,-0.0466958708051,0.0898873361298
2019-06-04 13:05:21.500,-0.0555294909605,-0.0545245704003,9.86854729157,1009.911194,0.000910524002764,-0.000386056807422,-0.000458984602565,-32.179303777,-1.34267201996,-24.2019506238,52.334518856,4.8674963958,-3.1302579882,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388448345533,-0.325595150785,-0.288534464427,-0.253723121391,-0.046482164849,0.0899583505507
2019-06-04 13:05:21.750,-0.0485616832028,-0.0566667491722,9.87144456334,1009.911728,0.000455930490246,0.00197877929448,-0.000306067685039,-32.0529102334,-1.05861568212,-24.2427079406,52.3345188558,4.86749639583,-3.13027608417,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.38848878516,-0.32531284902,-0.288656047233,-0.253920963516,-0.0457059432909,0.0890640816553
2019-06-04 13:05:22.000,-0.0572826470901,-0.0471751309397,9.86020236209,1009.9120178,-0.0012965718673,0.00132420075859,-0.000665286201386,-32.2162063113,-1.18606117991,-24.2230366987,52.3345188557,4.86749639587,-3.13029418013,-1.0,-1.0,65.0,65.0,1,0,0,0,0,-0.388558378007,-0.325490176344,-0.288668271822,-0.253731128929,-0.0462669504771,0.0898064399656
