"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.465041526E2,1.166490650E1,-3.452544212E0,-3.806896806E-1
1.465561459E2,1.256994247E1,-2.516382933E0,7.302538157E-1
1.466081393E2,1.189715195E1,-3.028757572E0,-4.525179267E-1
1.466601327E2,1.172955227E1,-3.363956213E0,-1.158828974E0
1.467121260E2,1.150927925E1,-3.292127848E0,-9.457385540E-1
1.467641203E2,1.639838791E1,-1.266571403E0,2.394274771E-1
1.468161135E2,1.464817333E1,2.801301479E-1,-6.584255695E-1
1.468681069E2,1.692512894E1,5.842030644E-1,1.221080124E-1
1.469201002E2,1.559870052E1,2.200338602E0,1.546701550E0
1.469720949E2,1.669288445E1,3.464515686E0,9.337671846E-2
1.470240937E2,1.230417824E1,3.936187744E0,-5.339232683E-1
1.470760905E2,7.735901833E0,5.540351868E0,1.022355318E0
1.471280845E2,4.393494129E0,4.094210148E0,1.644866824E0
1.471800779E2,1.647261024E0,3.967313290E0,2.808484316E0
1.472320714E2,2.643279314E0,3.703943014E0,1.374313712E0
1.472840646E2,3.335224867E0,3.854782343E0,2.420611858E0
1.473360579E2,1.154040456E0,9.194015265E-1,-3.114951611E0
1.473880514E2,4.965725899E0,-6.888328552E0,-1.372877216E1
1.474400457E2,1.016130257E1,-8.142929077E0,-9.356825829E0
1.474920389E2,-8.382355690E0,6.560313106E-1,1.606079483E1
1.475440323E2,-1.561306572E1,1.539997578E1,-1.091789365E0
1.475960256E2,-3.009603500E0,1.640078163E1,1.671203804E1
1.476480189E2,-3.282550812E0,6.440599442E0,1.498337173E1
1.477000123E2,-3.349590540E0,6.107795238E0,1.784213638E1
1.477520056E2,-5.243461728E-1,5.695979595E0,1.838563538E1
1.478039992E2,-3.536343813E0,3.917033672E0,1.325949383E1
1.478559934E2,-6.950579643E0,1.529941559E0,8.784594536E0
1.479079866E2,-1.921644974E1,2.992843628E0,-1.364736676E0
1.479599801E2,7.565908432E-1,-3.222693920E0,1.266571403E0
1.480119733E2,8.269824982E0,-1.345103550E1,1.344145870E1
1.480639678E2,4.242654800E0,-2.440723801E1,3.308887720E0
1.481159670E2,2.011190891E0,6.313702583E0,-2.092596292E0
1.481679632E2,1.126506329E1,-1.590756226E1,7.398309231E0
1.482199566E2,2.298503876E0,-2.516382933E0,1.948939681E0
1.482719500E2,2.320052385E0,-8.435029984E0,-7.661679387E-1
1.483239432E2,1.006313705E1,-1.227065849E1,2.466102988E-1
1.483759367E2,9.311334610E0,-1.636486816E1,-5.075862408E-1
1.484279301E2,9.115004539E0,-1.716455650E1,1.024749637E0
1.484799233E2,9.304151535E0,-1.642472458E1,2.207521439E0
1.485319172E2,8.660092354E0,-1.434410000E1,5.286558628E0
1.485839110E2,1.765059471E1,-7.905895233E0,9.545973778E0
1.486359043E2,5.437397957E0,-8.224333763E0,-4.716721475E-1
1.486878977E2,6.045543671E0,-1.072395706E1,-1.616135478E0
1.487398910E2,4.261809349E0,-1.097296143E1,-1.362342358E0
1.487918843E2,3.703943014E0,-1.066409969E1,-6.991282701E-1
1.488438776E2,3.735068798E0,-1.122196579E1,-1.010383964E0
1.488958710E2,3.179596901E0,-1.112858963E1,-1.867534399E0
1.489478650E2,3.490852594E0,-1.079578495E1,-1.922602654E0
1.489998586E2,3.581835032E0,-8.796566010E0,-1.029538155E0
1.490518520E2,4.271386147E0,-7.020013809E0,-2.274561077E-1
1.491038454E2,4.769395351E0,-6.761432171E0,1.675992310E-1
1.491558393E2,6.799740314E0,-7.333663940E0,-5.363175869E-1
1.492078356E2,1.027143860E1,-5.990475655E0,1.381496549E0
1.492598294E2,1.483971500E1,-4.877137661E0,5.707951069E0
1.493118226E2,1.217967606E1,-4.170826912E0,9.816526771E-1
1.493638161E2,1.304161453E1,-3.306493521E0,5.602602959E-1
1.494158093E2,1.466014481E1,-3.213116884E0,1.391073704E0
1.494678027E2,1.403284454E1,-1.187560320E0,1.115732074E0
1.495197962E2,1.253163433E1,-3.878725171E-1,3.047911882E0
1.495717902E2,6.263422966E0,3.375927508E-1,4.692778587E-1
1.496237837E2,6.799740195E-1,1.453324795E0,4.142095447E-1
1.496757771E2,-1.608952641E0,1.563461423E0,2.226675510E0
1.497277703E2,-1.134886265E0,-1.855562925E0,-2.873129770E-2
1.497797638E2,-2.502017260E0,-5.576265812E0,-1.158828974E0
1.498317571E2,-1.053480864E0,-1.590756226E1,-7.407886028E0
1.498837505E2,3.976890564E0,-1.968812180E1,-7.199584484E0
1.499357437E2,2.245590401E1,-2.086849976E1,-7.804138947E1
1.499877378E2,3.456375122E1,-3.374011993E1,1.010383964E0
1.500397314E2,1.407115269E1,-1.095859623E1,-1.054917526E1
1.500917247E2,1.900575256E1,-6.787769318E0,-1.002722263E1
1.501437181E2,2.540325546E1,-4.525179386E0,-2.422048378E1
1.501957121E2,1.349413300E1,-5.387118340E0,-3.004814863E0
1.502477106E2,1.712624741E1,-7.970541000E0,-3.021574736E0
1.502997076E2,1.488041782E1,-8.037580490E0,-6.091034889E0
1.503517014E2,1.239994907E1,-7.362394810E0,-3.620143414E0
1.504036947E2,1.052762604E1,-4.472505569E0,-8.047157288E0
1.504556883E2,1.148054790E1,-5.753442287E0,-2.712713242E0
1.505076815E2,6.864386082E0,1.065452337E0,-4.340820312E0
1.505596748E2,-1.125309169E-1,2.865947008E0,-4.211529255E0
1.506116682E2,-4.661653042E0,5.446975231E0,-2.250618219E0
1.506636615E2,-8.221940041E0,1.081015110E1,2.209915638E0
1.507156557E2,-9.486116409E0,1.540955257E1,-7.170853138E0
1.507676491E2,-1.073592854E1,4.652075768E0,-1.417410731E0
1.508196424E2,6.407079220E0,-1.369525146E1,2.839849281E1
1.508716360E2,1.268965626E1,-6.623760986E1,6.751854897E0
1.509236292E2,7.395915031E0,4.577853203E0,-1.877111435E0
1.509756225E2,5.262616158E0,-2.207760811E1,6.325674057E0
1.510276158E2,-5.018400192E0,-3.794925690E0,3.019180536E0
1.510796092E2,-4.371945858E0,-2.571451187E0,2.049499273E0
1.511316034E2,-4.860377908E-1,-7.285778046E0,6.529187202E0
1.511835968E2,3.294522047E0,-1.180856323E1,8.980924606E0
1.512355901E2,6.038361073E0,-1.142547894E1,5.590631485E0
1.512875838E2,1.301767254E1,-1.041509533E1,5.602602959E0
1.513395801E2,1.381496525E1,-6.929031372E0,1.195940304E1
1.513915741E2,1.010144520E1,-6.440599442E0,6.672843933E0
1.514435676E2,6.490879059E0,-7.137333393E0,2.145270348E0
1.514955609E2,6.189200401E0,-7.594639778E0,2.023162127E0
1.515475542E2,7.709564686E0,-7.778998852E0,6.201171875E-1
1.515995476E2,9.253871918E0,-7.041562080E0,7.757450342E-1
1.516515408E2,7.333663940E0,-5.214730740E0,5.626545548E-1
1.517035343E2,6.706363678E0,-6.277788639E0,-8.475732803E-1
1.517555285E2,7.575485706E0,-5.947378635E0,-1.302485466E0
1.518075219E2,8.614601135E0,-6.184412003E0,-8.332076073E-1
1.518595151E2,8.997684479E0,-6.234691620E0,-8.379961848E-1
1.519115085E2,8.743891716E0,-5.827664852E0,-5.865973234E-1
1.519635022E2,8.765439987E0,-5.530774593E0,5.961744189E-1
1.520154953E2,8.329682350E0,-4.537150860E0,5.722316504E-1
1.520674885E2,8.664880753E0,-4.786155224E0,1.412622094E0
1.521194823E2,1.010862827E1,-5.707951069E0,2.037527800E0
1.521714761E2,1.305358601E1,-4.474899769E0,1.884294271E0
1.522234696E2,1.464817333E1,-1.369525194E0,2.250618219E0
1.522754629E2,2.041119194E1,-2.142875910E0,2.581028223E0
1.523274563E2,1.882857704E1,-1.297696948E0,-1.771763414E-1
1.523794543E2,1.768171883E1,-1.177983165E0,-1.537124395E0
1.524314522E2,1.483971500E1,-3.471698463E-1,-1.884294271E0
1.524834473E2,1.026425648E1,3.759011328E-1,-2.803695917E0
1.525354407E2,4.934600353E0,1.881899953E0,-2.482862949E0
1.525874339E2,5.913859010E-1,1.151646137E0,-1.113337755E0
1.526394272E2,-8.116591573E-1,9.098244458E-2,-3.375927508E-1
1.526914207E2,1.441353440E0,-1.312062621E0,-5.985686779E-1
1.527434138E2,1.783734679E0,-9.912297726E-1,-1.053480864E0
1.527954079E2,-9.864411950E-1,-5.557111740E0,-4.728692532E0
1.528474015E2,6.368771076E0,-1.269923401E1,-8.016032219E0
1.528993948E2,1.150927925E1,-8.667274475E0,-1.167208958E1
1.529513882E2,1.520364475E1,-6.323279858E0,-2.074878502E1
1.530033816E2,1.913265038E1,-5.703162670E0,2.159635782E0
1.530553750E2,2.018613052E1,-3.938581944E0,-7.247469902E0
1.531073145E2,3.105374336E1,-4.178009510E0,-3.122134447E0
1.531593079E2,1.893153000E1,-9.083878517E0,-2.466103077E0
1.532113021E2,2.440244865E1,-8.573898315E0,-4.690384388E0
1.532632954E2,1.685808945E1,-1.027143860E1,-5.707951069E0
