"Time (s)","Pressure (hPa)"
9.989077002E1,1.022277832E3
9.999075808E1,1.022358154E3
1.000907463E2,1.022339600E3
1.001907345E2,1.022316162E3
1.002907226E2,1.022307373E3
1.003907108E2,1.022274658E3
1.004906990E2,1.022271484E3
1.005906871E2,1.022309082E3
1.006906753E2,1.022345459E3
1.007906635E2,1.022299561E3
1.008906513E2,1.022295410E3
1.009906392E2,1.022294922E3
1.010906272E2,1.022298340E3
1.011906152E2,1.022314941E3
1.012906031E2,1.022331055E3
1.013905911E2,1.022341064E3
1.014905791E2,1.022347900E3
1.015905671E2,1.022327637E3
1.016905551E2,1.022307129E3
1.017905431E2,1.022304443E3
1.018905311E2,1.022306641E3
1.019905189E2,1.022333008E3
1.020905068E2,1.022341553E3
1.021904951E2,1.022343506E3
1.022904833E2,1.022301270E3
1.023904715E2,1.022338135E3
1.024904597E2,1.022363770E3
1.025904480E2,1.022336426E3
1.026904362E2,1.022294189E3
1.027904244E2,1.022281738E3
1.028904126E2,1.022309814E3
1.029904006E2,1.022342773E3
1.030903885E2,1.022326416E3
1.031903765E2,1.022320068E3
1.032903647E2,1.022321289E3
1.033903529E2,1.022325928E3
1.034903715E2,1.022328857E3
1.035903597E2,1.022335449E3
1.036903480E2,1.022349365E3
1.037903362E2,1.022356201E3
1.038903244E2,1.022364502E3
1.039903126E2,1.022374268E3
1.040903007E2,1.022390381E3
1.041902888E2,1.022390625E3
1.042902770E2,1.022382812E3
1.043902652E2,1.022365723E3
1.044902534E2,1.022351807E3
1.045902416E2,1.022339111E3
1.046902298E2,1.022420410E3
1.047902180E2,1.022401611E3
1.048902062E2,1.022385498E3
1.049901945E2,1.022348877E3
1.050901826E2,1.022269287E3
1.051901705E2,1.022330078E3
1.052901584E2,1.022341309E3
1.053901465E2,1.022280273E3
1.054901347E2,1.022267090E3
1.055901228E2,1.022266846E3
1.056901110E2,1.022296387E3
1.057900992E2,1.022321045E3
1.058900874E2,1.022308105E3
1.059900756E2,1.022313721E3
1.060900637E2,1.022301758E3
1.061900519E2,1.022304688E3
1.062900397E2,1.022322266E3
1.063900276E2,1.022327393E3
1.064900156E2,1.022329834E3
1.065900036E2,1.022328369E3
1.066899916E2,1.022345947E3
1.067899795E2,1.022357910E3
1.068899675E2,1.022377197E3
1.069899555E2,1.022396973E3
1.070899435E2,1.022408691E3
1.071899315E2,1.022393555E3
1.072899194E2,1.022358643E3
1.073899073E2,1.022348389E3
1.074898953E2,1.022333008E3
1.075898835E2,1.022497559E3
1.076898717E2,1.022411377E3
