"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.574023436E0,-1.429882795E-1,-7.136738300E-2,4.329342246E-1
4.626017654E0,-1.289383918E-1,-1.593319923E-1,5.251749158E-1
4.678011046E0,-2.700482607E-1,-1.440603435E-1,3.034308255E-1
4.730004339E0,-4.698011875E-1,1.729787141E-1,-8.263601363E-2
4.781997631E0,-4.979009926E-1,-1.394605357E-2,-2.887987718E-2
4.833991057E0,-5.791460276E-1,-2.350792736E-1,-1.910603233E-2
4.885984416E0,-5.993046165E-1,-3.532633558E-2,-7.164043933E-2
4.937977675E0,-5.632635355E-1,-2.210293710E-1,-8.874467015E-2
4.989971365E0,-4.575839043E-1,1.415374782E-2,-1.486094594E-1
5.041965418E0,-2.175138444E-1,-1.283324003E0,5.541953072E-2
5.093958677E0,-2.395049930E-1,-9.589545727E-1,1.006235555E-1
5.145952070E0,-1.185536757E-1,-8.349488974E-1,3.272545338E-1
5.197945429E0,-2.834872603E-1,-1.150155425E0,4.537036717E-1
5.249941017E0,-6.579477191E-1,-6.828435063E-1,5.239531994E-1
5.301939872E0,-7.226994038E-1,-1.228346229E0,8.764224052E-1
5.353935364E0,-8.387637734E-1,-1.393890619E0,8.806985021E-1
5.405928855E0,-8.338769078E-1,-6.718478799E-1,8.611507416E-1
5.457922115E0,-6.952104568E-1,-3.432024121E-1,8.629834056E-1
5.509915441E0,-7.526317835E-1,-6.626849174E-1,7.811274529E-1
5.561908734E0,-6.854366660E-1,-1.037432477E-1,8.904722929E-1
5.613902093E0,-5.760917068E-1,-2.149207145E-1,8.660377264E-1
5.665895419E0,-4.276514947E-1,1.781893894E-2,9.149069190E-1
5.717889208E0,-1.258840561E-1,-1.330647767E-1,8.806985021E-1
5.769883028E0,2.412459552E-1,2.145175487E-1,6.149721146E-1
5.821876420E0,4.330576360E-1,4.399268329E-1,5.117358565E-1
5.873869746E0,6.548017859E-1,1.406028569E-1,4.769165218E-1
5.925863005E0,6.786254644E-1,2.261239886E-1,4.182734787E-1
5.977856498E0,7.653683424E-1,-1.691058129E-1,3.938388526E-1
6.029849723E0,4.843703210E-1,-5.792835355E-2,4.023909867E-1
6.081843049E0,2.748435438E-1,-5.453988314E-1,3.290871680E-1
6.133837234E0,-1.442100108E-1,-6.648045778E-2,2.099684328E-1
6.185830725E0,-4.533078372E-1,-9.458027035E-2,3.926171660E-1
6.237824085E0,-5.143943429E-1,-1.300104558E-1,4.530928135E-1
6.289817544E0,-5.589874983E-1,1.222768947E-1,3.541326225E-1
6.341812066E0,-5.192812681E-1,2.420064807E-1,3.724585772E-1
6.393808156E0,-3.757279217E-1,6.066930294E-1,3.785672188E-1
6.445801482E0,-2.755460441E-1,4.643614292E-1,2.875483036E-1
6.497794774E0,-3.119994141E-2,4.515332580E-1,1.934750676E-1
6.549788166E0,1.111316606E-1,4.643614292E-1,3.159578145E-2
6.601781459E0,6.714936346E-2,5.248370767E-1,-3.132333606E-2
6.653774819E0,-2.875648066E-2,3.263058662E-1,-1.101249531E-1
6.705768111E0,-9.167559445E-2,6.683904529E-1,-8.813380450E-2
6.757762296E0,-4.769330099E-2,2.304000407E-1,-1.418899596E-1
6.809755820E0,-8.312349021E-2,6.292950511E-1,-1.266183108E-1
6.861749145E0,7.895433344E-3,3.030930161E-1,-1.571615785E-1
6.913742539E0,9.891435504E-2,2.694954276E-1,-1.987004131E-1
6.965735865E0,1.807702929E-1,3.476861715E-1,-2.549000382E-1
7.017729124E0,2.833956480E-1,2.279565930E-1,-2.072525322E-1
7.069722517E0,4.080121815E-1,4.286441579E-2,-1.486094594E-1
7.121715843E0,4.306142032E-1,-2.738508955E-2,-3.987545148E-2
7.173709863E0,3.524234295E-1,-1.770470738E-1,-1.064597592E-1
7.225703487E0,2.662914395E-1,1.961915940E-1,-1.345595717E-1
7.277696812E0,2.235308737E-1,-1.150259282E-2,-8.752293885E-2
7.329690205E0,2.333047092E-1,-1.761124469E-2,-7.800749154E-4
7.381684893E0,2.791196108E-1,-2.860681899E-2,6.458250433E-2
7.433683648E0,3.499799669E-1,-6.220440567E-2,6.458250433E-2
7.485680642E0,2.443002760E-1,3.492316604E-2,-7.347303629E-2
7.537674536E0,1.978745311E-1,5.691431463E-2,-1.046271697E-1
7.589667862E0,2.302503884E-1,-8.419555426E-2,-1.113466844E-1
7.641661254E0,3.059976697E-1,-7.319997996E-2,-8.691207319E-2
7.693654546E0,3.640298843E-1,-1.507798582E-1,-7.530563325E-2
7.745647872E0,3.799123466E-1,-3.260982037E-1,-1.421911083E-2
7.797641362E0,3.139389455E-1,-1.263452619E-1,-3.437766433E-2
7.849635614E0,2.711783350E-1,-2.350792736E-1,-4.231891409E-2
7.901628873E0,1.349553913E-1,2.591107190E-1,-8.263601363E-2
7.953622132E0,6.898195297E-2,-1.116844937E-1,-5.942313746E-2
8.005615525E0,8.181012422E-2,5.080566555E-2,2.243280411E-2
8.057609018E0,8.975137025E-2,-2.668442726E-1,1.067322046E-1
8.109602277E0,7.264714688E-2,-9.396939725E-2,1.720947921E-1
8.161595537E0,2.866485156E-2,-2.332466692E-1,1.397189349E-1
8.213589194E0,-6.418666989E-2,-1.306213289E-1,1.922533363E-1
8.265583113E0,-7.884743810E-2,-1.086301655E-1,1.598774940E-1
8.317576506E0,-8.251262456E-2,-1.232909337E-1,7.985413820E-2
8.369569897E0,-1.020603105E-1,-6.342613697E-2,-4.292977601E-2
8.421563189E0,-1.515403837E-1,-2.020925432E-1,-1.315052360E-1
8.473558010E0,-2.437810451E-1,-9.213680029E-2,-1.938134879E-1
8.525556865E0,-3.201391995E-1,-1.733818799E-1,-2.494022399E-1
8.577553122E0,-5.015661716E-1,-1.098518968E-1,-2.139720470E-1
8.629546615E0,-6.585585475E-1,-2.339613857E-3,-5.820140988E-2
8.681540007E0,-4.630816579E-1,-1.397842914E-1,2.447877526E-1
8.733533267E0,7.284567691E-3,-3.114374280E-1,4.121648371E-1
8.785526692E0,1.679421216E-1,-2.249816619E-2,4.781382680E-1
8.837520085E0,-3.425426781E-2,-8.175209910E-2,5.007402897E-1
8.889513378E0,-1.497077942E-1,-2.668442726E-1,5.838180184E-1
8.941507099E0,-1.765858829E-1,-2.246945649E-1,5.777093172E-1
8.993501054E0,-3.726736009E-1,-1.587211192E-1,3.303088844E-1
9.045494246E0,-6.805496812E-1,1.277746856E-1,2.099684328E-1
9.097487539E0,-9.193980098E-1,-8.691574335E-1,-8.721322753E-3
9.149481265E0,-1.116707563E0,-3.315959871E-1,-1.559398472E-1
9.201474191E0,-8.534245491E-1,-8.025730848E-1,-9.912937880E-2
9.253467617E0,-4.105472863E-1,-3.700805008E-1,-2.109177262E-1
9.305460977E0,7.264714688E-2,-2.130881250E-1,-7.041871548E-2
9.357454896E0,2.858391106E-1,-1.269561201E-1,3.831529990E-2
9.409448785E0,6.042984501E-2,2.087326534E-2,-7.530563325E-2
9.461442043E0,-1.057255045E-1,-9.669996798E-3,-1.046271697E-1
9.513435470E0,-2.325869352E-2,4.042095318E-2,-1.602158993E-1
9.565429296E0,1.312902123E-1,1.473223716E-1,-2.652847171E-1
9.617425617E0,3.218801618E-1,8.806844056E-2,-3.953990042E-1
9.669419312E0,2.931694984E-1,2.444499582E-1,-4.931374490E-1
9.721412604E0,1.716073155E-1,-6.342613697E-2,-5.798802972E-1
9.773405931E0,-4.932736978E-3,4.374833703E-1,-8.627109528E-1
9.825399290E0,4.943427071E-2,7.368072867E-1,-9.903817773E-1
9.877392550E0,1.728290617E-1,4.374833703E-1,-8.877564073E-1
9.929386009E0,3.090519905E-1,4.148813486E-1,-8.266698718E-1
9.981380129E0,5.191896558E-1,4.344290495E-1,-8.346111178E-1
1.003337358E1,5.643936992E-1,3.452427089E-1,-7.906288505E-1
1.008536698E1,4.269489944E-1,4.081618488E-1,-5.988171101E-1
1.013736034E1,2.546849847E-1,3.403557837E-1,-3.190408647E-1
1.018935373E1,2.705674767E-1,2.426173538E-1,-7.164043933E-2
1.024134705E1,3.273779750E-1,2.163501382E-1,3.037405200E-2
1.029334028E1,2.253634632E-1,3.055364788E-1,7.130202651E-2
1.034533364E1,1.361771375E-1,5.737062693E-1,4.625654966E-2
1.039732786E1,1.844354868E-1,6.115799546E-1,1.647644043E-1
1.044932135E1,4.098447561E-1,3.736662492E-2,2.441768944E-1
1.050131481E1,5.228548646E-1,3.104234040E-1,-3.559939563E-2
1.055330800E1,5.582850575E-1,8.650890589E-1,-4.583181441E-1
1.060530212E1,6.089867949E-1,1.220001698E0,-7.026642561E-1
1.065730061E1,7.849160433E-1,1.190069318E0,-6.574602127E-1
1.070730774E1,6.095977426E-1,1.004977226E0,-8.175069094E-1
1.075930157E1,2.950021029E-1,9.726012945E-1,-9.073040485E-1
1.081129486E1,1.612226069E-1,6.237972379E-1,-7.655833960E-1
1.086328829E1,7.997753471E-2,6.677795649E-1,-7.448139787E-1
1.091528158E1,2.583501935E-1,3.858835623E-2,-5.719391108E-1
1.096727484E1,3.829666972E-1,-2.662333846E-1,-1.895374358E-1
1.101926816E1,5.173570514E-1,-1.414659977E0,3.403924406E-2
1.107126166E1,2.522415221E-1,-2.656225264E-1,-8.080342412E-2
1.112325577E1,-1.106124297E-1,-6.223678589E-1,-1.620484889E-1
1.117524923E1,-4.789641798E-1,5.263825879E-2,-1.425008029E-1
1.122724259E1,-5.754808784E-1,2.576018684E-2,-1.284509152E-1
1.127923585E1,-6.109110713E-1,4.997916222E-1,-2.643641457E-2
1.133122928E1,-2.847090065E-1,1.296072900E-1,4.259135947E-2
1.138322254E1,-9.656251967E-2,2.768258154E-1,1.427732557E-1
1.143521596E1,1.343445480E-1,3.635686636E-1,1.256690323E-1
1.148720942E1,5.332395434E-1,1.406028569E-1,7.069116086E-2
1.153920360E1,4.868137836E-1,4.796330631E-1,-1.779309958E-1
1.159119696E1,6.987839937E-1,5.071219802E-1,-2.487913668E-1
1.164319019E1,1.051864147E0,3.269167542E-1,-1.302835047E-1
1.169518398E1,1.230236769E0,2.927083075E-1,2.854145691E-2
1.174718014E1,1.117226720E0,6.180123612E-2,7.863240689E-2
1.179917433E1,8.056854010E-1,1.216660291E-1,-3.437766433E-2
1.185116769E1,4.086230397E-1,2.444499582E-1,-8.446861058E-2
1.190316098E1,4.841106944E-3,-1.159605458E-1,-5.514708161E-2
1.195515421E1,-2.492788434E-1,1.021183431E-1,-7.102958113E-2
1.200714770E1,-3.818365932E-1,1.143356487E-1,-3.254506737E-2
1.205914093E1,-3.085327744E-1,-6.586959958E-2,-8.080342412E-2
1.211113442E1,-2.450027764E-1,2.102414817E-1,-1.119575500E-1
1.216312867E1,-1.704772115E-1,-6.831305474E-2,-1.235639900E-1
1.221512190E1,-1.295492351E-1,7.157508284E-2,-1.082923561E-1
1.226711532E1,-8.923213929E-2,2.820364758E-2,-7.835996151E-2
1.231910885E1,-6.724099070E-2,5.813604221E-2,-5.270362273E-2
1.237110208E1,-1.226312015E-2,5.263825879E-2,-7.652736455E-2
1.242309527E1,-6.765332539E-3,1.192225739E-1,-1.116478443E-2
1.247508866E1,-1.222188622E-1,3.482970297E-1,-2.154949307E-2
1.252708235E1,-2.272876948E-1,8.684670925E-2,-3.071247041E-2
1.257907630E1,-1.686446220E-1,-2.332466692E-1,5.419779569E-2
1.263106918E1,-8.699179292E-1,-7.625430822E-2,7.860143185E-1
1.268306251E1,-8.894656301E-1,-2.344684154E-1,5.282292366E-1
1.273505584E1,-1.190622211E0,-2.344684154E-1,3.907845318E-1
1.278704907E1,-1.521100163E0,-6.920064688E-1,5.911483765E-1
1.283904239E1,-2.035448790E0,-8.770986199E-1,7.463080883E-1
1.289103582E1,-2.547964811E0,-1.140381575E0,1.082894921E0
1.294303010E1,-2.611494541E0,-1.558824182E0,1.162307382E0
1.299502339E1,-2.532693148E0,-1.237509131E0,2.405117005E-1
1.304701685E1,-2.856451750E0,-5.362358689E-1,-8.547697067E-1
1.309901028E1,-2.390361547E0,2.026239969E-2,-1.227397442E0
