"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.549669583E0,1.511999989E1,7.319999695E0,-3.845999908E1
7.609664116E0,1.505999947E1,6.359999657E0,-3.971999741E1
7.669658582E0,1.511999989E1,6.599999905E0,-3.875999832E1
7.729653148E0,1.469999981E1,6.239999771E0,-3.941999817E1
7.789646745E0,1.421999931E1,5.099999905E0,-3.918000031E1
7.849639310E0,1.296000004E1,4.380000114E0,-4.050000000E1
7.909631741E0,1.277999973E1,3.720000029E0,-4.043999863E1
7.969624337E0,1.289999962E1,2.879999876E0,-3.995999908E1
8.029616767E0,1.277999973E1,2.759999990E0,-4.037999725E1
8.089609264E0,1.242000008E1,2.099999905E0,-4.020000076E1
8.149601728E0,1.247999954E1,1.679999948E0,-4.050000000E1
8.209594159E0,1.235999966E1,2.159999847E0,-4.020000076E1
8.269586423E0,1.151999950E1,1.620000005E0,-4.061999893E1
8.329578986E0,1.109999943E1,1.919999957E0,-4.079999924E1
8.389571450E0,1.103999996E1,2.039999962E0,-4.145999908E1
8.449563980E0,1.073999977E1,2.220000029E0,-4.086000061E1
8.509556444E0,1.067999935E1,1.919999957E0,-4.061999893E1
8.569549642E0,9.899999619E0,3.059999943E0,-4.007999802E1
8.629543706E0,1.013999939E1,3.240000010E0,-4.025999832E1
8.689538036E0,9.479999542E0,4.679999828E0,-4.079999924E1
8.749532366E0,8.699999809E0,6.239999771E0,-3.959999847E1
8.809526696E0,8.699999809E0,7.079999924E0,-4.002000046E1
8.869520393E0,8.699999809E0,7.619999886E0,-4.020000076E1
8.929512958E0,8.760000229E0,6.359999657E0,-4.097999954E1
8.989505289E0,8.939999580E0,6.899999619E0,-4.068000031E1
9.049497819E0,7.919999599E0,6.839999676E0,-4.079999924E1
9.109490349E0,8.519999504E0,7.199999809E0,-4.068000031E1
9.169482779E0,8.699999809E0,8.699999809E0,-4.050000000E1
9.229475309E0,6.899999619E0,1.103999996E1,-4.104000092E1
9.289467839E0,5.460000038E0,1.331999969E1,-3.929999924E1
9.349460203E0,4.079999924E0,1.571999931E1,-3.971999741E1
9.409452534E0,3.179999828E0,1.613999939E1,-3.839999771E1
9.469445130E0,2.519999981E0,1.529999924E1,-3.893999863E1
9.529437594E0,2.339999914E0,1.475999928E1,-3.870000076E1
9.589430124E0,2.460000038E0,1.463999939E1,-3.971999741E1
9.649422822E0,2.339999914E0,1.493999958E1,-3.863999939E1
9.709416154E0,2.220000029E0,1.542000008E1,-3.936000061E1
9.769409218E0,2.460000038E0,1.373999977E1,-3.977999878E1
9.829402414E0,1.620000005E0,1.284000015E1,-3.995999908E1
9.889395478E0,1.379999995E0,1.385999966E1,-4.002000046E1
9.949388343E0,2.279999971E0,1.361999989E1,-4.037999725E1
