,Time (s),Pressure (hPa)
100,1.5596556331e+18,1022.437988
101,1.5596556332e+18,1022.439941
102,1.5596556333e+18,1022.443359
103,1.5596556334e+18,1022.374756
104,1.5596556335e+18,1022.369873
105,1.5596556336e+18,1022.378418
106,1.5596556337e+18,1022.409668
107,1.5596556338e+18,1022.390625
108,1.5596556339e+18,1022.451416
109,1.559655634e+18,1022.483887
110,1.5596556341e+18,1022.480469
111,1.5596556342e+18,1022.435791
112,1.5596556343e+18,1022.456543
113,1.5596556344e+18,1022.484131
114,1.5596556345e+18,1022.417236
115,1.5596556346e+18,1022.462402
116,1.5596556347e+18,1022.460205
117,1.5596556348e+18,1022.426025
118,1.5596556349e+18,1022.467285
119,1.559655635e+18,1022.440186
120,1.5596556351e+18,1022.479248
121,1.5596556352e+18,1022.445801
122,1.5596556353e+18,1022.455566
123,1.5596556354e+18,1022.435059
124,1.5596556355e+18,1022.44165
125,1.5596556356e+18,1022.415283
126,1.5596556357e+18,1022.429932
127,1.5596556358e+18,1022.418213
128,1.5596556359e+18,1022.523438
129,1.559655636e+18,1022.498779
130,1.5596556361e+18,1022.450439
131,1.5596556362e+18,1022.446289
132,1.5596556363e+18,1022.420898
133,1.5596556364e+18,1022.463379
134,1.5596556365e+18,1022.516846
135,1.5596556366e+18,1022.531738
136,1.5596556367e+18,1022.474365
137,1.5596556368e+18,1022.421387
138,1.5596556369e+18,1022.355469
139,1.559655637e+18,1022.38208
140,1.5596556371e+18,1022.41626
141,1.5596556372e+18,1022.492676
142,1.5596556373e+18,1022.436523
143,1.5596556374e+18,1022.400879
144,1.5596556375e+18,1022.361084
145,1.5596556376e+18,1022.359131
146,1.5596556377e+18,1022.392578
147,1.5596556378e+18,1022.400146
148,1.5596556379e+18,1022.388428
149,1.559655638e+18,1022.423584
150,1.5596556381e+18,1022.416016
151,1.5596556382e+18,1022.445312
152,1.5596556383e+18,1022.462158
153,1.5596556384e+18,1022.410156
154,1.5596556385e+18,1022.508057
155,1.5596556386e+18,1022.45874
156,1.5596556387e+18,1022.437744
157,1.5596556388e+18,1022.43335
158,1.5596556389e+18,1022.437988
159,1.559655639e+18,1022.379395
160,1.5596556391e+18,1022.332031
161,1.5596556392e+18,1022.338135
162,1.5596556393e+18,1022.468262
163,1.5596556394e+18,1022.417969
164,1.5596556395e+18,1022.35376
165,1.5596556396e+18,1022.350342
166,1.5596556397e+18,1022.365967
167,1.5596556398e+18,1022.352051
168,1.5596556399e+18,1022.322998
169,1.55965564e+18,1022.407715
170,1.5596556401e+18,1022.331543
171,1.5596556402e+18,1022.323242
172,1.5596556403e+18,1022.310059
173,1.5596556404e+18,1022.378418
174,1.5596556405e+18,1022.390381
175,1.5596556406e+18,1022.391357
176,1.5596556407e+18,1022.289795
