,Time (s),Pressure (hPa)
155,1.5596547356e+18,1022.203857
156,1.5596547357e+18,1022.250488
157,1.5596547358e+18,1022.151611
158,1.5596547359e+18,1022.151611
159,1.559654736e+18,1022.100098
160,1.5596547361e+18,1022.084473
161,1.5596547362e+18,1022.084473
162,1.5596547363e+18,1022.14209
163,1.5596547364e+18,1022.13916
164,1.5596547365e+18,1022.13916
165,1.5596547366e+18,1022.087646
166,1.5596547367e+18,1022.109619
167,1.5596547368e+18,1022.109619
168,1.5596547369e+18,1022.066895
169,1.559654737e+18,1022.328369
170,1.5596547371e+18,1022.328369
171,1.5596547372e+18,1022.264648
172,1.5596547373e+18,1022.169189
173,1.5596547374e+18,1022.169189
174,1.5596547375e+18,1022.15918
175,1.5596547376e+18,1022.147217
176,1.5596547377e+18,1022.147217
177,1.5596547378e+18,1022.32666
178,1.5596547379e+18,1022.25293
179,1.559654738e+18,1022.25293
180,1.5596547381e+18,1022.218506
181,1.5596547382e+18,1022.0625
182,1.5596547383e+18,1022.0625
183,1.5596547384e+18,1022.085938
184,1.5596547385e+18,1022.243164
185,1.5596547386e+18,1022.243164
186,1.5596547387e+18,1022.199951
187,1.5596547388e+18,1022.119385
188,1.5596547389e+18,1022.119385
189,1.559654739e+18,1022.127441
190,1.5596547391e+18,1022.196533
191,1.5596547392e+18,1022.196533
192,1.5596547393e+18,1022.231445
193,1.5596547394e+18,1022.170898
194,1.5596547395e+18,1022.170898
195,1.5596547396e+18,1022.153809
196,1.5596547397e+18,1022.11377
197,1.5596547398e+18,1022.11377
198,1.5596547399e+18,1022.260986
199,1.55965474e+18,1022.264893
200,1.5596547401e+18,1022.264893
201,1.5596547402e+18,1022.237549
202,1.5596547403e+18,1022.100586
203,1.5596547404e+18,1022.100586
204,1.5596547405e+18,1022.086182
205,1.5596547406e+18,1022.242676
206,1.5596547407e+18,1022.242676
207,1.5596547408e+18,1022.210693
208,1.5596547409e+18,1022.149658
209,1.559654741e+18,1022.149658
210,1.5596547411e+18,1022.11084
211,1.5596547412e+18,1022.184082
212,1.5596547413e+18,1022.184082
213,1.5596547414e+18,1022.307129
214,1.5596547415e+18,1022.208496
215,1.5596547416e+18,1022.208496
216,1.5596547417e+18,1022.168945
217,1.5596547418e+18,1022.129639
218,1.5596547419e+18,1022.129639
219,1.559654742e+18,1022.161865
220,1.5596547421e+18,1022.231445
221,1.5596547422e+18,1022.231445
222,1.5596547423e+18,1022.203125
223,1.5596547424e+18,1022.047363
224,1.5596547425e+18,1022.047363
225,1.5596547426e+18,1022.041992
226,1.5596547427e+18,1022.10083
227,1.5596547428e+18,1022.10083
228,1.5596547429e+18,1022.289795
229,1.559654743e+18,1022.184326
230,1.5596547431e+18,1022.184326
231,1.5596547432e+18,1022.14209
232,1.5596547433e+18,1022.213135
233,1.5596547434e+18,1022.213135
234,1.5596547435e+18,1022.180176
235,1.5596547436e+18,1022.330811
236,1.5596547437e+18,1022.330811
237,1.5596547438e+18,1022.282959
238,1.5596547439e+18,1022.145264
239,1.559654744e+18,1022.145264
240,1.5596547441e+18,1022.114014
241,1.5596547442e+18,1022.150146
242,1.5596547443e+18,1022.150146
243,1.5596547444e+18,1022.194336
244,1.5596547445e+18,1022.260986
245,1.5596547446e+18,1022.260986
246,1.5596547447e+18,1022.19043
247,1.5596547448e+18,1022.102295
248,1.5596547449e+18,1022.102295
249,1.559654745e+18,1022.125
250,1.5596547451e+18,1022.202148
251,1.5596547452e+18,1022.202148
252,1.5596547453e+18,1022.274414
253,1.5596547454e+18,1022.25
254,1.5596547455e+18,1022.181885
255,1.5596547456e+18,1022.186035
256,1.5596547457e+18,1022.188965
257,1.5596547458e+18,1022.126465
258,1.5596547459e+18,1022.19873
259,1.559654746e+18,1022.338379
260,1.5596547461e+18,1022.279297
261,1.5596547462e+18,1022.217529
262,1.5596547463e+18,1022.181885
263,1.5596547464e+18,1022.19751
264,1.5596547465e+18,1022.11084
265,1.5596547466e+18,1022.150391
266,1.5596547467e+18,1022.376221
267,1.5596547468e+18,1022.273438
268,1.5596547469e+18,1022.208008
269,1.559654747e+18,1022.162354
270,1.5596547471e+18,1022.162598
271,1.5596547472e+18,1022.110107
272,1.5596547473e+18,1022.132324
273,1.5596547474e+18,1022.292969
274,1.5596547475e+18,1022.296631
275,1.5596547476e+18,1022.238281
276,1.5596547477e+18,1022.171631
277,1.5596547478e+18,1022.11377
278,1.5596547479e+18,1022.084717
279,1.559654748e+18,1022.089844
280,1.5596547481e+18,1022.350098
281,1.5596547482e+18,1022.263672
282,1.5596547483e+18,1022.2229
283,1.5596547484e+18,1022.137939
284,1.5596547485e+18,1022.078613
285,1.5596547486e+18,1022.083984
286,1.5596547487e+18,1022.048584
287,1.5596547488e+18,1022.203613
288,1.5596547489e+18,1022.218506
289,1.559654749e+18,1022.19458
290,1.5596547491e+18,1022.170898
291,1.5596547492e+18,1022.145752
292,1.5596547493e+18,1022.086914
293,1.5596547494e+18,1022.043701
294,1.5596547495e+18,1022.121826
295,1.5596547496e+18,1022.167725
296,1.5596547497e+18,1022.151123
297,1.5596547498e+18,1022.158203
298,1.5596547499e+18,1022.138916
299,1.55965475e+18,1022.150146
300,1.5596547501e+18,1022.167725
301,1.5596547502e+18,1022.245117
302,1.5596547503e+18,1022.223145
303,1.5596547504e+18,1022.165039
304,1.5596547505e+18,1022.179688
305,1.5596547506e+18,1022.095459
306,1.5596547507e+18,1022.008301
307,1.5596547508e+18,1022.046875
308,1.5596547509e+18,1022.20752
309,1.559654751e+18,1022.145996
310,1.5596547511e+18,1022.117188
311,1.5596547512e+18,1022.068359
312,1.5596547513e+18,1022.060791
313,1.5596547514e+18,1022.044678
314,1.5596547515e+18,1022.108154
315,1.5596547516e+18,1022.094238
316,1.5596547517e+18,1022.103516
317,1.5596547518e+18,1022.081299
318,1.5596547519e+18,1022.057861
319,1.559654752e+18,1022.130859
320,1.5596547521e+18,1022.055908
321,1.5596547522e+18,1022.157471
322,1.5596547523e+18,1022.392578
323,1.5596547524e+18,1022.288086
324,1.5596547525e+18,1022.200928
325,1.5596547526e+18,1022.156738
326,1.5596547527e+18,1022.104736
327,1.5596547528e+18,1022.09375
328,1.5596547529e+18,1022.112061
329,1.559654753e+18,1022.164795
330,1.5596547531e+18,1022.126221
331,1.5596547532e+18,1022.092773
332,1.5596547533e+18,1022.10498
333,1.5596547534e+18,1022.035156
334,1.5596547535e+18,1022.016602
335,1.5596547536e+18,1022.068604
336,1.5596547537e+18,1022.126221
337,1.5596547538e+18,1022.306641
338,1.5596547539e+18,1022.199951
339,1.559654754e+18,1022.119385
340,1.5596547541e+18,1022.079834
341,1.5596547542e+18,1022.102295
342,1.5596547543e+18,1022.057861
343,1.5596547544e+18,1022.079346
344,1.5596547545e+18,1022.220459
345,1.5596547546e+18,1022.220215
346,1.5596547547e+18,1022.182861
347,1.5596547548e+18,1022.136719
348,1.5596547549e+18,1022.103516
349,1.559654755e+18,1022.115234
350,1.5596547551e+18,1022.104004
351,1.5596547552e+18,1022.151611
352,1.5596547553e+18,1022.249268
353,1.5596547554e+18,1022.191162
354,1.5596547555e+18,1022.137207
355,1.5596547556e+18,1022.130127
356,1.5596547557e+18,1022.0896
357,1.5596547558e+18,1022.085938
358,1.5596547559e+18,1022.095459
359,1.559654756e+18,1022.177002
360,1.5596547561e+18,1022.141602
361,1.5596547562e+18,1022.103271
362,1.5596547563e+18,1022.105225
363,1.5596547564e+18,1022.103516
364,1.5596547565e+18,1022.080566
365,1.5596547566e+18,1022.091064
366,1.5596547567e+18,1022.161133
367,1.5596547568e+18,1022.160156
368,1.5596547569e+18,1022.119141
369,1.559654757e+18,1022.111328
370,1.5596547571e+18,1022.0625
371,1.5596547572e+18,1022.053955
372,1.5596547573e+18,1022.035889
373,1.5596547574e+18,1022.029053
374,1.5596547575e+18,1022.126709
375,1.5596547576e+18,1022.224609
376,1.5596547577e+18,1022.180664
377,1.5596547578e+18,1022.126709
378,1.5596547579e+18,1022.110352
379,1.559654758e+18,1022.165283
380,1.5596547581e+18,1022.081787
381,1.5596547582e+18,1022.153809
382,1.5596547583e+18,1022.310059
383,1.5596547584e+18,1022.199951
384,1.5596547585e+18,1022.140137
385,1.5596547586e+18,1022.094727
386,1.5596547587e+18,1022.141113
387,1.5596547588e+18,1022.082031
388,1.5596547589e+18,1022.174072
389,1.559654759e+18,1022.165283
390,1.5596547591e+18,1022.148682
391,1.5596547592e+18,1022.102539
392,1.5596547593e+18,1022.039551
393,1.5596547594e+18,1022.05542
394,1.5596547595e+18,1022.001465
395,1.5596547596e+18,1022.073975
396,1.5596547597e+18,1022.319336
397,1.5596547598e+18,1022.217285
398,1.5596547599e+18,1022.160156
399,1.55965476e+18,1022.106689
400,1.5596547601e+18,1022.083984
401,1.5596547602e+18,1022.087402
402,1.5596547603e+18,1022.119873
403,1.5596547604e+18,1022.200928
404,1.5596547605e+18,1022.207764
405,1.5596547606e+18,1022.152588
406,1.5596547607e+18,1022.164062
407,1.5596547608e+18,1022.098633
408,1.5596547609e+18,1022.102783
409,1.559654761e+18,1022.119629
410,1.5596547611e+18,1022.413818
411,1.5596547612e+18,1022.363281
412,1.5596547613e+18,1022.264648
413,1.5596547614e+18,1022.23999
414,1.5596547615e+18,1022.150879
415,1.5596547616e+18,1022.073242
416,1.5596547617e+18,1022.146484
417,1.5596547618e+18,1022.318848
418,1.5596547619e+18,1022.269287
419,1.559654762e+18,1022.185303
420,1.5596547621e+18,1022.133057
421,1.5596547622e+18,1022.114746
422,1.5596547623e+18,1022.077881
423,1.5596547624e+18,1022.310547
424,1.5596547625e+18,1022.260498
425,1.5596547626e+18,1022.202637
426,1.5596547627e+18,1022.153076
427,1.5596547628e+18,1022.086914
428,1.5596547629e+18,1022.11792
429,1.559654763e+18,1022.129883
430,1.5596547631e+18,1022.247559
431,1.5596547632e+18,1022.210693
432,1.5596547633e+18,1022.171387
433,1.5596547634e+18,1022.11084
434,1.5596547635e+18,1022.104492
435,1.5596547636e+18,1022.125488
436,1.5596547637e+18,1022.119385
437,1.5596547638e+18,1022.161621
438,1.5596547639e+18,1022.189453
439,1.559654764e+18,1022.101562
440,1.5596547641e+18,1022.076172
441,1.5596547642e+18,1022.04834
442,1.5596547643e+18,1021.982666
443,1.5596547644e+18,1022.026611
444,1.5596547645e+18,1022.214844
445,1.5596547646e+18,1022.202393
446,1.5596547647e+18,1022.139648
447,1.5596547648e+18,1022.118408
448,1.5596547649e+18,1022.059814
449,1.559654765e+18,1022.061768
450,1.5596547651e+18,1022.098877
451,1.5596547652e+18,1022.322021
452,1.5596547653e+18,1022.235107
453,1.5596547654e+18,1022.180176
454,1.5596547655e+18,1022.168701
455,1.5596547656e+18,1022.148193
456,1.5596547657e+18,1022.056396
457,1.5596547658e+18,1022.154053
458,1.5596547659e+18,1022.411133
459,1.559654766e+18,1022.314697
460,1.5596547661e+18,1022.216309
461,1.5596547662e+18,1022.180664
462,1.5596547663e+18,1022.137939
463,1.5596547664e+18,1022.073975
464,1.5596547665e+18,1022.050049
465,1.5596547666e+18,1022.213379
466,1.5596547667e+18,1022.163086
467,1.5596547668e+18,1022.144043
468,1.5596547669e+18,1022.094971
469,1.559654767e+18,1022.083252
470,1.5596547671e+18,1022.072998
471,1.5596547672e+18,1022.081787
472,1.55965476729e+18,1022.155273
473,1.55965476739e+18,1022.294678
474,1.55965476749e+18,1022.212402
475,1.55965476759e+18,1022.172119
476,1.55965476769e+18,1022.107666
477,1.55965476779e+18,1022.088623
478,1.55965476789e+18,1022.082031
479,1.55965476799e+18,1022.084229
480,1.55965476809e+18,1022.239746
481,1.55965476819e+18,1022.230225
482,1.55965476829e+18,1022.174805
483,1.55965476839e+18,1022.083252
484,1.55965476849e+18,1022.084229
485,1.55965476859e+18,1022.104248
486,1.55965476869e+18,1022.114746
487,1.55965476879e+18,1022.242676
488,1.55965476889e+18,1022.177979
489,1.55965476899e+18,1022.157959
490,1.55965476909e+18,1022.122559
491,1.55965476919e+18,1022.062256
492,1.55965476929e+18,1022.012695
493,1.55965476939e+18,1022.037598
494,1.55965476949e+18,1022.267334
495,1.55965476959e+18,1022.238525
496,1.55965476969e+18,1022.187012
497,1.55965476979e+18,1022.134766
498,1.55965476989e+18,1022.086182
499,1.55965476999e+18,1022.033936
500,1.55965477009e+18,1022.050537
501,1.55965477019e+18,1022.204834
502,1.55965477029e+18,1022.147461
503,1.55965477039e+18,1022.113037
504,1.55965477049e+18,1022.100586
505,1.55965477059e+18,1022.065918
506,1.55965477069e+18,1022.078613
507,1.55965477079e+18,1022.036865
508,1.55965477089e+18,1022.151855
509,1.55965477099e+18,1022.176514
510,1.55965477109e+18,1022.155273
511,1.55965477119e+18,1022.090088
512,1.55965477129e+18,1022.053711
513,1.55965477139e+18,1022.164307
514,1.55965477149e+18,1022.142578
515,1.55965477159e+18,1022.167725
516,1.55965477169e+18,1022.266357
517,1.55965477179e+18,1022.201904
518,1.55965477189e+18,1022.135986
519,1.55965477199e+18,1022.079102
520,1.55965477209e+18,1022.068848
521,1.55965477219e+18,1022.074463
522,1.55965477229e+18,1022.140625
523,1.55965477239e+18,1022.300781
524,1.55965477249e+18,1022.202148
525,1.55965477259e+18,1022.187744
526,1.55965477269e+18,1022.143799
527,1.55965477279e+18,1022.120361
528,1.55965477289e+18,1022.088623
529,1.55965477299e+18,1022.062012
530,1.55965477309e+18,1022.139648
531,1.55965477319e+18,1022.34375
532,1.55965477329e+18,1022.271484
533,1.55965477339e+18,1022.236816
534,1.55965477349e+18,1022.187256
535,1.55965477359e+18,1022.144043
536,1.55965477369e+18,1022.068359
537,1.55965477379e+18,1022.082275
538,1.55965477389e+18,1022.207031
539,1.55965477399e+18,1022.196289
540,1.55965477409e+18,1022.178467
541,1.55965477419e+18,1022.162354
542,1.55965477429e+18,1022.1521
543,1.55965477439e+18,1022.19458
544,1.55965477449e+18,1022.1521
545,1.55965477459e+18,1022.281494
546,1.55965477469e+18,1022.254395
547,1.55965477479e+18,1022.228271
548,1.55965477489e+18,1022.201416
549,1.55965477499e+18,1022.159912
550,1.55965477509e+18,1022.129395
551,1.55965477519e+18,1022.13501
552,1.55965477529e+18,1022.148438
553,1.55965477539e+18,1022.171143
554,1.55965477549e+18,1022.162842
555,1.55965477559e+18,1022.147461
556,1.55965477569e+18,1022.125244
557,1.55965477579e+18,1022.113037
558,1.55965477589e+18,1022.13916
559,1.55965477599e+18,1022.151611
560,1.55965477609e+18,1022.229004
561,1.55965477619e+18,1022.201172
562,1.55965477629e+18,1022.154053
563,1.55965477639e+18,1022.131836
564,1.55965477649e+18,1022.117676
565,1.55965477659e+18,1022.102539
566,1.55965477669e+18,1022.175293
567,1.55965477679e+18,1022.167969
568,1.55965477689e+18,1022.156738
569,1.55965477699e+18,1022.133545
570,1.55965477709e+18,1022.124512
571,1.55965477719e+18,1022.129883
572,1.55965477729e+18,1022.101562
573,1.55965477739e+18,1022.088623
574,1.55965477749e+18,1022.240723
575,1.55965477759e+18,1022.221436
576,1.55965477769e+18,1022.216064
577,1.55965477779e+18,1022.198975
578,1.55965477789e+18,1022.15918
579,1.55965477799e+18,1022.115967
580,1.55965477809e+18,1022.070557
581,1.55965477819e+18,1022.230225
582,1.55965477829e+18,1022.230469
583,1.55965477839e+18,1022.181885
584,1.55965477849e+18,1022.168213
585,1.55965477859e+18,1022.133301
586,1.55965477869e+18,1022.095947
587,1.55965477879e+18,1022.087891
588,1.55965477889e+18,1022.256592
589,1.55965477899e+18,1022.249512
590,1.55965477909e+18,1022.235352
591,1.55965477919e+18,1022.180664
592,1.55965477929e+18,1022.130371
593,1.55965477939e+18,1022.130371
594,1.55965477949e+18,1022.13623
595,1.55965477959e+18,1022.310791
596,1.55965477969e+18,1022.310791
597,1.55965477979e+18,1022.246094
598,1.55965477989e+18,1022.186768
599,1.55965477999e+18,1022.186768
600,1.55965478009e+18,1022.126709
601,1.55965478019e+18,1022.117676
602,1.55965478029e+18,1022.117676
