,Time (s),Pressure (hPa)
155,1.5596532156e+18,1021.779297
156,1.5596532157e+18,1021.720459
157,1.5596532158e+18,1021.734619
158,1.5596532159e+18,1021.775391
159,1.559653216e+18,1021.889648
160,1.5596532161e+18,1021.837158
161,1.5596532162e+18,1021.816406
162,1.5596532163e+18,1021.804932
163,1.5596532164e+18,1021.795898
164,1.5596532165e+18,1021.825928
165,1.5596532166e+18,1021.80835
166,1.5596532167e+18,1021.832764
167,1.5596532168e+18,1021.870361
168,1.5596532169e+18,1021.853027
169,1.559653217e+18,1021.794189
170,1.5596532171e+18,1021.774414
171,1.5596532172e+18,1021.804443
172,1.5596532173e+18,1021.798828
173,1.5596532174e+18,1021.770508
174,1.5596532175e+18,1021.833252
175,1.5596532176e+18,1021.878174
176,1.5596532177e+18,1021.819092
177,1.5596532178e+18,1021.793457
178,1.5596532179e+18,1021.694824
179,1.559653218e+18,1021.705078
180,1.5596532181e+18,1021.658691
181,1.5596532182e+18,1021.684814
182,1.5596532183e+18,1022.026123
183,1.5596532184e+18,1021.98877
184,1.5596532185e+18,1021.923096
185,1.5596532186e+18,1021.818359
186,1.5596532187e+18,1021.759033
187,1.5596532188e+18,1021.693359
188,1.5596532189e+18,1021.722168
189,1.559653219e+18,1021.720703
190,1.5596532191e+18,1021.751221
191,1.5596532192e+18,1021.765869
192,1.5596532193e+18,1021.704834
193,1.5596532194e+18,1021.75
194,1.5596532195e+18,1021.75293
195,1.5596532196e+18,1021.736084
196,1.5596532197e+18,1021.723389
197,1.5596532198e+18,1021.720703
198,1.5596532199e+18,1021.968262
199,1.55965322e+18,1021.92627
200,1.5596532201e+18,1021.891846
201,1.5596532202e+18,1021.751953
202,1.5596532203e+18,1021.770508
203,1.5596532204e+18,1021.776123
204,1.5596532205e+18,1021.740234
205,1.5596532206e+18,1021.760742
206,1.5596532207e+18,1021.927002
207,1.5596532208e+18,1021.87085
208,1.5596532209e+18,1021.792236
209,1.559653221e+18,1021.815186
210,1.5596532211e+18,1021.813232
211,1.5596532212e+18,1021.762695
212,1.5596532213e+18,1021.748291
213,1.5596532214e+18,1021.588379
214,1.5596532215e+18,1021.790771
215,1.5596532216e+18,1021.755371
216,1.5596532217e+18,1021.801025
217,1.5596532218e+18,1021.765137
218,1.5596532219e+18,1021.708252
219,1.559653222e+18,1021.798584
220,1.5596532221e+18,1021.831055
221,1.5596532222e+18,1021.813721
222,1.5596532223e+18,1021.806152
223,1.5596532224e+18,1021.85376
224,1.5596532225e+18,1021.816895
225,1.5596532226e+18,1021.786621
226,1.5596532227e+18,1021.75708
227,1.5596532228e+18,1021.733887
228,1.5596532229e+18,1021.709473
229,1.559653223e+18,1021.588623
230,1.5596532231e+18,1021.600342
231,1.5596532232e+18,1021.647949
232,1.5596532233e+18,1021.680176
233,1.5596532234e+18,1021.663818
234,1.5596532235e+18,1021.636719
235,1.5596532236e+18,1021.674805
236,1.5596532237e+18,1021.731934
237,1.5596532238e+18,1021.765625
238,1.5596532239e+18,1021.751953
239,1.559653224e+18,1021.729492
240,1.5596532241e+18,1021.776611
241,1.5596532242e+18,1021.823975
242,1.5596532243e+18,1021.853271
243,1.5596532244e+18,1021.920654
244,1.5596532245e+18,1021.976074
245,1.5596532246e+18,1021.909424
246,1.5596532247e+18,1021.924805
247,1.5596532248e+18,1021.810059
248,1.5596532249e+18,1021.753662
249,1.559653225e+18,1021.808594
250,1.5596532251e+18,1021.827881
251,1.5596532252e+18,1021.757812
252,1.5596532253e+18,1021.687988
